steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21
0.0,0.0,0.001953125,0.0068359375,0.0,0.00390625,0.005859375,0.0009765625,0.052734375,0.0146484375,0.0009765625,0.0205078125,0.0048828125,0.0,0.001953125,0.0,0.0,0.03515625,0.0,0.0126953125,0.0,0.0595703125,0.0185546875
10526315.789473685,0.004651405144266148,0.012308038833068686,0.01187495973962166,0.005648134818037464,0.008225411919675709,0.014276203356291123,0.004908107324320196,0.05854863143033268,0.024449612625417953,0.010168625047002148,0.031028847945363904,0.008315992487434537,0.013455850595912781,0.013747759472960587,0.005648134818037464,0.004762152885796293,0.036042231932241174,0.0016612161229521954,0.02310560020383376,0.008804445451646634,0.062283632167488584,0.023538335868856584
21052631.57894737,0.08701489836885659,0.18235535766939706,0.10068677336885659,0.10459302336885659,0.08196083660601249,0.15086369501256547,0.07717885997486908,0.15394446460163824,0.18218410840655297,0.16042799170327648,0.1955336520546361,0.07661520939454478,0.2267836520546361,0.19788943367321404,0.10547900530109776,0.08298764532622868,0.059862564805472,0.0445800633311602,0.19064092768196253,0.15084352783879415,0.12658123428471532,0.11187195183497717
31578947.368421055,0.127471657010657,0.16454069766311435,0.1363260052540956,0.14322244427540956,0.09518459298934302,0.12801035619508527,0.13916545561476099,0.14338856588770477,0.1389637838770478,0.14313699135819963,0.12042447932869445,0.15758375712048642,0.14203942581557172,0.10451235467377132,0.14488844462048642,0.08017896086885659,0.1326867127352474,0.16472698644918088,0.1421652130803243,0.11587869427540956,0.26390806657785854,0.15379851016311435
42105263.15789474,0.14163198497486906,0.17274115818689406,0.1258760700595676,0.1416015625,0.087890625,0.14347401880491473,0.1765865632371559,0.14191363855081912,0.13573227562732643,0.15639082678797503,0.146192122694528,0.12708403991530146,0.13674917247486906,0.11823481932241171,0.12059060094098965,0.10338471008469853,0.1447024992628441,0.16508930872021618,0.12796010997486906,0.11780174022896468,0.19625864002513094,0.15025971008469854
52631578.94736842,0.1595016754234927,0.19486403795490634,0.15187580763798342,0.14187843185382537,0.0806920218005405,0.12849846573087317,0.16906118789207902,0.14241713103825365,0.1595423531994595,0.1501995519918088,0.1144037669385239,0.13030563629234926,0.16070998870765074,0.14206950486201658,0.1421853802540956,0.1092998023838878,0.15499656814617463,0.1585958697459044,0.15579709716120585,0.12849846573087317,0.18060390440711024,0.15285237013798342
63157894.73684211,0.15015921764426615,0.16117314684754264,0.15899818293605814,0.1518809352885323,0.06216775677540956,0.13795748575902714,0.16811948866064857,0.14841733282622868,0.16610586213933462,0.16001507978360077,0.11762057909344703,0.1398702764114845,0.16676078014426615,0.1326214269918088,0.1261474683344199,0.1321278463770478,0.16426417173771318,0.16998237652131395,0.16798891717377132,0.11602943293605814,0.18790231319015374,0.15233315127047803
73684210.5263158,0.1626682413581996,0.17085331893033268,0.1598195659817091,0.1854265588142205,0.08555569741204178,0.1537831272114677,0.15214242169071102,0.14377105533251142,0.1350271114021787,0.1550119510978213,0.12521636783251142,0.15570617316502283,0.17849456966748858,0.15287253731175474,0.12024331819317678,0.1471242534817091,0.18553183547677757,0.18120788933497717,0.16527046985573385,0.1203393698399087,0.15320922133004566,0.13988565936313113
84210526.31578948,0.1648678132371559,0.1650687981180207,0.18218410840655297,0.2032254924404324,0.13536004148361758,0.157811067110944,0.16661004148361758,0.13699049170327648,0.1375749963142205,0.1918902621705116,0.13083955125465288,0.16828151290766752,0.1733143772114677,0.15298772584698536,0.13201709863551767,0.18898039841585873,0.19645039989017055,0.18679517920327648,0.1515582605081912,0.15287732153387942,0.1606402621705116,0.16239102857595006
94736842.10526316,0.17458866309591278,0.17437263869182557,0.17528288516311435,0.21323346695411238,0.15336064684754264,0.15925454168768802,0.17863026880491473,0.15023510211722674,0.16173201320574224,0.1883094106024322,0.14706340853197092,0.17292641668768802,0.16609629369508527,0.15609447711722674,0.1298828125,0.18512336435080234,0.18263154016637406,0.17711500712048645,0.1565121732590271,0.14985192581557172,0.17799073375162985,0.1627892444008275
105263157.89473684,0.17642522584698536,0.2018565286229522,0.17701964233060294,0.2294921875,0.1657944729453639,0.1784101470355512,0.1731434713770478,0.1781978765683161,0.15923984559288976,0.17549993985247414,0.16853308743717269,0.1549815286229522,0.1859802975218712,0.1668913516311434,0.1476024511448234,0.15894793671584195,0.16624737578415805,0.17698956328415805,0.1706065286229522,0.14801467620765074,0.18692678097542634,0.17796612578415805
115789473.68421052,0.16370496195108936,0.17815138428495203,0.18602028844098964,0.2167008233532681,0.18418303883306866,0.1958255609316839,0.19014837735247414,0.16861751006911008,0.16002055086257386,0.18640756210792098,0.17250393632376293,0.16416846351940545,0.1860599359316839,0.13933054694178362,0.15260523640217874,0.17317936493088992,0.15993441108851553,0.18042239984316838,0.16152008616693134,0.1618379767251477,0.19240263624534712,0.17652606171584195
126315789.47368422,0.1737580550344367,0.18102707162788373,0.15388293279505166,0.22360307688197933,0.1651792024311266,0.17718029286392506,0.17725036282948836,0.14725926576228682,0.14279893362621188,0.18656377184754264,0.16566321460163824,0.1410368816344031,0.18269785619508527,0.1529084308655969,0.1660665580770646,0.16397123257539276,0.17126144662788373,0.1830099322459044,0.15660241039836176,0.1513162544229354,0.19781970713607494,0.1794964269918088
136842105.2631579,0.17032931584070263,0.1908928456398919,0.14679679447924332,0.20959280072156738,0.16843737921886498,0.1495593300816755,0.17537380915929737,0.1591349123587569,0.16448635407762188,0.18965958095983784,0.15856031962048645,0.13944745261913521,0.17017310610108097,0.1825724123587569,0.15032943662183765,0.16509477979918927,0.17032931584070263,0.17089296642102692,0.1737833498587569,0.18361016323691925,0.18152919040162144,0.17397886366064857
147368421.0526316,0.17707023197924332,0.18597961066502283,0.16667054300493153,0.2533138940869276,0.16685101728360077,0.13152351802075668,0.18336234264426615,0.13868110001582515,0.1602765661857795,0.17337453530435745,0.1438462529486236,0.174564055128441,0.16038765735573385,0.15049008715515977,0.1633081198399087,0.16351867316502283,0.1755197635978213,0.1784193720513764,0.18743984190711024,0.2075449977885323,0.1870071062420874,0.18872882388635356
157894736.84210527,0.17138141938523901,0.20367429791395025,0.16674539719261952,0.2300548077950517,0.1683614947459044,0.1696060450123288,0.20201308179099806,0.1800112050656137,0.20193344338118538,0.19552477046723513,0.14893108061476099,0.15437651340981268,0.16997759229918927,0.18298601113528098,0.19303294628280684,0.16460119918442828,0.18520984755328487,0.181640625,0.18363886856966732,0.1709223586106234,0.17630935045490634,0.16844113315571707
168421052.63157895,0.19827329683171746,0.18488170169397072,0.14032214896500605,0.21565897510982945,0.17514718602568818,0.16081013771965894,0.16609491998138848,0.1734148696519001,0.18160951566828254,0.18690558351638242,0.15127660693224118,0.1733355746705116,0.19136660250930576,0.1780259404486236,0.15828241998138848,0.15440727931310594,0.22107673285740567,0.18075464306775882,0.17552933204207063,0.1605185722710353,0.20660945649292334,0.1676064277289647
178947368.42105263,0.21999899106012488,0.17696905268196253,0.1894698816653434,0.19036849912183768,0.18519480803006244,0.16012104330300625,0.18187784686313113,0.19258482766613735,0.1655319562579126,0.16766111474288137,0.1965522660442997,0.1644849803639251,0.16700141251582518,0.1833473031210437,0.20324737675632468,0.1749714959691436,0.1775415848496878,0.20325660177214985,0.19457315936313113,0.19686912631724351,0.22690534195411238,0.1896199334691436
189473684.21052632,0.21706758641800392,0.21402852489017055,0.18497365597542634,0.19378288564919766,0.1590501462983953,0.18143895326228685,0.17217750760656975,0.17083793597868605,0.16060846598194575,0.1900666783721163,0.17662518044257758,0.17458284858851553,0.19122474543605814,0.15496239173445345,0.18614026119834498,0.16800908434754264,0.22416569717703103,0.20057848880165502,0.20770530489343025,0.19026835010982945,0.21405723022291864,0.19912954314593795
200000000.0,0.18359375,0.2216796875,0.2041015625,0.2138671875,0.19921875,0.171875,0.1865234375,0.16796875,0.1357421875,0.1728515625,0.1240234375,0.1640625,0.1826171875,0.1865234375,0.16796875,0.169921875,0.203125,0.21875,0.193359375,0.1826171875,0.1767578125,0.2412109375
