steps,trial_0,trial_1,trial_2,trial_3,trial_4
0.0,132.23236083984375,91.64016723632812,6.496480941772461,149.5146942138672,120.65846252441406
26315789.47368421,873.5106201171875,860.8173217773438,861.64306640625,858.25341796875,856.9998779296875
52631578.94736842,873.5106201171875,860.8173217773438,861.64306640625,858.25341796875,856.9998779296875
78947368.42105263,873.5106201171875,860.8173217773438,861.64306640625,858.25341796875,856.9998779296875
105263157.89473684,873.5106201171875,860.8173217773438,861.64306640625,858.25341796875,856.9998779296875
131578947.36842105,873.5106201171875,860.8173217773438,861.64306640625,858.25341796875,856.9998779296875
157894736.84210527,873.5106201171875,860.8173217773438,861.64306640625,858.25341796875,856.9998779296875
184210526.31578946,873.5106201171875,860.8173217773438,861.64306640625,858.25341796875,856.9998779296875
210526315.78947368,873.5106201171875,860.8173217773438,861.64306640625,858.25341796875,856.9998779296875
236842105.2631579,873.5106201171875,860.8173217773438,861.64306640625,858.25341796875,856.9998779296875
263157894.7368421,873.5106201171875,860.8173217773438,861.64306640625,858.25341796875,856.9998779296875
289473684.2105263,873.5106201171875,860.8173217773438,861.64306640625,858.25341796875,856.9998779296875
315789473.68421054,873.5106201171875,860.8173217773438,861.64306640625,858.25341796875,856.9998779296875
342105263.15789473,873.5106201171875,860.8173217773438,861.64306640625,858.25341796875,856.9998779296875
368421052.6315789,873.5106201171875,860.8173217773438,861.64306640625,858.25341796875,856.9998779296875
394736842.1052632,873.5106201171875,860.8173217773438,861.64306640625,858.25341796875,856.9998779296875
421052631.57894737,873.5106201171875,860.8173217773438,861.64306640625,858.25341796875,856.9998779296875
447368421.05263156,873.5106201171875,860.8173217773438,861.64306640625,858.25341796875,856.9998779296875
473684210.5263158,873.5106201171875,860.8173217773438,861.64306640625,858.25341796875,856.9998779296875
500000000.0,873.5106201171875,860.8173217773438,861.64306640625,858.25341796875,856.9998779296875
