steps,trial_0,trial_1,trial_2
0.0,39.639373779296875,39.857757568359375,30.409008026123047
10526315.789473685,43.52225794946553,41.20748009435688,34.055499627866325
21052631.57894737,136.53964457064455,138.2678911804823,112.01375634947644
31578947.368421055,365.9200847489847,749.620622400762,349.8317956177318
42105263.15789474,522.0593099382777,895.3130586530364,837.0908385683625
52631578.94736842,933.563652639574,928.3493027320529,832.162992578134
63157894.73684211,926.7641582211629,936.0903039381444,935.1272243284453
73684210.5263158,924.5060122919544,935.6207950963868,933.2327334707463
84210526.31578948,929.0378084803552,936.5223431547593,927.1346950478171
94736842.10526316,924.3825463106098,934.74233599003,930.5101992147781
105263157.89473684,898.2561562292464,933.0078194230547,938.604378002172
115789473.68421052,886.084639974248,935.3333088803489,936.863935097763
126315789.47368422,912.3082703586431,707.4519121158153,935.8265997921001
136842105.2631579,926.6650639442196,845.3346305928735,937.8473087843105
147368421.0526316,922.5253475290256,938.0200156676802,935.8062197448804
157894736.84210527,918.8588804411096,939.4830217833664,940.584009328047
168421052.63157895,913.9999284242328,942.6518941810587,929.1842333933653
178947368.42105263,892.3156549357641,926.9733229890425,927.3608181397341
189473684.21052632,917.4460331062861,933.1250732017686,922.3185132098
200000000.0,870.9791679068616,933.0430748054856,927.5434027596524
