steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9
0.0,448.779296875,413.35888671875,422.2581787109375,479.47564697265625,459.4264831542969,443.02679443359375,472.2026672363281,513.0648193359375,456.1336975097656,520.1153564453125
10526315.789473685,463.3408944527528,427.23838203468483,439.56204956885523,494.7703738341371,475.5509199822874,461.0238423274825,481.9507163240474,527.8004569895049,471.9540279612482,531.3675000281215
21052631.57894737,724.7720398863266,674.218678371728,743.138989218054,757.4978078039069,753.458840941128,768.2584003804463,668.4386487746833,787.542841610816,744.7709730804131,728.0971722226394
31578947.368421055,881.3821049978199,818.1361948958395,873.9998693073226,834.4740211286703,834.2194501542979,840.125287901992,866.1593483580778,904.1868703664175,825.6888845483683,820.6858151262817
42105263.15789474,914.9924142453149,908.8282392342005,915.2672343280507,896.6017267380395,872.9246621468722,897.2634217706084,906.3919599313815,917.8291494582169,857.431481977579,907.4055800966279
52631578.94736842,920.1680037475029,918.0868922447233,920.9118338294967,908.6845147634477,919.9304496576582,913.6964646949332,917.8423578006078,923.164240161798,885.2314035763701,907.4342523826457
63157894.73684211,922.8949025687749,923.4082679448036,918.9566400579469,916.722865012544,924.2684372521503,908.7892647459896,919.8353027069007,923.8739231689485,915.1207106595555,919.0091714185361
73684210.5263158,916.465638451629,923.8938284123374,914.1583408748014,922.131263640944,925.2679086867462,911.7647672501957,924.6093993593121,926.2838406120311,915.1889183914233,925.3588792874873
84210526.31578948,904.163520956964,926.6397352337507,907.0141751984149,927.8254020669784,923.7148204021506,920.487227073997,927.2371696448392,928.305032855586,922.6810352425827,928.0041536188522
94736842.10526316,918.6044011941577,920.9160090004639,920.0115337234785,929.2866274070542,921.0838648046152,927.0306654813547,922.9349882194871,929.391705527365,924.8081383394733,926.8506233953043
105263157.89473684,926.939276649351,920.3075397278793,926.7730877548044,910.3154792234178,927.3048326774317,926.1846749313651,923.6762609772405,925.5897856838485,927.9467226557455,928.6978363142119
115789473.68421052,925.7043099804598,914.1740916795678,928.0877917915831,904.8519136776885,930.6326674386405,928.025001265996,928.0120303237868,925.1011851377104,929.4162739226363,929.9871063660056
126315789.47368422,927.9828941399371,914.5860926979467,929.0329770843738,924.7823348785041,931.81972506502,927.3740696834395,929.1377939768445,919.6992489433025,930.3587477544008,928.7882077542038
136842105.2631579,929.6926688408257,921.0103006965566,929.0732684204783,931.5454206531068,933.0367013599074,929.6992025730352,928.7936880846103,922.5486325400358,930.2500765178343,924.2341878295275
147368421.0526316,931.1367760414562,925.6410333169134,928.5708812765798,930.310376120076,932.4287436939672,929.8087338450213,930.3443889750008,928.5889779108053,924.142352567155,930.5094159191004
157894736.84210527,931.1993780230221,928.8638946448667,930.4331495337539,932.6307048513619,932.2429456415268,929.379427230259,929.5946408024786,930.6329804888393,927.5528881259241,928.3508344499028
168421052.63157895,931.1250932672348,928.8727772942541,926.8905008506247,932.51845547367,931.9314098754418,931.5792837433538,930.7267651835307,931.8016489430478,928.6870238496987,932.3932064986295
178947368.42105263,913.0603743859275,919.1016937897145,853.5291574514804,932.6527771992696,919.957975895451,843.0077048138899,931.2262525505637,931.244802320763,931.2601125643193,907.480866094045
189473684.21052632,932.1283666440324,931.2831783327699,909.8384870416239,902.4442551416704,929.5340625166563,933.2062416661149,931.0285067323832,931.3689871831614,931.4379876756271,932.5499480018325
200000000.0,933.1855922906022,932.3649636381551,927.798303058273,929.9369995970475,933.4711524436349,933.0730338724036,932.2109570534606,931.0850797013233,917.2725231647491,932.5268062384505
