steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9
0.0,0.0,0.0,0.1533203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10526315.789473685,0.0,1.7681430673995515,0.35244475177120316,1.4870652993960403,0.5550123066783283,5.901082659692317,1.6350796559510807,0.0,1.9094571855920184,1.799540052123348
21052631.57894737,18.57859812813123,33.99417010172583,21.754132173067983,33.0957113355811,17.068088726984172,100.69239563558901,37.39441221770818,13.434144038572875,33.845356209456426,50.13972332603054
31578947.368421055,169.23363681116925,74.60182576166298,164.99570401421545,115.94887687228729,130.2728963228475,99.78384717481623,206.83862145125386,136.79328802483897,75.46054397329405,235.9608337397061
42105263.15789474,182.7925686083342,189.14446234240756,146.43807217288875,362.64159026634667,351.1014235013079,209.02515762202296,585.2723729035861,233.64028805973126,281.4603848444128,387.29759744660015
52631578.94736842,156.5245599086265,415.4692883689648,246.89039472331626,595.2123938346504,177.8789990390767,204.34216181789407,186.31186598093555,248.47448236195996,321.57193079285344,232.17845788622827
63157894.73684211,293.91901640746744,524.2479932103456,728.7578334438504,189.61438706310818,399.7138269429725,481.6964455179233,267.2686338398266,239.98684900024924,350.7528907797013,481.2972359591247
73684210.5263158,602.4944900185119,330.3526999983434,722.8411869514022,125.59813072542747,789.6927065704008,793.6606556239881,526.8389147206358,341.3737306198586,512.7325367676585,836.6734237882239
84210526.31578948,803.0531414169354,801.1039417298547,742.2646776659006,320.1433222128744,802.8472328925727,806.5139476110401,807.8152854052937,263.36820751412085,627.81280923352,526.9758242451252
94736842.10526316,810.8605446960787,811.3623637492636,745.4096413292713,547.5880586301852,779.4562520478901,815.110587600856,623.3009133933324,409.0512823701896,644.5840745989306,311.53369372042926
105263157.89473684,811.4559108649595,833.5146190770115,581.8048838670895,744.618399839322,453.3220338160972,816.6366388157134,643.912909251501,756.7086689597681,780.5107751090771,641.5968628088193
115789473.68421052,815.1677268997784,843.9800113825917,634.5179533628215,743.3970967792078,304.0247749529386,816.3464458048179,811.2961570417451,757.8967159012348,623.4310966951366,765.2089627575016
126315789.47368422,683.8622214193157,844.2100816446658,735.9645240445547,747.0765775537888,669.7669842580024,816.6694393316465,818.8050761236049,757.4733725571566,449.87356865373,817.0136415687625
136842105.2631579,757.7863143249895,843.5084498556037,743.1893253775515,747.7141065993798,437.2836374642111,813.5468912335974,819.5645749337785,757.1532581176124,703.9225418455387,847.368606522473
147368421.0526316,715.7630775007844,842.5990463161733,743.1988466796453,740.7329185781716,709.0263450178747,818.8865761743688,820.0758365884712,751.1178189433513,805.7774849783351,848.9900775497309
157894736.84210527,695.0500566899941,618.9322523793354,747.9458855446686,745.1994357016608,817.6122675047687,814.8430125270854,598.4277393388614,756.8536889982356,823.6870310616956,136.47296924009822
168421052.63157895,808.3849196500065,824.135966927061,744.5031604291329,743.3078946353986,816.7484869283322,819.5892324262709,821.670763517681,759.0698388857854,846.4912627582074,768.8335680763481
178947368.42105263,819.4182144386947,792.3652217421175,746.9764798790465,742.3609602365467,817.0913843778362,820.2756353785127,30.589021822752102,750.8321574942887,839.1294626833,849.8124868572584
189473684.21052632,818.6683254241943,835.6110170158323,667.4519722904195,748.5374317433365,638.0144899162229,815.0412429112147,18.049758166157424,759.6522040486005,846.7012048335617,845.553675437568
200000000.0,819.724950890792,848.5047936188547,663.0215702056885,750.850949739155,811.4400855114585,815.2512076528449,758.6928253675762,760.1717954434847,847.3932608052304,850.2416542956704
