steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13
0.0,823.8955078125,849.958984375,951.9716796875,759.96484375,837.599609375,878.5673828125,477.1328125,771.369140625,902.55859375,943.392578125,888.45703125,224.255859375,911.5458984375,776.5986328125
2631578.947368421,830.595247810237,854.9401409196721,948.945442276318,768.9319776339544,844.0963487625122,882.9183293339948,495.0419405305815,778.4417128945983,902.1838787665328,942.191186624881,890.0326947426202,262.40779184568623,910.909486540797,786.6623354592151
5263157.894736842,943.1837306458534,940.9785868573387,902.4591278329781,923.8513534894611,953.2168301875571,952.0855729850706,794.6214282915532,901.0447175298041,903.2490252180443,920.3843852542444,922.0974708409191,894.1519174073871,900.5866204840324,949.2253401272845
7894736.842105264,947.9589092460695,965.0105513390412,936.6936457441124,966.4512340804547,962.4782895117255,919.6433611470907,812.2131169311227,943.6905017255746,957.4577404270542,912.0623265633623,968.1371457187092,871.8158037338891,912.7634816367871,915.7036089910365
10526315.789473685,927.6569927035937,954.8109656569039,954.3169278596577,958.182460742644,965.3136248601771,901.0406353599146,855.6598732227104,963.0245917893512,947.2297108193184,946.4740222920341,969.4536459122338,889.9484946232424,955.812390018368,940.790361230063
13157894.736842105,933.6860032755252,942.6250640124165,949.366772612046,969.2508748390007,960.2989818382791,959.9992686295443,928.111286501475,962.2650035239983,958.5655812662394,965.7508197134551,968.5237539217412,945.9528216074048,942.2571467983425,954.511669132518
15789473.684210528,954.3413500957541,968.2308243939091,959.1385290721777,963.389125602067,968.8657599050252,957.0691420906469,940.528401102716,957.9450949460186,955.1367094774325,965.7840264497371,967.9866656623059,950.4138337872365,948.2353426492115,960.5404900949748
18421052.63157895,961.4390020476154,966.4673350035649,961.5029237646805,953.9904653834504,964.2397630089208,955.4971316356077,948.2031587722229,956.0645095317979,958.4941904353303,967.4317668640052,966.4334551000198,932.9565449527096,923.7561953853702,963.5691169411192
21052631.57894737,962.4859112557282,964.8348111604389,962.3855345031232,962.4989524904711,962.7382948814667,969.2451704664574,954.0062375478137,966.6647921321795,957.8212784954716,970.6241507279245,934.3648523557879,923.4801321901443,936.3159700853342,959.8921241654583
23684210.52631579,965.9376580616114,970.5181846090301,966.0397388505803,968.3885065274226,960.746380895789,966.2774041300005,946.4052366563158,972.4872761961495,962.5571781591696,968.5206595101184,909.4950632031935,924.9503758660314,960.8480575408302,962.3630801277478
26315789.47368421,972.5713128647316,972.3476427506212,959.7018546318413,962.4743637021559,961.1877095494574,970.4164330067726,944.8004444101181,975.7058406417719,970.8837556654066,969.884218992619,944.8715578010538,931.9244324850574,973.6960292456884,964.7982619488998
28947368.42105263,975.1560508643491,973.6088435365883,969.5037669580729,940.4556891845534,969.6204641770128,975.7317461848589,956.57414061475,965.4104675969259,973.391705954174,970.8629817619218,950.9534497379926,956.6095753270833,967.558841697397,967.175088689598
31578947.368421055,963.802611374789,973.3989771581422,972.9112726776884,961.2386447135101,968.3882767949408,970.6561923145917,966.5200261039417,968.8441453442349,974.7158880365853,969.6033319172107,943.5491784642608,974.7383277660592,974.0738268400494,964.2425720341648
34210526.315789476,970.0035389612256,974.5320428679195,974.6468233230041,976.4585160548667,968.3805089670535,968.2097868694823,973.5775397741894,976.1466662362011,976.5545091470523,967.2082184239438,955.5311176585359,975.709747435974,970.6347305556743,972.5065488313373
36842105.2631579,953.9744483810382,973.4600724777687,967.7953656901943,976.8872830398856,969.1777275539831,972.3105635867555,970.5664179952521,976.0317024167555,971.8810307986188,965.0943083089475,969.7016608431069,971.5193268519689,974.5698671208854,971.9180001763426
39473684.21052632,932.7414067973721,948.3528416150165,972.8331309157395,976.3120360836758,961.8141816395472,978.6863140122052,965.5519103369885,978.8486855710312,955.8655244399306,960.781420998296,973.7789292956323,975.6796213054921,974.3129584082606,975.2504122277046
42105263.15789474,965.9559575553747,972.4597126123317,978.737795547105,972.5752497960987,947.0602173950533,957.6902725769212,976.6341258125623,970.8370836844405,974.9603107906775,968.3807720913451,978.1329840240056,976.3459864481664,973.9417883960164,976.9357866197412
44736842.10526316,974.8556305285637,972.5582169905264,980.0789379637657,949.7178650826959,882.507358305342,978.4653681335027,979.8289285617522,975.5592508738721,978.3185167814556,947.378706081422,958.6308215159788,976.3673098767563,967.2916336508669,978.6991564494421
47368421.05263158,978.0646810241022,974.7593587627041,978.3148310389215,973.9228394738195,970.9558354797786,977.4152114477184,975.6601612376375,969.1765522837969,969.6406214177773,966.2832593732924,979.8564453125,976.9011145034325,978.846546474256,967.168206592676
50000000.0,972.3747537010595,972.0921828119378,971.1783313751221,975.0629604741147,974.4564012226306,975.9645218096281,978.0642034129093,974.9794509285375,979.1323143808465,961.8188296870181,979.8564453125,964.6596156672427,973.3312207774112,974.9870643113788
