steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8
0.0,11.193059921264648,10.745084762573242,11.357275009155273,13.78915786743164,14.58220100402832,12.767563819885254,10.435615539550781,12.13975715637207,9.582939147949219
10526315.789473685,11.484628333975857,11.193457917519265,11.384250033396578,13.83330663263674,14.443101462134138,13.385687468323207,10.728470908072868,12.381609350520282,9.894971017862497
21052631.57894737,18.9203969269702,18.417206114328305,12.040814623221177,19.023894494012453,25.061234195254894,39.68370259651229,15.926017121538273,16.03003408199491,22.220396640093952
31578947.368421055,52.26519492623551,17.744124775102307,15.539582575880345,48.818001179757246,133.46674688205826,166.68321682814087,18.256947229046197,12.999566199846173,93.1539214163441
42105263.15789474,133.48713422696676,23.204378627508962,55.609034424405195,22.975241931418466,169.62521953480396,176.89477869579338,17.64039484931574,46.912098836700686,168.59952339967532
52631578.94736842,218.02538338121946,24.463177908413172,162.18078577080922,21.032994264876084,174.61618420477555,184.27064503106052,20.765970544920528,161.7209889790936,176.47115600352637
63157894.73684211,318.1544965977815,46.923764368152874,167.2512380675596,56.56490918356218,195.9104417747408,195.82653585645963,69.48119685208623,162.17216963492274,186.14496804447717
73684210.5263158,370.1721519306096,149.32994176183223,178.5068228841241,142.88716779162186,235.54960930240122,220.6522849938546,156.48524097202557,174.46780946450386,193.52187999600022
84210526.31578948,340.64998969807186,292.7093991298755,207.21234582698906,224.23841418189687,304.8995520731749,260.1274595379499,164.0009202432104,180.2415653127052,198.95598263324462
94736842.10526316,382.881404817352,361.9429385115565,268.8589148436392,248.4955224003488,377.80472596414864,302.3054925462546,182.94279139342402,196.2374818121545,205.14717102232402
105263157.89473684,515.9948216448861,399.8251131522028,343.1699474711497,279.11777786980707,424.3711210814539,340.65524846860245,212.97430286620462,218.28630892366914,212.40517409158215
115789473.68421052,622.9879010243759,430.37653025324323,400.55009229980675,313.414254562016,490.4747477626206,373.6675818285123,252.95231090036125,244.93298176294218,219.62736952168623
126315789.47368422,652.675523438282,454.2635041825329,460.84611268783215,491.4170719705463,535.3423463538743,407.7458914637236,298.5362237041347,281.9012838476583,229.03882826282708
136842105.2631579,671.8453315862989,473.802467049324,517.1094000205769,550.8875578541174,568.3454462433456,437.49341638563743,351.1394950916728,327.8554211829343,241.71890334644644
147368421.0526316,685.8911156971369,487.2726027684859,552.1844043487328,633.1992764948478,591.9019270425358,470.6129290431821,336.3797226525079,363.0130940158942,260.48224570257514
157894736.84210527,700.6330378707756,498.989637665884,579.6220731893735,656.5783545597768,616.2282082813268,500.61520356922273,301.1000410698127,389.292901587123,281.88061041506705
168421052.63157895,720.7089400357487,517.4434773994615,601.0344591589846,657.0969285727208,637.7334906004803,525.6640154806861,311.4583468674953,439.8703702968904,302.12025464736854
178947368.42105263,726.3255116117298,528.6078950622406,620.488515311331,717.3881994393394,668.3225617063673,560.1069253947267,520.7495401179692,487.6782378775591,321.1097044281022
189473684.21052632,741.8909846184326,542.1897338813692,661.0852789624577,738.0538884751354,688.9817981789317,595.7507630870613,548.5373065484858,532.4403071330855,340.9700743967146
200000000.0,750.6313190648431,554.3150236418372,675.1444152907321,736.2433623546049,711.0185606542386,634.9528111407632,581.4899952505764,570.6162022101252,357.33381624755106
