steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20
0.0,21.610992431640625,12.831076622009277,22.645374298095703,24.391294479370117,22.992084503173828,12.81808853149414,37.963375091552734,22.544424057006836,16.202733993530273,23.449268341064453,13.088092803955078,22.53523826599121,20.679716110229492,34.1524658203125,14.650665283203125,15.53592300415039,10.70332145690918,20.658796310424805,25.913219451904297,13.82458782196045,26.401182174682617
10526315.789473685,22.41193523967943,14.45298730078672,23.397280299009296,26.074390311160453,24.62118378108228,14.982204308521798,39.6959994980276,23.05934070625505,17.743822235918483,24.85454470290702,15.142398085476124,23.36049636796509,21.687236010001513,35.35177344593563,16.17592492626356,16.165059293364884,11.702182483944496,21.705337917359955,27.303222359103923,15.15046654306507,28.6969198039333
21052631.57894737,40.79906564278121,44.02001809855082,38.13520043229793,56.58670376521894,54.53531184691389,52.66748450040157,69.97559111261963,33.301039160794254,46.1014306535351,51.170813437623494,51.04267114378161,39.4623782393262,42.28172382291334,59.688220804954504,46.20431178996025,30.19921978959334,31.83290208050584,42.20484041172877,50.650370432791455,40.19813596962892,68.82591259586845
31578947.368421055,83.48029852798854,71.42716294209218,60.208085722994284,80.64523967400896,83.58353635631606,66.8220415576632,87.86678010122104,48.60553289235794,76.56246859421361,82.17909373782597,74.726910017534,63.86109954232243,78.61012017528768,103.84328855025143,83.48160858751582,63.033240238550306,65.85023978386602,70.2576532346555,57.68446594735717,67.60731699348652,88.89712046165216
42105263.15789474,107.05441837058173,109.22754788192356,84.95466328476274,111.74366020561916,134.69698853307816,82.91211065897652,122.68001001297272,67.64301741374993,122.96247341213464,122.43333788616505,131.86015850668798,102.61340505000297,115.44744241105553,159.3875340485837,100.5190369061651,92.59806219560619,105.33561165469835,97.81943799138399,96.7416164041226,95.61071000204853,116.03128647597873
52631578.94736842,139.6138235641401,121.89494468998215,103.29961518728666,151.2265343372594,191.29332295303695,146.00007384315833,132.88405823802518,97.6371394774549,135.39485554203102,127.16516508302365,177.18048834041215,143.5402870183176,134.7923942197145,191.73671049630872,144.2158865408554,138.75660055933565,135.29246141181594,148.02283831539245,157.73530145715972,130.73649917939198,133.9815715961055
63157894.73684211,170.3429649975822,143.2800540683012,154.04453367135204,167.2998684477938,205.39389118874175,201.9366151853116,148.99072973178366,110.19512084299839,154.63160377476686,141.2415219756705,240.58056296965424,160.34284779445946,147.13358185132788,220.49876853939242,160.96652047381508,218.8542649250612,157.85891454801006,216.7285834085248,206.39621523418916,152.34932186175914,160.14713825826172
73684210.5263158,228.5315419176279,169.93997071390336,211.68098963367808,179.46582664437904,245.2006250089886,218.4695902901013,189.08388967708868,132.20846538450002,171.50688353213908,164.48499347917593,276.0288330216652,172.6474497385963,183.64116299082204,240.7638072047042,211.62110029222896,247.61203689109587,196.17974738863367,263.8485144171606,253.31047026032888,164.71186413560218,182.08168633203758
84210526.31578948,259.1321320038423,181.96615564261776,239.02872035311862,191.08008256546347,274.609939149212,284.748096922428,206.4433287751972,149.69543390657103,199.72760233522453,178.36193088679434,304.4095695467867,196.29681246465594,200.0162832700645,257.96001057545567,222.94310007267052,267.55511673533687,207.7870992610329,312.53448946654305,297.4343499430659,175.57665131296807,221.9817456261273
94736842.10526316,296.6687648603461,221.49823807146907,277.041304075074,212.18550774665587,273.18764455166547,286.15569140359634,200.71863160887088,187.36285618541973,211.57831607383375,199.52524940764474,305.83255155710634,200.99791841795076,202.30563136477053,273.06776336083124,232.53886667174646,291.5535795155324,234.56952473595533,351.7853661546912,289.1564731310609,205.5126913332708,275.84541509793735
105263157.89473684,324.48257222053417,231.7651404156414,306.81241932536096,269.255733566271,298.07831579859567,298.0356811255299,230.61287658003226,209.10014182073257,234.28644683420492,207.38414472325027,316.3947759179858,251.42642624399667,195.753275454292,310.3774922542955,285.31686083415207,321.5605350861589,275.34006026610115,338.67813204018364,313.65629755294884,210.4008385203882,301.076096476115
115789473.68421052,367.3442906617623,219.84164580050597,345.13440378972035,332.7896038771006,296.4041903067659,306.61689214098817,231.56420993747145,242.10165482037118,235.5086769459155,212.10088086408922,366.38260980961724,296.7957857188426,205.015015164901,364.9787299211996,310.7806308968741,357.09526838845164,272.329053916099,328.55025403395587,320.15509409389335,217.62655573158713,327.2179374358
126315789.47368422,387.81980651237296,242.4190111754674,321.5440418274448,310.4686062699209,295.1930680030601,294.20799525986087,248.3542656792829,276.94726205037244,253.16322388576341,277.46598616036033,416.3253717597502,314.3584618324058,307.51572765141657,393.82295390179286,318.7585819233157,352.4195145745026,272.8340030000481,350.0113900269168,352.67373348735384,247.0423063241214,377.89684267453543
136842105.2631579,360.5452750781731,297.59659717750026,339.7523420553789,319.1244146493664,339.63422903071813,364.65336778396727,277.89726539818867,302.21982924289324,305.09305035184633,260.9120794635812,410.97650443186717,319.3477561794985,351.2585127518778,429.39801137153466,365.2351153790126,352.8615815582533,274.4488868510294,378.97896192897724,360.52939680969945,304.4890717450437,416.87276996304786
