steps,trial_0,trial_1,trial_2
0.0,9.407668113708496,8.01516342163086,7.910161972045898
10526315.789473685,9.558611661505337,8.323056635464905,8.15547487088879
21052631.57894737,14.643357293184982,17.325298554658726,13.437011500283912
31578947.368421055,30.83475763927061,68.07224421422941,29.314212380673673
42105263.15789474,57.220920181030905,173.4699277448522,101.10196053123212
52631578.94736842,228.88832598928764,205.05997677225815,262.31357171995325
63157894.73684211,290.55086184901876,258.26641419282254,345.0423009384042
73684210.5263158,344.45529984131747,323.5708936613848,408.3667516278263
84210526.31578948,378.4551498031352,374.15050074070115,461.82590407215656
94736842.10526316,401.60382385671636,421.12721501914086,497.7014832399228
105263157.89473684,418.5381308666887,463.31213634347654,523.22990086006
115789473.68421052,437.98012653579343,491.7522934788317,547.5099348841942
126315789.47368422,460.25386851448104,525.529996620321,569.2490737926927
136842105.2631579,484.71425889221916,560.2408188888571,588.6115001634878
147368421.0526316,509.592792166237,587.7522859738474,611.2726811140858
157894736.84210527,526.4198314745671,627.7817065978314,624.9475629050646
168421052.63157895,547.7599493988333,653.2212583536586,634.2921918409353
178947368.42105263,560.4162872219019,666.8144231681348,660.499473772716
189473684.21052632,575.1490100708035,698.8722680242438,673.2837922474024
200000000.0,585.9639339509763,704.8794489753874,688.4677762044104
