steps,trial_0,trial_1,trial_2
0.0,0.0,0.0,0.0
2631578.947368421,0.15154708059210528,0.26520739103618424,0.07577354029605264
5263157.894736842,0.42422645970394735,0.25386770148026316,0.25
7894736.842105264,0.528480931332237,0.39767937911184204,0.35232062088815796
10526315.789473685,0.7046412417763158,0.5342824835526316,0.7234529194078947
13157894.736842105,0.9980661492598685,0.513536955180921,0.6894338507401315
15789473.684210528,0.9375,0.897679379111842,0.8296412417763159
18421052.63157895,0.8902073910361843,0.9847926089638157,0.8429147820723685
21052631.57894737,0.9905941611842105,0.9375,0.8844058388157895
23684210.52631579,0.9715190686677632,0.9034809313322368,0.9034809313322368
26315789.47368421,0.9375,0.9961322985197368,0.7461322985197368
28947368.42105263,0.9375,0.9375,0.8127634148848684
31578947.368421055,0.9375,0.9546412417763159,0.8185649671052636
34210526.315789476,0.7724159642269735,0.9449719880756579,0.9449719880756579
36842105.2631579,0.8412443462171055,1.0,0.9679147820723685
39473684.21052632,0.9316984477796052,0.9316984477796052,0.9375
42105263.15789474,0.875,0.7439350328947367,0.8501233552631577
44736842.10526316,0.9565750925164473,0.9131501850328948,0.9618498149671052
47368421.05263158,0.9430381373355263,0.9430381373355263,0.9319618626644737
50000000.0,0.875,0.8125,0.8125
