steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18
0.0,48.7333984375,0.7041015625,60.224609375,61.3427734375,1.888671875,1.068359375,51.423828125,0.2802734375,1.478515625,0.9150390625,1.9443359375,1.25,0.6748046875,1.2607421875,1.2275390625,0.708984375,0.9697265625,1.0087890625,1.4404296875
10526315.789473685,48.455643101742396,2.2164173469649135,56.883903751743134,57.92426752581821,2.276178222613982,1.0305943951382202,48.5882983247329,0.3358134298773684,2.2319325106295853,1.1066880292179182,1.8513078346146772,1.2524364503136631,0.6917490919541124,1.2134529018666276,1.1817448713772845,0.7892764876093561,4.337897625656341,1.334885787435516,1.4605304025877215
21052631.57894737,42.95662059942441,26.411162405463138,1.3217727312420875,1.5490654181905734,7.773437357345116,8.282045559869914,5.1033415120724515,1.2526777695420706,40.80374800663577,3.884047753923157,10.492281662790404,1.3418085040147945,1.0215865845825534,27.3731230474245,26.319610204723084,1.946363892911874,53.63012038571682,9.077826602967493,8.934607275965476
31578947.368421055,73.3366349291604,22.73016408936139,1.6073723394124464,9.457960908102534,0.35719046764426615,80.27633696051518,35.90252281622213,1.2452747709533185,236.94371101136352,10.31257664794078,113.80321886268683,12.33182673044814,12.914692485101353,245.564411871321,200.79251129541365,0.8755691692109259,10.213232465728183,41.251591888491156,64.64281122572204
42105263.15789474,262.52673712859854,142.59428269447056,24.371390313653084,105.07884977134646,0.9380514298119376,169.9458939718738,104.18442086301684,1.2382836064473413,215.55090277082704,59.72766554983039,278.7538689166886,63.85704208543096,116.88842748076634,328.0299135456455,92.58319187956835,1.9810976149963206,58.96744240420017,213.32374277933818,64.11544595861038
52631578.94736842,278.60582726549904,576.8165458615797,90.74645108199186,489.69196284444706,2.5071927411404342,322.42184274150395,361.28381024569353,0.8307659170303978,275.9265439490532,64.58696586999866,537.0667239080835,64.73105008186066,279.92154756477333,517.1274243431408,205.73787898171972,0.3295394258155717,70.95745579093447,632.0908370480313,49.48559307457668
63157894.73684211,280.2047319227309,808.6113094055091,66.97723951366139,814.2231213894578,21.543835843368942,347.9565545660637,530.3061500190038,16.663729744274555,296.6676352017474,54.96089319773328,780.3646678449045,66.23142030034369,287.64767567536836,668.6686642665283,258.9115817315691,23.593225394589787,49.00958319582104,756.9166779557753,42.6304342475955
73684210.5263158,316.0691602870698,817.2807036027353,62.96983418504287,826.992352319226,64.73994487276369,293.16278459755006,579.0403602578964,52.07233500018345,428.1634586313096,54.98598193329788,817.2820664350346,121.10564697350168,292.30547325630926,812.9322646661478,286.6665320515302,108.72395021697494,29.93097013647869,737.8161721427686,141.90732737459308
84210526.31578948,289.223343339323,820.0547835542885,58.84821507673184,829.2383320774068,63.433024398507825,291.7038475311364,671.0086640968218,64.92746576113714,709.7754421075625,61.74454709631584,825.7258673797354,395.3279238249127,286.40415119794596,826.1076389851662,293.5895898665748,388.5417660108235,62.48798744434134,724.1223129314728,243.9801298865321
94736842.10526316,275.7080790871068,821.1827084760587,54.35365979361072,830.6669162316996,58.91211567823246,277.57223793410196,753.284285209846,67.39825452661911,792.796273963273,53.54422594107419,765.0613862563368,681.0973201603771,302.3695588098669,819.2784202607385,292.0628524209654,701.3898615771053,64.61270454121428,664.3732268684789,285.5976590053527
105263157.89473684,278.3570655495176,803.2692844517674,59.88709396932924,808.8629816905943,67.46325548335786,254.45656650680584,720.3225832857254,71.8538804252392,797.4718955137723,59.25393438471321,740.3888128180253,737.0368417385873,306.79736058665776,824.0071400460114,229.29434193006182,784.3645609329942,73.55682187067174,784.4156455887982,441.8044699354515
115789473.68421052,266.6518129628781,779.8668946717914,64.18706840293228,749.2837271148809,65.66077497593254,292.9615240149881,717.5731008772705,67.28810209712825,795.4496543123452,62.22108176012119,770.4697962071426,753.5243872407401,290.54829973131007,812.7311772454809,263.48651078929527,803.838954862135,65.91131249953506,822.7206870419827,653.0529860472745
126315789.47368422,264.4956947812744,787.8065298508409,123.07472398076371,779.0468994626709,61.21536781120828,303.6325472887203,725.4097431637243,56.82228567065294,791.4071567884113,64.24265116007375,807.280289752992,751.8486343552861,319.64647683014175,778.5469019142214,293.9999665236539,735.6946668651294,76.98275359515671,804.4020458866024,725.0126319208964
136842105.2631579,210.43538056582287,801.3804528614161,76.57013365304361,772.2690696240792,60.93414142587508,298.09717322056315,695.3310149026379,62.21502609992623,806.1972747047192,79.37170560472231,782.0724729448143,734.9584947675879,277.21896000912307,809.1357253489402,292.73304506021856,773.1541449554741,72.44570267959973,803.8846450525638,780.1391860401862
147368421.0526316,124.35077163189065,805.3817524632589,58.24347423648571,739.5511889629416,68.09045834950794,315.371156180004,656.8938165965833,64.19402715307854,817.8425426377484,66.54598237669038,805.3548294976148,804.6565782119034,278.3187521091789,819.2071593435187,284.3227199543876,729.2072763786421,61.047952039089886,801.657121235644,796.5073079772272
157894736.84210527,560.7301625967689,795.8688769538646,61.05323251528753,727.2996573672731,62.42555760676841,320.58926721557026,697.3577899563015,59.15639796481568,823.622464362274,70.55467406402335,826.9387784255179,827.1192354825725,278.88630196262267,820.5771139784202,288.5184125266247,796.813956633169,64.11775598499584,804.687652410893,803.9560766589939
