steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9
0.0,954.5045166015625,966.4230346679688,966.6646728515625,962.1339721679688,663.0445556640625,688.8919677734375,965.11376953125,963.28564453125,970.8984375,952.8510131835938
10526315.789473685,955.5581013971419,965.2030271646719,967.1627712016951,963.0048301117572,680.5882057649937,704.6979096706884,965.6020563236564,963.6167456697559,970.9849487904696,952.521116426777
21052631.57894737,972.9514746593306,948.0220621669062,973.7438665116592,977.5028041792708,972.5786617327265,969.1614871814311,973.7541274079986,969.5408049164716,972.1189056033903,949.9548430756519
31578947.368421055,972.7851623640166,973.0275663264571,963.5381981162484,977.3337359666164,975.0436819824815,981.0890538256584,974.4114794338179,973.9437136245566,970.0772645351299,974.0647258266517
42105263.15789474,976.6651151820894,976.8934825166771,979.6712313266343,976.8340189648467,981.7812049184149,979.4209956515199,976.2939987737386,978.707320488721,973.3140686899011,979.6572290800946
52631578.94736842,976.5918975266063,979.222737990423,982.5114398451723,978.8995662782331,981.7168232015956,975.5712530639363,976.5714115848832,976.6300521778599,979.5975991862302,973.80018202783
63157894.73684211,979.1191724991204,979.9967492627305,983.5005534864199,979.8641277558255,982.3827835070459,982.9658480027376,978.0814485966004,979.650640373415,982.3920710275048,971.0145528309894
73684210.5263158,978.7153682378521,981.0726084208885,984.3103243525338,983.7481009425219,984.0046208956566,983.9386922211859,977.0041384039823,980.7058534194558,982.5855417870748,984.1381581240744
84210526.31578948,981.7778981332964,981.6984933459528,982.4602821223293,983.6241935402403,984.872932477671,983.2554287329275,978.7044970295766,981.2643024531758,982.419347420954,982.0708047082219
94736842.10526316,982.4055155393489,981.4979512858258,982.4548452617058,983.4859204435943,985.8681974919549,983.3577625842306,978.3660785886059,980.3153234928268,983.3058701811404,980.5936897355764
105263157.89473684,982.291087884652,980.7568445641579,983.4687271164395,985.4428080280732,986.9793080200449,984.4525775120198,980.271560158756,981.903965512141,983.4990689889876,980.6166047330048
115789473.68421052,983.7587149734312,979.7293017138404,984.4699206740243,985.6755351435775,985.6120136200226,983.6951883773725,981.724062898978,983.03335557651,982.2002244405139,981.4234778897584
126315789.47368422,983.0422163696501,982.1671736207365,983.6607736689232,986.3083775717135,986.3535092504401,984.5020840940713,981.6668439135988,982.6098517579055,982.953071814825,982.4532522943872
136842105.2631579,975.5037941415884,983.9124212831341,985.8697677375206,985.8289411659056,985.7440428717315,984.7011755590954,982.9636601860174,983.68350638346,982.924597738192,982.9401198808837
147368421.0526316,979.608297094744,982.8084760768922,984.7177991160395,983.8218205562919,987.2968624041021,981.318347592433,983.5989553023574,985.3087681145549,984.1792457192888,980.4872836861914
157894736.84210527,981.0084926423274,982.0383210778236,984.7869189018357,987.3877514983809,986.6420531768217,984.0195117421098,981.5236538473589,984.6702164107743,984.8421185411245,981.3480385634377
168421052.63157895,962.6407341917466,982.6368153934003,986.0479873725913,984.6054933500423,988.1382783615028,985.0995353344736,976.335110313014,981.4334052923314,981.5101697821366,986.129419884193
178947368.42105263,981.0588840726671,984.4895252935444,985.1113573197183,985.0694326231684,988.5917318654853,984.714049052994,976.6957050305984,981.7848452564092,984.0821698240296,987.0572621128896
189473684.21052632,974.7185218902176,982.7472740765094,987.318601321976,987.5747000768245,987.5810461533036,985.0717274462418,982.3335619355834,981.3516318375384,982.8198132703179,987.6667771197422
200000000.0,981.6423906338842,983.1760052662147,986.1205342066916,987.4942779823353,986.8980910778046,984.1924198175732,981.3363999002859,983.9481137802726,984.6559567514219,985.8785469437901
