steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10
0.0,1.2107504606246948,7.174644470214844,1.135321021080017,0.9936423301696777,0.699231743812561,0.27024394273757935,0.992953896522522,0.8246028423309326,1.0559333562850952,0.819743275642395,0.7002209424972534
10526315.789473685,1.2039285849568941,11.588873808610145,1.1402185330676287,3.516674800960405,3.39799945953804,0.3142603399221388,3.622473234141445,0.8214470319007459,1.0632498790616418,0.8294558471669843,0.7200925508984868
21052631.57894737,2.171270561791503,86.66522243879014,1.2108836528287885,47.12241027427842,52.74723563993407,1.0401262099989446,53.166975164718906,0.8000720157339611,1.1811924040133077,0.9988637925699673,1.0453145794281504
31578947.368421055,10.816645326185714,104.00126976717955,1.135137797384252,63.2512401776734,91.32614445484082,1.0310765931944215,106.85006827404956,1.055877856493262,1.1466874761259895,9.993799382900715,1.0289807249143736
42105263.15789474,12.126419172248188,126.07932361473337,1.1799214496045087,88.16830930171581,109.60028418163844,1.2184415065175196,146.9161734201241,1.1056486258858562,1.1587660104614215,66.20817763880515,1.16322435665401
52631578.94736842,45.45221543242933,129.52335331564217,1.1486969466983545,124.33837752725279,125.692948428754,1.1650614441324727,149.48284504193182,1.058087467064712,1.1768798534492344,117.64152014519699,1.1421368462801074
63157894.73684211,156.81791602145276,140.04647498423043,1.099379278562055,141.05414559619908,173.76704407489532,1.1384506456217267,162.66979240735483,1.0183874916654838,0.9650312423737659,144.0926437009735,36.84076564990821
73684210.5263158,235.5093189794106,146.47524739723457,1.2298234414129965,142.0876980876741,228.65532235400832,1.1297454448204638,166.97292366458768,0.9941864020503617,1.0866277892567564,157.08475407272826,116.64845096549004
84210526.31578948,394.83651510037885,143.06821899268766,1.2689876240830342,148.51267128571908,293.532797569053,1.1001643862554653,169.26495767300148,0.9564929135979625,29.928572976647004,173.38371939143977,139.06527503705752
94736842.10526316,519.3267351111547,135.8986250833296,1.1201457911605721,149.64363715506656,303.38455405757037,1.1010921898819093,168.7336225396956,1.0778006303544645,76.8656591019926,192.81725675825268,159.0350640206043
105263157.89473684,509.9720645466009,136.86924330167824,1.0714804640457736,146.04122473856748,319.1228787984874,1.1752543281854086,173.57377855937898,45.25134175096914,99.07735282141415,307.6480007828768,181.63557988537315
115789473.68421052,543.9148260523408,145.027588429626,1.0784823003375303,149.72002426181967,327.8626479790482,1.2422069971526424,173.76334467753148,88.37839098712249,117.87669921418718,393.55143178409156,191.36657379130082
126315789.47368422,563.0438209227248,152.48960197037937,0.9966493455617019,151.48545144700608,335.16778160726597,1.1679981570572195,177.75076920173836,102.34721295126919,120.13144765691082,423.7130922032856,188.61717617247572
136842105.2631579,397.1736957812241,145.64603537692585,1.1622833060627933,152.5476768666935,340.3889130647823,1.1578036614924598,172.20871197739797,117.14257089707002,125.71217516176094,439.14721906011783,188.7864894541677
147368421.0526316,400.7905616283087,145.21924575073567,1.2135851848038517,156.13482833932312,337.611193636778,1.0857863676614306,178.93455849377403,136.17937232062758,128.11802966896846,443.32084609134705,184.86296115010728
157894736.84210527,451.8004221586805,153.07845752510835,1.3554922144813593,154.71053192192826,344.07991982942804,1.1560526556623043,182.50847890436484,157.4063175546413,127.28415576962966,447.1787236843083,196.7676390123004
168421052.63157895,488.0289129405141,151.03551062058213,1.3614510354067397,148.37936066260298,343.1218449943944,1.3525258394788922,192.6766557970866,160.5592072644062,125.5173496305117,448.6629922977775,184.1940281311891
178947368.42105263,498.6000786354337,152.48100758861966,1.0990005182882723,288.9024116604943,342.83766053356953,1.0491833544124711,199.261309388024,170.6806543233735,127.67379803138262,445.2686209230377,182.90262046683364
189473684.21052632,501.93402099609375,155.96978821607507,1.2006169326133882,281.86377074926514,344.9221862067476,0.9134096649579879,189.93082701697574,159.0041716771608,124.77008736538095,445.9536367859537,195.78662910925385
200000000.0,501.93402099609375,149.630752977572,0.9616390710243171,306.6479992129301,343.13094488256854,1.1372183846236255,195.01018409038844,161.59061457530447,134.15985057855906,446.01754264141385,198.0113303394694
