steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38,trial_39,trial_40,trial_41,trial_42,trial_43,trial_44,trial_45,trial_46,trial_47,trial_48,trial_49
0.0,13.233335494995117,7.713103294372559,22.87961769104004,19.239147186279297,6.266913414001465,26.436790466308594,7.810749530792236,7.574607849121094,23.447139739990234,23.71004867553711,17.19734001159668,20.772544860839844,4.092940330505371,16.778038024902344,17.67406463623047,5.026834487915039,19.717864990234375,10.410728454589844,20.10398292541504,16.722801208496094,12.678455352783203,20.125944137573242,20.5770206451416,14.687566757202148,7.501476287841797,16.65618896484375,19.375133514404297,18.37757110595703,15.675043106079102,20.651670455932617,18.54047966003418,13.15324592590332,8.83714485168457,25.863784790039062,8.540305137634277,18.919078826904297,7.955654621124268,20.20088768005371,17.57648468017578,5.049712181091309,18.354312896728516,7.16054630279541,28.14217758178711,20.41023826599121,15.820145606994629,15.904638290405273,16.877975463867188,21.086963653564453,13.881012916564941,14.874945640563965
10526315.789473685,14.024239301459653,8.044478652506056,23.31920705758386,21.060549318449898,6.389855466058111,27.52427834687223,9.010182693955382,8.589997003210962,24.170325953049012,24.10912978442236,17.879569135817835,21.10619363000931,4.530274563716658,18.22820788725096,19.19669077586682,5.89159470864177,19.48700975480946,10.805227159365105,20.649233316177106,16.699098379854266,12.656532166804345,20.525732777440027,21.01273081247331,15.290543110411708,8.123921207165207,17.741668893679606,19.42347598510312,19.30411374962107,16.34812429380652,20.72081349390221,18.675607154145837,13.916177059160004,10.559892052113804,26.465499549103164,8.485226251698329,19.230086172056332,7.860562246309598,19.82655014738523,17.589705408125123,5.632593172741667,18.224850625465326,7.745306220728584,27.570764875674097,21.851499965032588,16.289337012078356,16.51791699553151,17.912790247690644,20.92214549027404,13.816520634827068,15.333892446947788
21052631.57894737,28.25224337113861,16.37953505841525,32.0569980380711,51.61142257004563,9.309784389454407,47.10054626458239,28.707396345569073,26.24712089180864,37.069958963944806,30.66501092044972,30.94878411160942,28.35090075709813,13.928838333935373,44.49353287300905,44.255637240624495,20.73714374616701,16.94087021284507,17.225806693899912,33.560576452979426,17.76191296577041,13.787430233954145,29.627888501474732,29.33872742002567,26.311183162219308,19.21408693484157,36.02130655158012,20.856127979269978,33.861916342311616,29.02537981457905,23.06916950461442,20.02951772336608,27.516395817503046,39.51825687095234,34.82109809635914,8.957935534654975,29.56316674513087,9.695224481983075,16.687869469059887,17.728201671320317,17.69688579289454,18.06413540868424,18.198813794805073,20.046515274245984,45.01435795226173,26.093649203592392,27.29786554350417,34.88948028796763,18.78042240236522,15.340185312956697,23.154506719931753
31578947.368421055,38.49703427377335,39.04781836903863,42.16936325937138,54.02970038886876,19.766983981344886,59.415669836619884,25.088791035420137,36.9042961300761,44.87044353364165,33.21802333225381,43.79857948336781,42.22695144026481,28.900698163296376,56.19788351219528,44.26463705565461,24.975513604663085,27.330930806005018,20.272243768193473,60.86142774944779,33.34651712817334,26.098806325356552,47.985829831304805,41.03661973106771,34.72784890017764,26.877487916365226,38.008961593819954,26.943547834907957,27.543446278844513,40.55999459970196,32.93783797724095,14.445676113579456,37.786544565813124,43.74966359776226,26.012570749813506,21.81833941529704,67.37163941821191,35.66112733035867,41.1496980276547,19.4802271287393,35.36635607281839,36.40416559513009,26.1561983649895,36.520963622138446,39.80323366701108,40.15136258277288,35.11386525719698,34.88079117336556,24.089791883056638,37.81329121207432,28.076316401692644
42105263.15789474,46.18214794877824,41.75888234946536,44.17215081909027,54.677448364712525,33.88286600936813,60.97164444844148,20.071341431392693,60.013281987396965,46.51864516681416,45.23960441751328,41.21500993716089,43.395473416162,25.200504073744174,35.69858002126052,53.68138359012366,30.148941496485158,25.144421571757324,43.96361001549996,57.990352135574724,49.087722609247855,29.99169120526875,44.9115439063129,54.342609575456855,40.40309445163715,36.392346820342574,43.28612959830715,33.95482876009393,28.84016756783562,37.7950242810426,38.95332946807889,23.465185823409183,52.753545931584284,50.001355594256246,44.47500886699995,35.516373975537824,53.78922770455108,30.4155119788366,40.90861093465476,28.854192727634945,32.84833696443288,48.14681715318041,38.328906468654935,41.07775075060839,50.05804607812883,34.75505556822483,50.74136910461653,47.09331202874389,28.259881439652304,51.46606344525339,43.240289600932364
52631578.94736842,41.18113607928735,40.291724423023965,64.11416578100906,46.95840204429717,27.236442993242818,56.82111699652143,30.68743159638465,59.4213538870752,39.83197255231378,40.5431733198175,40.542204237896485,40.60481145342301,46.86245563808942,50.962465772709685,53.69830953792109,40.600091994427906,21.24252372398106,59.10199705580471,80.59299600452515,40.92167147880528,36.064709521953915,57.06996453130344,45.9112679541854,47.9387923598372,35.59322934494537,58.29407615920431,42.896756764098875,35.39608915586675,33.199615754697916,53.550273313819126,28.755274587390826,49.20365115815459,45.39334809223907,40.9458944987289,45.980947854889976,53.842536089658076,25.686122542242018,37.3027035280897,22.360396472030317,37.6520325898959,45.70598591112859,40.35321705128967,41.56854334717147,61.66847028599799,36.70926829958928,46.176564680211186,57.50731859628596,35.219130759320926,57.126809406034916,48.025001833272114
63157894.73684211,39.00524680186424,42.17816347614385,51.630056247527904,51.342433193259964,39.1074730676297,65.54365424039952,35.70269589567779,60.108749370557625,51.888825303217054,53.720923233787595,40.590779352159224,48.586042626619005,52.27953922614412,54.019659153188364,57.633912548608556,49.58294893132518,46.41047159161347,76.51576332690149,58.20845990770413,57.358394164230845,49.747252756765846,73.98632156074954,43.91123842239544,46.09830777008612,36.43104648433234,54.90169956258541,41.70668296782179,53.25217224870114,39.4095582466913,53.085366964278286,33.60918727694623,41.69314878487603,59.42974613284966,45.918637096407174,49.80142030326285,71.67575143793614,28.233261178508194,54.13862257787232,35.761451228503724,34.63783785606891,58.209243173909655,54.67009134592692,49.199105267957314,56.651936563510986,27.52528892845494,37.67404656260793,49.7892666560626,45.13642126327984,47.23524817279502,65.66398411217322
73684210.5263158,41.978097613106314,56.11595332949653,44.72927749594493,67.54946970178067,35.86182901229183,73.03880067875511,43.07730408943674,69.39856679269069,54.658366520669816,39.95767073567513,63.30922458110342,42.14745034312524,39.968299726958186,60.00804639196958,48.01490224125973,49.037969902745985,61.71493696249052,85.66598862077308,54.11508486121684,49.08443097686627,64.84313730594194,64.81851915956328,54.98671213790281,42.309774260338486,51.42276202987395,53.86574946501786,32.506870518276,46.300149296077585,43.72364304368476,51.582823020403495,52.7778148220496,44.67438369334116,63.41809663797763,46.690975465530585,68.02638287661685,80.1897914918382,32.50930963106805,62.36296427122979,53.468383714990104,30.353457542105353,80.12452799587453,84.97983189690807,57.43678975702777,68.86672517302294,44.91508501152047,34.18863989052639,43.82442524699995,54.58639641468339,57.48480314905872,43.35880564175897
84210526.31578948,55.520534743727744,58.46854062101847,53.065321021793295,71.6266536283361,37.786721417695865,74.02778692820065,51.087435390562895,62.33045909378337,65.3851525517712,47.12441277825932,67.63910576346177,35.17570449572851,50.42098011295221,68.30886613546646,59.04872232799386,49.404574442685806,64.07285694204208,78.17980367853372,58.97861586787696,44.65722354577849,71.65517052372407,77.62468278457584,80.64731799136239,42.50966764817278,64.47646007800367,66.28970989180404,51.144477599545525,49.3883264386753,74.074273397305,49.22850068867041,55.664002572978305,57.752673737725395,69.80649429064378,38.41694383178721,66.30086502680489,82.17190197267031,40.228426327995976,41.57262841213773,50.304526034979936,38.43595831182856,97.93378664268351,79.49021572287393,61.24747259985047,77.65418288648294,54.189508054477685,46.50598073946803,48.213255312386636,68.4045394526129,78.46536667525274,47.19057877101727
94736842.10526316,67.99084345886995,55.236271755403514,68.13085667508295,93.39832534319063,45.48855362600361,53.190316731197925,50.85838198065345,60.91350324994722,66.79480553777512,61.42966059491121,52.81415608778101,36.07605936712588,48.15562015520074,77.37847076038575,77.89905533520634,58.8397460656029,49.825229055849306,77.79049154608369,98.04361250643667,53.6414850429526,76.55732341996108,80.47597169940079,81.08380500691584,45.87627121030128,73.53463784931357,73.93976033235438,44.59393578856523,58.73563099590613,70.93762077329231,27.982505679899347,58.78912660780871,52.59839382873967,57.3533724972519,24.452842402119714,76.28561650736675,103.36115444061498,44.02300081701325,52.531196722817555,49.77156558337717,51.23928233972877,93.02286443925382,84.39382630788884,62.65616048497878,88.87233708739033,54.56824777980137,62.45646553773464,49.78576049632767,81.18169486357564,95.28106937476969,68.09674695298241
