steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21
0.0,681.3779296875,968.513671875,753.2685546875,891.6181640625,595.248046875,963.42578125,792.2666015625,822.666015625,821.3994140625,783.0380859375,912.10546875,562.2568359375,519.265625,766.9921875,493.1005859375,835.9404296875,87.8955078125,894.7734375,915.8203125,966.5224609375,778.2197265625,684.8447265625
2631578.947368421,686.5638973838404,968.5651967901932,756.4996883994654,893.251260857833,591.8644682231702,963.7796566611842,795.8562525699014,823.9609101947985,824.2247378700658,786.8469704075864,913.5497227718955,562.2514568128084,519.8457240054482,770.4807273463199,503.3432312011719,838.6963709781045,100.77793803967928,896.0446584601151,917.362264532792,966.3784806100946,780.2799313193873,690.90355963456
5263157.894736842,871.4720876593339,970.5855905633224,868.8340711091694,951.1919780530428,475.08263196443255,976.2194310238486,919.8530305561267,870.075972707648,923.8534353155839,921.6133519222861,963.8731978567023,565.3167210629111,546.2982434724506,891.504195363898,858.6167281301398,934.7085731907895,567.2542017886514,941.4879857113486,970.8581157483553,962.0225283974096,855.4922131990131,903.8140901264392
7894736.842105264,950.9367290296053,974.4128160978619,862.6125150981702,971.1176388389185,507.7030479029606,978.7746517783717,910.3066486559417,889.2478364643298,947.1644094366776,962.0472701223273,964.4817504882812,627.1485386898644,663.1486993086966,891.599270469264,846.1842024953742,939.5075330232319,886.9542252390008,963.3830582468133,969.8091992829975,972.9604363692434,918.8351938348068,943.4836168791119
10526315.789473685,967.4886217619244,973.9877993935033,809.0434441817434,973.6891254625822,729.1703009354441,980.0371157997533,953.2101408305921,902.0313656455592,944.0833483244244,970.3027536492599,953.284378854852,702.5801166735197,778.8606085526316,940.9253507915296,863.7485158819901,955.4361765008224,947.0750539679276,971.1787302117599,977.3100007709704,973.3106303967928,950.120939555921,957.0504407380756
13157894.736842105,971.3034635844983,974.6430760433799,934.1992123252467,974.2952848735608,899.0785795512952,970.5385999177631,957.8751782869037,948.45874505294,960.0837386281867,969.9225608424136,979.2755175138775,715.7736687911184,777.8734693025287,949.2773533871299,900.3384013928866,962.7624832956415,961.9678007427015,965.4427185058594,968.3107604980469,978.3123811420642,962.0454984966077,959.3308908562911
15789473.684210528,973.143021432977,977.4209691097861,958.9373393811678,974.0384103875411,894.9618016293174,976.6354659231085,968.5157856188322,943.4947027909128,971.7331285978619,958.129683645148,979.9094591642681,827.4809602436267,855.6583798057155,938.8783151726974,926.6494975842928,964.4348208778783,953.2457146895559,974.2252839740954,975.7717188784951,978.5479350842928,968.7780825966283,967.5813020405017
18421052.63157895,971.7538387900904,976.5762682462994,969.3487323961759,966.6419340434827,878.490568462171,980.1099403782895,961.8031423468339,943.5955505371094,968.7373303865131,973.8201004831415,978.3017594186883,934.501808568051,902.7960670872739,961.2354591771176,949.632727372019,966.4269489489103,969.6813258120889,972.7971962376645,981.1435273822985,981.773965935958,973.3602648283306,974.0860178094161
21052631.57894737,974.6902626439145,972.1001233552631,969.6862664473684,966.4481907894736,872.5922980057566,984.068603515625,977.0805407072369,965.522306743421,958.7821880139803,980.3427477384869,981.218660053454,962.9278500205592,923.2491519325658,972.8343441611842,939.3751798930921,969.7823036595395,971.10302734375,975.330322265625,980.3828767475329,976.4691226356908,970.2698267886514,972.5416837993421
23684210.52631579,974.9466536672492,970.7177477384869,968.3413889031661,964.3885835346423,911.0265840229235,983.7540861430921,976.520597759046,972.1098167017886,976.2512287340666,981.8374200118216,983.8296444541529,971.2321568539268,944.8643686394943,972.35863775956,940.8156577662418,970.3108038651316,970.2886207982114,976.5713982833059,977.6668717233758,978.1731037340666,976.0911608244244,974.6090184261924
26315789.47368421,977.0635054738898,976.3081665039062,969.2397942793997,972.2997757761102,961.7066682514392,980.483244243421,978.1528384560033,977.0910483912418,981.6673840974506,982.1185270610608,981.3156545538651,976.0432610762747,961.7130191200658,969.9413644891036,967.5914916992188,967.3539557206003,971.6475283974096,975.6206311677631,958.5742958470395,982.9200889185855,974.5479029605264,976.7805047286184
28947368.42105263,976.8065121299342,978.0356188322369,973.6893278423108,965.4472463507401,958.565379895662,975.8669256913034,979.1229215923108,976.4407862613076,983.2916548879523,977.7133965743216,977.648532265111,965.1108510870682,960.5139802631579,963.6688617907073,974.654690391139,952.4191412674753,967.5964708830181,975.4404200503701,959.384611430921,981.6673343056127,972.0517562063117,972.7995428788034
31578947.368421055,974.6302747224506,975.8256000719573,974.2857152035361,976.2669292249178,957.3605571546053,979.9248625102796,968.9783678556743,974.7289460834704,982.7260228207236,976.0102282072369,984.211869089227,955.5215100740132,959.6082763671875,959.340775339227,975.7553967927631,954.4343518708882,960.2679314864309,980.8523077713816,976.7919343647204,982.1100110505756,974.8872841282895,967.2544073807566
34210526.315789476,975.2777581465872,982.6530295924136,971.5863133480674,977.5865285773026,964.0068006013569,980.8342718827097,960.3197567588405,971.853610390111,981.4248239617599,982.142174971731,984.2936321057772,979.4243501362048,956.9107168097245,980.9760276392886,977.1608693976151,974.6295182077508,970.4521388003701,980.9827350817228,968.7354125976562,981.0492296720806,974.6464811626233,977.8954050164474
36842105.2631579,980.8357768811678,983.7997822008634,965.8078645405017,978.29638671875,968.9354023180509,982.371826171875,982.5021298057154,970.7781404194079,983.6196642423931,983.7583810906661,983.3870046515214,977.4559133429276,972.7821526778372,980.9968518708881,975.9268220600329,975.3288220857319,969.0026726973684,982.0109252929688,973.0062834087171,981.2323383532073,974.7340633994654,977.9990394993832
39473684.21052632,980.8836412931744,982.1326711554276,966.3146651418585,981.26977057206,969.9492765727796,971.0472669099506,976.4415636564556,979.7159520199424,981.171142578125,983.5568124871505,971.0385886744449,977.4089082416735,973.4047193025287,982.3263983475534,980.1578031841077,975.7619387978002,974.0196099532278,982.629195363898,981.9064218621505,983.606983385588,982.1427034076892,977.8888067948191
42105263.15789474,981.6621350740131,981.4788240131579,969.3989514802631,982.8658254523026,973.3198756167764,965.6740080180921,973.5861173930921,977.4874331825658,977.298185649671,983.2651110197369,961.6416272615131,976.85498046875,972.4995374177631,980.6802785773026,979.5129009046053,975.9302785773026,976.1627004523026,980.6492341694079,982.8238332648026,980.6193976151316,978.2146381578947,977.01904296875
