steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19
0.0,1000.0,165.40625,43.947265625,759.326171875,59.1650390625,978.9609375,654.9560546875,271.4814453125,270.587890625,686.7490234375,1000.0,157.0791015625,1000.0,1000.0,12.0693359375,1000.0,71.49609375,410.5859375,1000.0,69.7451171875
10526315.789473685,1000.0,212.73008892872988,98.1581743562651,772.9730623250523,112.51305676563297,980.1539121717627,674.5210275755695,312.7905190248569,311.94763142910693,660.9341125039182,1000.0,204.67272198959733,1000.0,1000.0,68.0878139321494,1000.0,124.14490558698239,444.00739093896755,1000.0,122.49321437476416
21052631.57894737,1000.0,1000.0,967.2341731908909,1000.0,978.1702911715098,984.3287515825182,999.9997785045169,1000.0,1000.0,318.63668604504704,999.6390731103533,996.8354470577926,1000.0,1000.0,1000.0,1000.0,950.9512649969381,1000.0,1000.0,1000.0
31578947.368421055,1000.0,968.4191186513926,760.2229589636637,1000.0,840.2523757427354,881.7198495310099,853.3591772697637,939.6882196833221,1000.0,998.3781546991618,946.7544753663757,1000.0,1000.0,857.6573675319426,1000.0,878.3901753544476,641.066266567093,1000.0,1000.0,1000.0
42105263.15789474,818.351554342254,856.2941184215599,782.757451709948,999.9942411174404,1000.0,983.6307910485941,331.01716551424073,725.8668789639038,1000.0,992.6282807136176,769.0736483523721,1000.0,1000.0,353.0147859990763,1000.0,447.25092504823647,976.529231137516,1000.0,1000.0,999.9681046504393
52631578.94736842,426.1816508221824,999.487124923854,313.7416619250649,999.9818079781994,1000.0,999.9734116604453,992.2019198858837,1000.0,1000.0,1000.0,997.1053694542755,1000.0,1000.0,1000.0,750.9809344759278,1000.0,925.8570157656048,1000.0,997.8957929109272,999.8992441869509
63157894.73684211,1000.0,1000.0,1000.0,878.3637620180925,902.7029039219144,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,799.5360667949896,166.28852572137305,1000.0,719.474752478982,939.0589510159479,995.1031735068873,1000.0
73684210.5263158,1000.0,1000.0,1000.0,784.3835536872252,827.5279271952664,1000.0,1000.0,1000.0,1000.0,1000.0,657.6247967801924,1000.0,1000.0,644.6509559266788,549.3890367254328,1000.0,502.73160387868734,891.9738670438942,1000.0,999.6732387886153
84210526.31578948,1000.0,999.2619770504431,999.9782934426601,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,208.20013245981488,591.0431438245269,1000.0,866.1742010988356,1000.0,666.8105467059274,1000.0,999.8954541319955,998.1137444662586,999.5501991969396
94736842.10526316,900.4605943991537,999.1963455855351,999.9765683145074,1000.0,1000.0,1000.0,1000.0,1000.0,566.0069556355145,1000.0,654.0220779461214,558.5413069474071,1000.0,855.5383987638098,1000.0,239.39730627583003,596.8088927440696,999.8871453515051,997.9638343504591,826.494282038258
105263157.89473684,915.5485583064959,999.9940804669071,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,631.7906656133171,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,659.8395275263904,657.923712923256,1000.0,854.2936263784477,852.7938966936022
115789473.68421052,1000.0,1000.0,1000.0,973.1478810931177,1000.0,1000.0,1000.0,1000.0,998.5564031891546,1000.0,1000.0,1000.0,1000.0,999.5888490095693,1000.0,965.636304776094,1000.0,1000.0,903.0137020702837,1000.0
126315789.47368422,1000.0,1000.0,1000.0,986.2424393756899,1000.0,1000.0,1000.0,1000.0,999.2603797595586,1000.0,1000.0,1000.0,1000.0,999.789348665697,1000.0,982.3939175169885,1000.0,1000.0,999.8470827350986,1000.0
136842105.2631579,1000.0,998.9533230947986,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
147368421.0526316,998.0642402257946,999.7072686382938,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
157894736.84210527,999.6355517670058,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,248.09122174070092,1000.0,1000.0,986.8622722916325,1000.0,1000.0,1000.0,1000.0,652.5325602507655,1000.0,1000.0,1000.0
168421052.63157895,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,918.0018504557522,982.127972462831,1000.0,998.5672871597586,1000.0,1000.0,1000.0,1000.0,962.1075216700167,1000.0,1000.0,1000.0
178947368.42105263,1000.0,999.8945681500633,1000.0,240.12441683211784,1000.0,1000.0,1000.0,1000.0,1000.0,393.51323093667895,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
189473684.21052632,1000.0,999.9961744186951,1000.0,1000.0,1000.0,1000.0,989.657540942163,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,198.8046817304026,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
200000000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9972805223966,999.7842547768041,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
