steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38,trial_39,trial_40,trial_41,trial_42,trial_43,trial_44,trial_45,trial_46,trial_47,trial_48,trial_49,trial_50,trial_51,trial_52,trial_53,trial_54,trial_55,trial_56,trial_57,trial_58,trial_59,trial_60,trial_61,trial_62,trial_63,trial_64,trial_65,trial_66,trial_67,trial_68,trial_69,trial_70,trial_71,trial_72,trial_73,trial_74,trial_75,trial_76,trial_77,trial_78,trial_79
0.0,200.9453125,453.9208984375,689.626953125,349.10888671875,635.4970703125,402.7724609375,346.02587890625,419.19189453125,53.3525390625,319.75,343.97705078125,352.2490234375,358.75341796875,416.9736328125,662.9658203125,345.20068359375,541.4765625,681.8330078125,452.9677734375,319.89599609375,353.318359375,257.86328125,104.7548828125,192.1298828125,115.48046875,350.6123046875,368.662109375,332.48876953125,357.92724609375,399.77490234375,269.7421875,111.24609375,370.55859375,375.96533203125,290.646484375,376.2841796875,411.5751953125,335.3642578125,311.00341796875,361.92919921875,316.515625,530.103515625,225.97021484375,409.103515625,493.99267578125,637.7470703125,394.61962890625,446.50146484375,339.1162109375,110.2646484375,381.263671875,358.36279296875,113.02587890625,103.90185546875,114.6962890625,437.0390625,373.935546875,365.982421875,371.30224609375,388.15673828125,370.80908203125,646.66845703125,274.22509765625,348.26806640625,314.8203125,309.7841796875,374.91796875,403.78759765625,203.8349609375,126.00439453125,338.9111328125,219.6279296875,335.82958984375,391.513671875,837.6923828125,326.560546875,422.05078125,419.00830078125,271.6845703125,135.0595703125
10526315.789473685,200.9453125,453.9208984375,689.626953125,349.10888671875,635.4970703125,402.7724609375,346.02587890625,419.19189453125,53.3525390625,319.75,343.97705078125,352.2490234375,358.75341796875,416.9736328125,662.9658203125,345.20068359375,541.4765625,681.8330078125,452.9677734375,319.89599609375,353.318359375,257.86328125,104.7548828125,192.1298828125,115.48046875,350.6123046875,368.662109375,332.48876953125,357.92724609375,399.77490234375,269.7421875,111.24609375,370.55859375,375.96533203125,290.646484375,376.2841796875,411.5751953125,335.3642578125,311.00341796875,361.92919921875,316.515625,530.103515625,225.97021484375,409.103515625,493.99267578125,637.7470703125,394.61962890625,446.50146484375,339.1162109375,110.2646484375,381.263671875,358.36279296875,113.02587890625,103.90185546875,114.6962890625,437.0390625,373.935546875,365.982421875,371.30224609375,388.15673828125,370.80908203125,646.66845703125,274.22509765625,348.26806640625,314.8203125,309.7841796875,374.91796875,403.78759765625,203.8349609375,126.00439453125,338.9111328125,219.6279296875,335.82958984375,391.513671875,837.6923828125,326.560546875,422.05078125,419.00830078125,271.6845703125,135.0595703125
21052631.57894737,200.9453125,453.9208984375,689.626953125,349.10888671875,635.4970703125,402.7724609375,346.02587890625,419.19189453125,53.3525390625,319.75,343.97705078125,352.2490234375,358.75341796875,416.9736328125,662.9658203125,345.20068359375,541.4765625,681.8330078125,452.9677734375,319.89599609375,353.318359375,257.86328125,104.7548828125,192.1298828125,115.48046875,350.6123046875,368.662109375,332.48876953125,357.92724609375,399.77490234375,269.7421875,111.24609375,370.55859375,375.96533203125,290.646484375,376.2841796875,411.5751953125,335.3642578125,311.00341796875,361.92919921875,316.515625,530.103515625,225.97021484375,409.103515625,493.99267578125,637.7470703125,394.61962890625,446.50146484375,339.1162109375,110.2646484375,381.263671875,358.36279296875,113.02587890625,103.90185546875,114.6962890625,437.0390625,373.935546875,365.982421875,371.30224609375,388.15673828125,370.80908203125,646.66845703125,274.22509765625,348.26806640625,314.8203125,309.7841796875,374.91796875,403.78759765625,203.8349609375,126.00439453125,338.9111328125,219.6279296875,335.82958984375,391.513671875,837.6923828125,326.560546875,422.05078125,419.00830078125,271.6845703125,135.0595703125
31578947.368421055,200.9453125,453.9208984375,689.626953125,349.10888671875,635.4970703125,402.7724609375,346.02587890625,419.19189453125,53.3525390625,319.75,343.97705078125,352.2490234375,358.75341796875,416.9736328125,662.9658203125,345.20068359375,541.4765625,681.8330078125,452.9677734375,319.89599609375,353.318359375,257.86328125,104.7548828125,192.1298828125,115.48046875,350.6123046875,368.662109375,332.48876953125,357.92724609375,399.77490234375,269.7421875,111.24609375,370.55859375,375.96533203125,290.646484375,376.2841796875,411.5751953125,335.3642578125,311.00341796875,361.92919921875,316.515625,530.103515625,225.97021484375,409.103515625,493.99267578125,637.7470703125,394.61962890625,446.50146484375,339.1162109375,110.2646484375,381.263671875,358.36279296875,113.02587890625,103.90185546875,114.6962890625,437.0390625,373.935546875,365.982421875,371.30224609375,388.15673828125,370.80908203125,646.66845703125,274.22509765625,348.26806640625,314.8203125,309.7841796875,374.91796875,403.78759765625,203.8349609375,126.00439453125,338.9111328125,219.6279296875,335.82958984375,391.513671875,837.6923828125,326.560546875,422.05078125,419.00830078125,271.6845703125,135.0595703125
42105263.15789474,192.67516952736557,484.66444379933324,696.7987553710092,385.69456925484616,655.6652307748134,436.5637564593075,382.8471218885808,442.1366669953365,106.95942961145968,358.15316372234736,381.1746422762356,387.5497553024926,395.11392265937997,444.1068294873859,634.2024999430965,382.20382974154404,567.3347204266493,699.8735934122777,482.97121932962267,358.4388127181669,389.98679816095455,299.93975375035467,106.81606440398832,203.2668418223838,165.6157775321496,385.78800235230506,392.51902792526414,370.3385544761066,391.6422641085786,433.4613751281992,283.1964322536606,161.5663789474403,377.4855881133568,411.31772771766646,330.5282688814517,410.85065402614777,444.8746601141721,372.95699724926516,343.89984405205854,398.10691476198446,355.27113266202554,555.9121693111853,225.67939127449185,442.59393722000544,522.6622205005128,658.2486645376254,428.92482163569275,430.13469292252347,376.5901457345387,108.93728138139043,416.34778115755967,394.6112763188222,121.73209111115939,117.83898806241741,140.4021965314807,468.9444901051614,409.36751481370584,394.4999099451419,406.7147778038173,422.8425156244611,406.4497540888694,666.5107145771756,315.2871485311239,385.2231203472846,353.6687098302339,348.920133528617,410.3333522144117,437.59453629654865,247.93712037818256,173.6836783364209,376.3967514962701,263.83001127797814,373.09482052187514,425.9647747539087,846.5819655904479,363.6234968032203,426.4002049900488,451.8708657425857,282.5914508893549,183.2214927752593
52631578.94736842,154.14498729983194,627.8970830694791,730.2118231200116,556.1454332482451,749.6276810466418,593.9957111991343,554.3954502122884,549.035213626983,356.71124990494957,537.0715816060592,554.4763594859195,552.0140984249907,564.5156943398499,570.5190349061073,500.1956298116832,554.5996358097425,687.8065841270616,783.9237788747222,622.7557722089033,538.007866483646,560.8232193808807,495.97193339888076,116.4190062862354,255.15337649672975,399.19367211049945,549.6698173935063,503.6672175237677,546.6788083295082,548.7188457607232,590.4049659805614,345.8790852389507,396.0060693874254,409.75810818857104,576.0227699986455,516.3355070002522,571.8941280795597,600.0152001427151,548.0996889443938,497.16264686194813,566.6570809524806,535.8311033275319,676.1533952327316,224.3244588196773,598.6241353921943,656.2321945709534,753.7645660235942,588.7509977477409,353.88272162190435,551.1793325587983,102.75314469548805,579.8028905094495,563.4911461797777,162.29389806863674,182.77139132802176,260.16473296903837,617.5902806002017,574.4432802358823,527.3614596970524,571.6999908094591,584.4418164055763,572.4978615563992,758.9547994714694,506.59318859359234,557.3948672309807,534.6614488112299,531.2525839029587,575.3318514008271,595.0993715425608,453.4068741055406,395.8190754595886,551.0403729640876,469.76529730059764,546.7116653007813,586.4707389501984,887.9980868708724,536.2979256915254,446.6639525266235,604.9759112797946,333.40606165856866,407.6054792503241
63157894.73684211,115.61480507229832,771.1297223396249,763.6248908690138,726.5962972416444,843.5901313184702,751.4276659389614,725.9437785359962,655.9337602586297,606.4630701984396,715.9899994897712,727.7780766956034,716.478441547489,733.91746602032,696.9312403248289,366.18875968026975,726.9954418779411,808.2784478274739,867.9739643371668,762.5403250881841,717.5769202491254,731.6596406008068,692.004113047407,126.02194816848248,307.03991117107574,632.7715666888495,713.5516324347077,614.8154071222713,723.01906218291,705.7954274128679,747.3485568329238,408.5617382242409,630.4457598274106,442.0306282637853,740.7278122796247,702.1427451190526,732.9376021329717,755.1557401712582,723.2423806395227,650.4254496718379,735.2072471429767,716.3910739930384,796.394621154278,222.96952636486276,754.6543335643833,789.8021686413942,849.280467509563,748.5771738597891,277.6307503212852,725.768519383058,96.56900800958564,743.2579998613395,732.3710160407334,202.8557050261141,247.70379459362613,379.9272694065961,766.2360710952421,739.5190456580589,660.223009448963,736.685203815101,746.0411171866917,738.5459690239292,851.3988843657634,697.8992286560609,729.5666141146769,715.6541877922259,713.5850342773006,740.3303505872426,752.604206788573,658.876627832899,617.9544725827564,725.6839944319051,675.7005833232172,720.3285100796877,746.9767031464881,929.4142081512969,708.9723545798306,466.92770006319824,758.0809568170035,384.2206724277824,631.989465725389
73684210.5263158,77.08462284476472,914.3623616097707,797.0379586180161,897.0471612350433,937.5525815902985,908.8596206787881,897.4921068597038,762.8323068902764,856.2148904919295,894.908417373483,901.0797939052873,880.9427846699871,903.31923770079,823.3434457435503,232.18188954885642,899.3912479461395,928.7503115278862,952.0241497996112,902.3248779674647,897.1459740146046,902.496061820733,888.0362926959331,135.62489005072956,358.92644584542165,866.3494612671993,877.4334474759089,725.9635967207748,899.3593160363116,862.8720090650125,904.2921476852862,471.24439120953105,864.8854502673956,474.30314833899945,905.4328545606038,887.9499832378531,893.9810761863836,910.2962801998012,898.3850723346516,803.6882524817274,903.7574133334729,896.9510446585447,916.6358470758244,221.6145939100482,910.6845317365721,923.372142711835,944.7963689955318,908.4033499718373,201.37877902066606,900.3577062073177,90.38487132368326,906.7131092132294,901.250885901689,243.41751198359142,312.6361978592305,499.68980584415374,914.8818615902824,904.5948110802353,793.0845592008734,901.6704168207428,907.6404179678069,904.594076491459,943.8429692600573,889.2052687185294,901.7383609983731,896.6469267732219,895.9174846516423,905.328849773658,910.1090420345852,864.346381560257,840.0898697059241,900.3276158997227,881.6358693458368,893.945354858594,907.4826673427777,970.8303294317213,881.6467834681356,487.1914475997729,911.1860023542124,435.03528319699615,856.3734522004538
84210526.31578948,59.326508514108426,996.519227268293,836.2709309321691,994.9578669091011,989.5086349952254,998.8322466113231,995.6754830590246,843.7211373109897,998.8895924005482,996.6441869867806,999.8215354856031,977.5055832532635,999.7537523967077,906.6705159189959,251.43095583136397,997.9952247202232,997.638812038707,999.9323635523999,984.085311252985,999.5293339467776,998.6300858156833,999.9231689379155,237.46259337184836,457.85651691468473,999.6197485355789,973.3142111321235,812.5049117503074,999.8597379853521,957.7747532482623,994.4601109126928,562.844774602853,998.5588162519925,540.6202440209006,999.4973945327082,994.6727021209421,987.2446620946446,998.9615404784184,997.4426812518006,903.3990402485855,999.7588936285299,1000.0,986.6376890251181,204.28446586112236,999.7594140731727,995.7667809510165,999.3841690000074,999.6432282587828,253.36377721876323,999.9868411859317,95.25845363859986,998.8663861176974,944.5808033428034,246.2066974851233,414.0683434135036,616.7217459665442,999.1365340832529,997.5616145147181,883.748173866906,893.2260509369446,998.9832896076741,999.4183179216042,996.9790813837025,994.1171063610722,999.4383428288298,999.9260928109081,999.8897060198797,999.5118652195812,999.5123776940428,983.6696755654924,970.6237609762894,999.9942964913112,999.1111753257688,993.7976142878017,999.1081323385899,995.094726485889,981.9079155750222,554.7259858968846,998.4392779263103,524.5146992279222,986.1510143517787
94736842.10526316,69.18433867993447,997.4773801885483,883.2413207361903,996.4282472453949,985.6182348774411,999.1193829064885,996.3219911953089,890.0307008615821,999.2079447709292,995.7675570398156,999.4376551556785,983.7949774489839,999.1801247666086,932.7169768932454,474.42995470481566,998.4948109157198,997.9485219419828,999.7907302855125,988.7041294564831,999.296245319031,995.4491419528,999.9409698403113,461.92410406676686,619.3297924665203,999.5335818486201,978.7892785392639,866.332002769877,999.5330011319586,970.0189362714825,995.8515481166232,692.8905569750847,998.2658753147416,652.1987510860131,999.6471542985155,996.2545315852786,990.3965827471002,999.2495797179082,995.3470764668695,931.9137640296588,999.3087113867837,1000.0,989.8475271063828,165.7157150117314,999.818879406538,986.8303409722373,999.5590822148521,999.6993397989431,475.8366175351711,999.9584629357356,114.83299667154984,996.2256609449096,820.9952006356538,198.77812793248248,564.025983019879,730.1234266147059,997.7848264295969,994.6613573446829,918.3106897408943,654.2113995892189,996.9219967070709,999.552211665711,997.8562272988528,984.1700136991749,998.1299765027461,999.8870082208655,999.6839637059584,999.5474670243725,998.3764737339231,988.4634069838352,979.3757423287943,999.9810103105376,998.9811513430524,995.5817032808081,999.1586972207574,996.5563353630314,985.8973815843999,685.1058576691514,998.1442731163178,665.398006357975,990.1517026691886
