steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11
0.0,641.771484375,510.12109375,577.0185546875,367.830078125,521.0546875,522.9697265625,563.451171875,667.8154296875,380.61328125,302.3642578125,552.673828125,415.884765625
10526315.789473685,655.233869087663,513.6206670084819,579.6410612069338,368.9985775458846,523.1593375800389,526.2197851593145,566.5493399443059,680.2993027298735,382.29819738963965,308.0305552601484,553.8892292144226,426.1523548638722
21052631.57894737,884.9396570263807,575.4462533723614,625.178953228895,395.3281137302642,560.9425619976012,582.787239640043,620.9644121291565,890.1299012519646,415.5381417525442,404.077537689843,577.5125625166536,600.0518867989326
31578947.368421055,935.9619474490264,604.2084334550472,644.1947029753075,449.8175435581366,585.547024473259,604.514018460324,642.9022561651848,908.9244047201902,456.9433205094694,418.2301331200428,605.1908160973123,626.7636025288759
42105263.15789474,962.828558681414,607.5435618878731,660.6008263902321,453.93659880154684,596.7998664306472,617.5444546327036,641.0396703577438,880.5412901986668,461.5922229798547,421.49976995579095,610.1447551019304,642.6156648863056
52631578.94736842,931.9500177864222,608.4467253856711,650.8584131230277,458.935974673221,589.271698127493,622.4602099759427,648.3165723980298,790.0330989367413,465.4898733075636,428.47114874451444,610.9678461492226,657.4736579197596
63157894.73684211,900.4314980229512,608.72938294556,658.1088659545392,463.81636001925057,594.084887348714,616.2087033501623,659.4338694701895,900.0334703968502,467.4481333840917,426.96353361811333,614.2027129757107,661.1937247617093
73684210.5263158,950.8826799313448,613.220281069959,660.9366385547078,466.8594371711118,591.6170235710462,618.929217697841,657.3033666505047,933.6759563430195,469.8648118206669,425.60081740297437,613.27730081088,658.3432412768335
84210526.31578948,945.8541835245993,612.75676310954,658.2728930444268,465.8340246142443,597.828630399836,616.588417919719,655.7044589816699,935.4097730050127,464.617908403814,420.00030551392615,612.5592538299983,671.4108701795752
94736842.10526316,900.3200248390684,614.9120911970693,656.7163375896761,466.3879084600306,600.8197883674643,611.343216473376,653.5597635993006,924.2664186181785,469.61300640687386,425.4471319203892,611.6695737997251,674.2148140962764
105263157.89473684,875.6179300028201,614.8708634204812,651.7785522376402,465.563611265695,593.506196811919,609.5110354595237,652.7012918953089,925.3501753661772,470.51748190692257,436.2170546206741,613.8841545707301,682.3832470531939
115789473.68421052,903.4704474689557,622.0369976128237,652.1637699306837,464.4571424124974,600.1718513589157,616.0698582736409,650.9310534310803,929.9303463198802,469.4464835222408,428.96670800629084,614.1789946040949,671.225925973908
126315789.47368422,852.8329942972705,615.6551881087454,657.9024364756746,468.27576509935375,595.6780394451109,612.3413426301486,648.4855735546334,943.0575509110977,472.5697319051896,406.38635317308416,618.710412836471,685.5367385885393
136842105.2631579,613.9933581656034,624.9652543609493,660.0593742307203,469.30680186728694,606.7255177246897,613.0467104792925,647.1843863088338,941.8631219705386,470.08011580438165,412.48293398489915,620.0173229973071,688.4969472673791
147368421.0526316,735.1318700373009,624.1225653936328,665.7360777022766,471.0150927440612,597.4223310676638,624.8312568981562,657.6339198770286,953.5819337850132,476.2966966972457,430.301995243062,612.4746099984546,687.9855792766793
157894736.84210527,806.8332023911199,620.9251141217937,663.3773866637591,466.74226642513537,605.7631849331209,621.6431145707656,666.3761671652754,927.7175205315249,471.1100719060924,433.67591388205744,633.2626043779368,685.8173564028542
168421052.63157895,887.3839807483959,623.8835707899606,665.2312135987005,466.450857146625,595.8270837250178,613.4681794650006,663.8621807573905,901.3354400465693,475.3648469032013,419.8606848043088,636.0897967478575,710.8943423115315
178947368.42105263,925.5886393148153,628.5357020924956,670.3936863394655,465.96461499496843,594.288609893038,610.4131324165746,658.7743234555147,946.8880128517045,486.74771318145076,413.9560570888572,630.844114628525,695.3274782899344
189473684.21052632,972.7619825452979,633.119964235047,663.8857764616567,480.68248446562285,596.914828910722,588.8185862279665,677.7250723376499,959.0308628399285,480.8308561964378,371.1505350340106,637.455720600329,695.6819570229654
200000000.0,972.5360979280973,633.7427025343243,668.348583924143,469.48491919668095,614.7124321084274,617.1827147132472,646.8022237075003,824.2158388840525,491.43150665885526,244.80690097808838,624.8153206674676,713.1921273783634
