steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31
0.0,48.3251953125,190.33203125,36.4677734375,170.126953125,2.85595703125,51.3310546875,68.98876953125,4.919921875,2.203125,1.8544921875,5.93212890625,41.52001953125,54.2060546875,49.943359375,2.5234375,131.0,2.97314453125,38.7705078125,2.29345703125,188.65576171875,4.8603515625,292.95166015625,53.53564453125,2.2783203125,3.8017578125,48.75146484375,2.04638671875,56.33984375,60.4619140625,1.87939453125,21.71826171875,8.54736328125
10526315.789473685,56.34765096120227,190.00441174361845,37.39326462653205,169.49037510668472,6.111857571430155,52.19978765899785,68.79180467293864,6.885666600224715,5.932333700544618,5.28246703108262,8.722279819425125,48.86472668872316,54.061168954643186,69.12290243560919,4.293823209165537,126.51676530124737,6.2518867931207485,46.097301522780654,6.099496977481158,192.6492699044563,6.498615216020072,289.66948471439184,60.953666693616114,5.2585974109470035,7.2167197964528285,53.51909974275203,5.016419651105465,65.65206759656236,73.23597387461783,4.563338360297714,23.98687383012428,10.936247439926023
21052631.57894737,168.52688491377472,169.0397142294041,54.0058932264756,159.03367553193152,59.93786671551311,74.62441925989295,64.40361701088268,40.410368811060515,67.58989701574859,62.0650946730722,56.19022168082874,181.57427331285135,104.25057411986378,388.8775741334107,37.949146746268234,60.72234822904635,60.57350688892058,176.83572212018464,69.75396235827924,286.43329518389504,35.460393076127914,213.94772304524344,178.97184978495673,55.3162101206687,63.10703001788448,138.1394405576331,55.5224154702184,225.65760571540557,260.8264827701854,48.900083629048105,61.65727970408601,52.48132680327608
31578947.368421055,7.557611162972922,68.1848888780272,63.71224001173828,160.09437227513322,58.351525914305796,232.9991592158903,56.40302269610672,49.97446782172882,65.33317934046822,63.14333312861477,62.40969962756719,303.5074920271243,545.9009632932183,418.3711197633823,70.93261600927633,224.44928413216772,59.9085194648468,262.00335713304645,70.88752879330326,532.5927630884166,48.37417804237218,107.72553821812055,154.4738108101314,58.474404541079025,57.3439115513725,228.49931978584993,64.08631964601638,335.31449455963946,142.8903436158834,49.60192991029523,60.56934628129996,65.5971086863996
42105263.15789474,34.283904754554136,300.7237770260207,65.06144522035551,162.58500744299215,63.316736924020866,719.412126070905,60.509804532798704,62.30746788595522,66.53734761393962,77.83368068916975,57.129905362538686,525.1769197997625,711.8727861388569,587.2118135700596,68.41884110574907,679.4280027722388,64.10418644638273,364.5433737419319,62.536463539356006,697.0216655044344,49.85252388296365,436.34250311706205,237.33733454569554,58.5878842319478,63.67657586940438,494.59587306395133,64.12713772041975,692.9338071669898,499.7296884013675,65.00017757891288,60.483893085384636,61.17895539513585
52631578.94736842,44.363557561943075,742.3418758556123,65.56577103686135,181.0347018136212,62.21023244804953,765.7469317510188,63.82412777316868,53.63556618439524,61.42256229009655,73.70288830252565,69.97320483596042,646.9309984402644,743.1955810042299,772.5809525849086,58.92893943231852,672.169450244745,60.168562603789354,536.2355103571989,62.03485315196072,743.4259629223155,63.13669616165584,630.7301156778415,247.11112898142383,68.10655153623249,59.97560417354933,577.9493934744943,63.556746789292944,755.5811284968728,386.67159605818773,68.67319578609307,65.69382320018356,64.28775122026988
63157894.73684211,62.87390922377314,717.5379333416842,62.03329211787173,216.09173552019115,60.85768809807268,758.6313042363302,61.990616465539475,60.744213989236684,68.0523759308284,61.00660159251036,64.12163266845027,744.4924146277093,682.7601103267511,804.1757295613804,63.32313390980137,754.9799469237182,57.53447867100258,767.6031060522613,67.46473939002716,805.1145733413274,70.8390419687921,770.0758135576327,302.2980020607608,63.324315480578306,61.23509834479758,583.2306092465684,62.137684856425366,779.6232674881362,276.1857480131028,71.13157946251104,59.33853566811686,70.54631590380893
73684210.5263158,65.64647203535256,733.3266464481724,64.21770019082152,253.02499770193552,61.568093134755905,809.9716755571128,56.70753300289038,62.56584674697833,65.49769982208505,58.40460929447924,63.38045565771594,803.7327021522204,738.5564127840164,809.8813468201339,64.77181840537327,810.08512047057,58.82081928147504,793.3876637157641,65.95200569940076,805.1871960816951,72.59973917773556,778.8231562260446,289.9205016191646,56.31614317061828,69.02520439433259,700.2940705146156,62.62044478783647,801.5949997030136,353.91723959333683,58.78645755973879,63.5609521601669,71.67779501125092
84210526.31578948,229.0440870480525,755.0035798556256,66.73038525990832,295.973822691434,66.67371407506208,808.5576460037865,61.44178402126661,54.00727152097919,63.68182997558256,57.33547998993681,63.83672336990483,804.5748827080978,804.3290659199131,809.9424439850276,63.19549331242358,817.7982296190763,65.60061336950582,809.5383848364663,66.8458425886413,807.5163683587494,56.14903600592362,778.6138570790806,284.13493174925406,56.5915561897933,63.010923559976085,799.8772367968784,60.58247851004561,812.6307745006276,502.72165110368815,60.756030370654166,62.052066063286524,66.73475680787148
94736842.10526316,514.8058439120032,786.1442792792069,61.08952372226028,335.5318202008171,58.43535247337785,813.29628660276,60.7965367335692,53.18696774274028,60.75549163844777,58.78774624716212,60.45916627846927,818.8430604287462,811.6208420750837,814.6012283031961,64.75026699314488,823.0667024226731,59.703136691096084,818.627738971129,64.21051708020661,821.6346416830025,57.65907253122726,773.1290565250323,301.5291481480374,58.09723247913773,65.10383952291389,821.6521480459916,63.62288070187344,813.6375056383022,700.574074595919,63.747436703076986,62.54673894026273,64.1880735558486
