steps,trial_0,trial_1,trial_2
0.0,37.38887405395508,61.8302116394043,38.396034240722656
10526315.789473685,39.866761976197736,60.99763066747801,41.99566851628537
21052631.57894737,92.79246781811821,47.88202040052232,96.94212153362022
31578947.368421055,310.11572516389685,66.26298452863199,193.46963316391032
42105263.15789474,914.1676559725627,304.08016861228083,822.7518287385269
52631578.94736842,901.6736064743137,911.4050953614415,773.7646293319824
63157894.73684211,903.5205894243023,928.2755023733071,908.5978445399171
73684210.5263158,875.2602035127519,943.8857745331741,908.8678936010583
84210526.31578948,886.8508738995919,972.8946155880957,934.4144049443697
94736842.10526316,875.5037171005213,979.2609938926314,977.0055828246384
105263157.89473684,975.9678833332748,979.400712016877,986.7072136048795
115789473.68421052,861.2200016922568,983.3733580579718,989.2575810691986
126315789.47368422,898.6925815413205,989.3371433927742,990.4450704562697
136842105.2631579,530.9625786949057,990.6733174175437,991.3697302532988
147368421.0526316,871.6201653249381,983.5477939774785,992.13539330781
157894736.84210527,998.6492488570821,983.140884351202,993.6020491463325
168421052.63157895,999.1584700983317,988.3309596793473,993.2951838791865
178947368.42105263,999.4209478608129,993.2106576563579,992.7395875878282
189473684.21052632,999.4203533175249,993.3741521940998,996.398210864318
200000000.0,999.1119430002414,995.8695773262726,995.3295069399633
