steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14
0.0,0.6865234375,0.8359375,0.77734375,0.8740234375,0.0146484375,0.6611328125,0.015625,0.7685546875,0.818359375,0.84375,0.712890625,0.814453125,0.8369140625,0.900390625,0.2060546875
10526315.789473685,0.7042430761448234,0.8451295625470021,0.7899136186636716,0.8810559190871643,0.07035455148966362,0.6803475456554804,0.07144186173119377,0.7816229210005573,0.8286035410915386,0.8525544454516466,0.7291151691341664,0.8248080388330686,0.8459400034347069,0.9059833859472723,0.2510736444320045
21052631.57894737,0.9989126897584698,0.9979361272584698,0.9991341852415302,0.998046875,0.9970703125,1.0,1.0,0.9990234375,0.9990234375,0.9991341852415302,0.9990234375,0.9972918079830603,0.9962044977415302,0.9991341852415302,0.9997785045169397
31578947.368421055,0.998046875,0.9972364341122952,1.0,0.9982129966122952,0.9974025557245905,0.9995016351631143,0.9995016351631143,0.9990234375,0.9991895591122952,0.9996677567754095,0.9981928294385239,0.9988573158877048,0.9970703125,0.9998338783877048,0.9982129966122952
42105263.15789474,0.9982683704830603,0.9984898659661205,1.0,0.9985804465338795,0.9988019420169397,0.9977347989491808,0.9975133034661205,0.9988019420169397,0.9993355135508192,0.998046875,0.9948051114491808,0.9984898659661205,0.9977347989491808,0.9988019420169397,0.9981374555677588
52631578.94736842,0.9993003068538253,1.0,0.9997231306461747,0.9973471818538253,0.998046875,1.0,0.9990234375,0.9977700056461747,0.9976240512076507,0.998046875,0.9973471818538253,1.0,0.9997231306461747,0.9983237443538253,0.9962246649153015
63157894.73684211,0.9996677567754095,0.9993355135508191,0.9986911942754095,0.9987113614491809,0.998046875,0.9993355135508191,0.9986911942754095,0.9964058260508191,0.9993556807245905,0.998046875,0.9983791182245905,0.9996677567754095,0.9990234375,0.9990234375,0.9986911942754095
73684210.5263158,0.9994110545953555,0.998822109190711,0.998046875,1.0,0.998822109190711,0.998822109190711,0.997271640809289,0.996667655881422,0.9988371487139335,0.9984344920953555,0.9994110545953555,0.9990234375,0.9990234375,0.9990234375,0.998822109190711
84210526.31578948,0.9995570090338795,0.9991140180677588,0.9984898659661205,0.9991140180677588,1.0,0.9982280361355177,0.9978657138644823,0.9990234375,0.9983992853983618,0.9994664284661205,0.9986710271016382,0.9985804465338795,0.9994664284661205,0.9994664284661205,0.9991140180677588
94736842.10526316,0.9990234375,0.9985452398368857,0.9985250726631143,0.9985452398368857,0.9995016351631143,0.9980872093475426,0.9995016351631143,0.9995218023368857,0.9995016351631143,0.9995016351631143,0.9975686773368857,0.9990436046737713,0.998504905489343,0.9990032703262287,0.9975485101631143
105263157.89473684,0.9995771762076507,0.9995771762076507,0.9991543524153015,0.9990234375,0.9990234375,0.9972313064617463,0.9995771762076507,1.0,0.9995771762076507,0.9990234375,0.9986006137076507,1.0,0.9981777899153015,0.9991543524153015,0.9976240512076507
115789473.68421052,0.9987817748431684,0.9993908874215842,0.9987817748431684,0.9990234375,0.9996325500784158,0.9975536378136632,0.9987817748431684,1.0,0.9993908874215842,0.9996325500784158,0.9984143249215842,1.0,0.9996325500784158,0.9993908874215842,0.9992651001568316
126315789.47368422,0.9993758478983618,0.9996879239491809,0.9993758478983618,0.9996879239491809,0.9986710271016382,0.9976944646016382,0.9987113614491809,1.0,0.9990234375,0.9993355135508191,0.9993758478983618,1.0,0.9993355135508191,0.9990234375,1.0
136842105.2631579,0.998560279360108,0.999280139680054,0.999280139680054,0.998560279360108,0.999486595639892,0.998510033139892,0.9990234375,1.0,0.999743297819946,0.999743297819946,0.999280139680054,0.999280139680054,0.999743297819946,0.9990234375,1.0
147368421.0526316,0.999597343381422,0.998248203309289,0.999798671690711,0.998046875,1.0,0.9990234375,0.9990234375,0.9961238290464449,1.0,0.999224765809289,0.9990234375,0.999798671690711,0.999224765809289,0.9990234375,1.0
157894736.84210527,0.9991693919385239,0.9997080911229522,1.0,0.9988774830614761,0.9991693919385239,0.9990234375,0.9998540455614761,0.9984396197459043,0.9991693919385239,0.9990234375,0.9973622213770478,1.0,0.9990234375,0.9998540455614761,1.0
168421052.63157895,0.9999094194322412,0.9991140180677588,0.9991140180677588,0.9999094194322412,0.9990234375,0.9999094194322412,0.9991140180677588,0.9999094194322412,0.9981374555677588,0.9990234375,0.9997282582967235,1.0,0.9990234375,1.0,0.9991140180677588
178947368.42105263,0.9990586441969938,0.9990234375,0.9990234375,1.0,0.9999647933030062,0.9990586441969938,0.9971407258939875,1.0,0.998046875,0.9990234375,1.0,1.0,0.9999647933030062,1.0,0.9990234375
189473684.21052632,1.0,1.0,0.9999798328262287,0.9999798328262287,0.9999798328262287,1.0,0.996154251521314,1.0,0.9990032703262287,0.9999798328262287,0.9990032703262287,1.0,1.0,0.9990234375,0.9999798328262287
200000000.0,1.0,1.0,0.9990234375,0.9990234375,0.9990234375,1.0,0.9990234375,1.0,0.998046875,0.9990234375,0.998046875,1.0,1.0,0.9990234375,0.9990234375
