steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,0.0,0.0,957.0,0.0,0.0,0.0,0.0,0.0,0.0,853.0,961.0,0.0
10526315.789473685,54.491432760560976,0.0,54.604838447887836,54.888352666205016,54.77494697887815,49.388176830851826,54.888352666205016,538.7430910231994,0.0,54.71824413521471,957.9639483422784,0.0,55.05846119719532,0.0,54.71824413521471,0.0,54.71824413521471,859.8610440832756,961.0567028436634,53.69759294927288
21052631.57894737,959.7525374394045,0.0,964.2474625605955,968.4536227493074,966.6804341239612,881.3199175467452,968.2268113746537,967.7938398112881,110.00351670706377,965.7938398112881,974.0,110.2303280817175,971.1134056873269,110.11692239439064,965.6804341239612,0.0,965.6804341239612,974.1134056873269,963.4742739352494,949.8351421831718
31578947.368421055,954.0826047437673,165.17538359158615,974.1701085309903,972.510325592971,972.0,963.8711938408934,970.0,974.1701085309903,970.6804341239613,972.510325592971,974.1701085309903,972.510325592971,972.510325592971,971.3402170619806,971.1701085309903,0.0,971.6804341239613,975.0,975.0,972.3402170619806
42105263.15789474,974.2268113746537,971.6804341239612,975.0,975.0,971.5463772506926,973.4536227493074,970.2268113746537,975.0,973.5463772506926,975.0,975.0,975.0,974.5463772506926,973.2268113746537,972.2268113746537,0.0,975.0,975.0,975.0,974.2268113746537
52631578.94736842,974.7164857816829,974.2835142183171,975.0,975.0,971.4175710915858,975.0,971.0,975.0,971.7164857816829,975.0,975.0,974.7164857816829,973.5670284366344,974.0,973.5670284366344,0.0,975.0,974.7164857816829,975.0,975.0
63157894.73684211,971.9586976281164,975.0,975.0,975.0,975.0,974.6597829380194,970.6597829380194,975.0,972.0206511859418,975.0,975.0,974.0,975.0,974.3402170619806,975.0,0.0,975.0,974.3402170619806,975.0,975.0
73684210.5263158,970.7784393395083,975.0,974.603080094356,975.0,975.0,950.9786454726454,970.7938398112881,975.0,974.396919905644,975.0,975.0,974.396919905644,974.2061601887119,975.0,974.603080094356,0.0,975.0,975.0,975.0,975.0
84210526.31578948,975.0,975.0,974.4536227493074,975.0,975.0,942.3101194598338,972.0,975.0,975.0,975.0,975.0,975.0,973.907245498615,974.5463772506926,974.4536227493074,0.0,975.0,975.0,975.0,975.0
94736842.10526316,975.0,975.0,975.0,975.0,975.0,975.0206511859418,973.5309767789128,966.8347905124654,974.489674407029,975.0,971.9380464421745,975.0,975.0,974.510325592971,975.0,0.0,975.0,975.0,975.0,975.0
105263157.89473684,975.0,975.0,975.0,975.0,975.5670284366344,976.0,975.0,968.0724549861496,974.5670284366344,975.0,972.402170619806,975.0,974.4329715633656,975.0,973.2989146900969,0.0,975.0,975.0,975.0,975.0
115789473.68421052,973.7525374394045,974.3762687197022,974.3762687197022,975.0,975.3762687197022,976.0,975.0,975.0,975.0,975.0,975.0,975.0,974.6237312802978,973.7525374394045,973.8711938408934,0.0,975.0,975.0,975.0,975.0
126315789.47368422,974.3608682479224,974.6804341239613,974.6804341239613,974.3195658760387,974.3195658760387,975.3195658760387,975.0,973.6391317520776,972.9586976281164,975.0,975.0,975.0,975.0,974.3608682479224,975.0,0.0,973.6391317520776,974.3195658760387,975.0,975.0
136842105.2631579,975.0,975.0,973.5257260647506,974.7371369676247,973.2628630323753,975.7371369676247,975.0,974.4742739352494,973.4742739352494,975.0,975.0,975.0,975.0,975.0,975.0,0.0,974.4742739352494,974.7371369676247,975.0,975.0
147368421.0526316,975.0,975.0,973.7938398112881,975.0,974.5876796225762,976.0,974.2061601887119,975.0,974.0,975.0,975.0,975.0,975.0,975.0,975.0,0.0,975.0,975.0,975.0,975.0
157894736.84210527,974.1494573450485,975.0,974.8505426549515,975.0,975.8505426549515,976.0,974.8505426549515,975.0,974.8505426549515,975.0,975.0,973.2989146900969,975.0,975.0,975.0,0.0,975.0,975.0,975.0,975.0
168421052.63157895,974.907245498615,975.0,975.0,975.0,969.6492815096952,976.0,975.0,975.0,975.0,975.0,975.0,974.8144909972299,975.0,975.0,975.0,0.0,975.0,975.0,975.0,975.0
178947368.42105263,975.0,975.0,975.0,975.0,972.8557933691136,975.0360516577216,975.0,975.0,975.0,975.0,975.0,975.0,975.0,975.0,975.0,0.0,975.0,975.0,975.0,975.0
189473684.21052632,975.0,975.0,974.9793488140582,975.0,976.0,976.0,974.9793488140582,975.0,975.0,973.0413023718836,975.0,972.0619535578255,975.0,974.0206511859418,975.0,0.0,975.0,975.0,973.0413023718836,974.9380464421745
200000000.0,975.0,975.0,974.0773540296053,975.0,976.0,976.0,974.0773540296053,975.0,975.0,975.0,975.0,974.9226459703947,975.0,975.0,975.0,0.0,975.0,975.0,975.0,972.2320620888158
