steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38,trial_39
0.0,946.158203125,877.4892578125,900.9794921875,877.73046875,899.6904296875,889.7587890625,911.83203125,935.3330078125,849.8515625,929.6279296875,949.298828125,946.669921875,926.47265625,843.9267578125,938.267578125,952.2548828125,787.919921875,943.3701171875,914.068359375,943.248046875,894.626953125,865.46875,923.7373046875,955.021484375,904.087890625,942.2939453125,884.306640625,898.1298828125,912.5859375,923.5048828125,936.66015625,879.1865234375,956.8828125,901.1552734375,943.822265625,861.330078125,885.5146484375,951.1982421875,887.060546875,900.056640625
10526315.789473685,946.8856496652407,881.998573604383,903.5101334553347,881.1626520077608,901.2328134837903,893.091686969979,912.8048947854716,936.1984460386873,855.2672931824364,931.4005026645608,949.6271398047661,947.0123538918112,926.4739298490276,848.5246164237363,939.2670211184388,952.9310531484123,795.7915390997382,944.1908133261092,915.2283865936575,944.2603366064563,897.5777713242,870.2622444966494,925.1837809396252,953.4927225509178,905.6952833455686,942.6734778227238,887.2415665232904,900.405859648686,915.0135833682116,925.0649862474352,933.2609204453445,881.4401292298969,956.6993034922846,904.2867212031357,943.2696343947646,866.1658782589138,889.1772423715142,951.6868058492603,889.2506388376294,901.5922134351863
21052631.57894737,959.5077083249502,957.321308933797,946.3568115075869,939.7260657228592,930.7813944882633,949.1597331778825,932.3707186046399,951.6269860941287,946.4540559235041,961.0038495261914,955.9214687083237,954.1139302240514,927.8899849920722,927.2278514714122,954.1313366242723,964.1322874666251,927.8225317186266,958.352635872331,936.756162215468,961.2114444267717,947.8302864645326,949.6901175638975,950.7097157348886,932.1699525722177,933.7792492229853,951.0235126632733,938.279921359963,940.3739800017296,955.764770861808,951.7440631422639,883.74118396516,919.8865278196467,954.1816174620736,954.9907537233136,936.6620208919874,947.9366060135437,951.4698405913039,960.2983100077452,928.4135054115443,930.0663085895231
31578947.368421055,964.1438094242128,960.6827537161491,952.1850782457811,953.9774721441506,961.7140248422808,955.73906084309,958.0899919895584,961.1438478406446,955.3555559676109,961.327522637111,960.5549849380747,964.3793463984355,940.5174368728891,944.60901986595,938.3912669733951,963.7358037784819,938.8987581749702,963.6018850215585,953.722007075175,962.8723524283835,957.7911288956195,948.6463386345438,961.5252298793635,964.5306081084993,948.5432055835248,966.3355405627856,954.7850853742985,954.5513073004514,959.8098600075846,958.5703947088394,942.7943632833845,931.0426233878096,959.3149516324918,946.9775145390688,957.68710806099,958.9415632416998,962.5832440754053,964.4759257599258,951.1517744988946,950.9133023396754
42105263.15789474,966.4641145933368,965.1365597690572,954.9088160760515,966.5735120694063,963.7923294870477,964.5722609121053,957.562010968491,966.574940752785,958.5732174500864,958.7761440224265,954.3149690178954,959.4877737895933,952.0820819717364,947.912264319338,937.1095898805232,964.3613521649897,952.1794400941632,969.2083714133814,952.6977385417906,966.5687664486364,962.2131586365423,958.3877442695427,960.0940223228898,966.5714990716232,966.0349605803344,964.0346135485536,954.1923980078869,946.1270297570902,966.8437693270951,965.1621098610833,963.8693462171053,949.9315894911495,963.4571867015553,958.6617860239298,962.7076897449441,962.7121633281338,965.1544076702932,966.3611455901508,956.0902659450542,945.7231823400778
52631578.94736842,962.0812856668911,966.1795114083964,965.1770782021605,961.521945921668,962.4095341822447,965.5135487162836,967.837648986119,963.2173793322492,963.9394234607095,962.0613884384283,965.280548412714,959.5386615869411,962.9254008211258,958.9749427911647,961.8619250854957,967.4201239614936,956.0838387771987,964.7225171033696,952.259856866007,966.384270741999,964.9738457354813,966.8566082006016,965.9969548518637,967.99284456047,959.6296234130859,967.0379489835279,960.7415277713553,955.5381919247952,969.9168703311698,965.1619745502842,961.7814484118095,957.5750927621308,960.2166763210561,953.587363591815,962.2396041336482,965.8052444959942,966.5407234202462,966.5360573190071,954.6124555001298,962.6975162643475
63157894.73684211,958.8712618397213,968.6830577850342,965.5638325128529,959.8758839583463,965.172378138492,966.4245080551613,967.1426237639959,969.8720154009367,966.0176855811121,968.5364487138152,967.9502165099591,970.1383527401741,965.3715893806183,962.7800439374929,958.2990999882242,969.1067813809889,964.3671799815593,960.4552917110623,944.844396358712,968.1089529581677,967.3757734325123,964.380985529469,968.358072518642,965.2727588748668,971.2292941983717,958.8271773383227,952.7818108344673,958.711307414681,967.9811026132007,960.2562286979273,955.2908305487805,970.6509377804489,961.6185569287668,961.2324186309223,957.7131195015525,967.7957338665991,966.5293018837715,965.962836754289,967.5752736247478,965.1805240652237
73684210.5263158,965.475715312271,965.7920460819868,965.6555986008156,967.1140096854635,962.523342462788,970.0930411875083,967.5793996662975,971.7166953998259,967.8128021879539,968.2146907843381,968.8468623412283,967.3902664554416,970.2572889116663,963.6371020081962,969.568911195792,966.0926299795219,969.0709202864164,963.6575347895107,958.8694073605735,967.2144523895348,964.4080558576082,966.058249404886,970.492617831666,968.8266136111315,970.9976139147856,951.9867518443481,957.640678228764,964.9415253351269,969.2708184435097,969.0809822267443,969.1602605782717,970.2637010637743,969.9618283004972,962.3548136655644,967.0910110764227,967.5888705398897,962.904355693722,964.5925528190803,968.6136012724562,968.5676773393584
84210526.31578948,966.1468938896201,967.4927414870328,946.7495654626566,970.4738214339576,951.5788557311505,966.897323058913,970.765351102623,970.1150382086842,966.3358924633249,969.8321595971274,970.0913935315245,963.603781301229,970.44983632941,963.9684711783876,968.5538066325096,965.2474320218834,968.9220482147301,964.5654774716025,966.0835422716642,966.8038935568854,965.3800173730401,969.1898398782408,969.9736402728221,970.9459781593894,972.3832213383303,971.337233989853,959.3939832227712,963.576286315918,970.360351160953,970.1715263303297,967.726743851342,966.3315796152046,968.6630233172895,964.4780038215447,967.4906796061762,970.7232008112435,961.7192972030006,969.1991524947317,970.7862051332427,968.4492932475505
94736842.10526316,969.677562877412,969.1248294508027,942.4987901492132,968.8279669066876,948.4973614975356,966.3723681072119,967.653675457117,969.3098446959604,967.4876746735084,972.6976547690309,970.3305194463757,963.9345324561207,969.8965421528698,968.3876281088409,964.5891182521704,970.5599547436362,969.2229896661647,968.4614856857343,968.0564168576059,970.2864554872804,966.8736947025288,968.8920791789766,970.1354958357243,971.5702392678512,969.4775495291417,971.7772094959037,966.8956664262386,965.5156507359977,971.3462764972464,962.5503734393133,966.4362522981173,969.0472367542933,970.0067534327837,968.1748055751303,947.518545235293,969.8235274048063,966.992012237908,971.6086502365789,971.2856148009155,967.5309604370033
