steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9
0.0,444.9544677734375,466.59698486328125,508.57330322265625,421.027099609375,478.6978454589844,517.90087890625,506.452392578125,467.51702880859375,434.9776306152344,544.6417236328125
10526315.789473685,456.3481711959905,477.8721466719939,520.0535352400135,432.051950757028,492.43364038898346,527.199311198125,514.6975065611737,478.6813771193047,444.340308710231,553.052031715821
21052631.57894737,660.1094394109916,680.8413213758918,727.1357138437578,630.3795046799731,737.6529390953915,695.8481995039039,663.3080712130856,679.8498362032,616.346738614534,706.5743417548341
31578947.368421055,788.9371035455667,815.1555987596512,862.5908604858655,763.0111421837041,875.0721997088673,817.7989134935461,766.6509027791486,816.9741552633923,764.0917003468463,828.6309030016374
42105263.15789474,883.7477891134754,889.3376104996805,911.2542918831358,854.3893440562272,910.6020291419571,887.9115853963466,849.4696369025846,900.9442449824631,874.6451293682458,907.4578321475401
52631578.94736842,915.1470760320032,912.7336148910246,917.6209257913758,904.3991594478034,920.1763250269718,916.423545409933,891.1683920489784,917.1774129956713,909.0520031790654,917.0731238925887
63157894.73684211,917.9752306043276,920.110306196926,920.5403820837633,916.1046268774862,922.8762245181525,923.4252816653318,883.981532534734,925.1110553133851,913.6994868473994,920.406506817757
73684210.5263158,918.378957295682,923.9166858263953,926.6891716086303,917.0141136963282,925.3971522764156,926.5290515277525,922.2791155804557,927.3083634490451,917.4065412121137,923.8721813092271
84210526.31578948,926.0087910887277,926.8698783858662,914.5516616631082,920.7092171111595,927.1085971293357,928.4665300192265,925.5443749942938,928.6938335320956,921.728384173808,928.6625949814709
94736842.10526316,925.8152381528447,929.4959936351657,915.2391342476134,927.28538509287,924.5298168074721,928.9123152890694,926.3152822933039,929.1921128239328,924.2923912594193,929.3074081805935
105263157.89473684,927.989232367756,930.1093871273163,927.2520777393246,929.1724979933609,924.7175799086483,928.0885119893875,928.0045103108783,851.6761276540334,926.8034925493837,929.9835510643566
115789473.68421052,930.1122351079106,930.6922594189974,927.7350856830209,930.7772804166801,929.0053362311419,930.2464633922498,929.8110705442376,879.4425254166952,928.4685402747007,930.4805816657986
126315789.47368422,931.4055199292889,930.6815062639125,929.7556164667546,930.9594037849818,901.85153912111,932.1669572429975,929.6180603973093,929.8603597440217,929.6158603314218,927.1826622492719
136842105.2631579,932.0900650739339,931.8360426663692,931.9053793955708,932.3371008740238,920.568675814243,932.9899276764108,930.031479014254,927.4870735636379,927.2786025287702,929.2685067112096
147368421.0526316,931.8974484386866,929.4251501315848,930.3407903549744,930.4542209765257,929.3839150495477,933.0145799142832,930.7481457216257,928.8428573023909,924.5149958094071,931.9474081075092
157894736.84210527,932.6765831672584,931.4386196838192,928.3625796835178,933.3005733742608,932.7526834435411,933.6363270048289,931.6476303398445,932.7538760471211,930.2280004212731,932.6311975646547
168421052.63157895,931.9492227839631,933.84419714645,933.4015561497442,934.3322774617626,931.2507434115846,933.8949686219488,931.4962518380289,933.4741977628248,893.4427159856231,932.8143054587028
178947368.42105263,932.8589815941543,933.1501268244186,933.8872804917457,934.1008933579492,932.3041828758498,932.8556870748791,921.5233643956461,934.4286709160356,925.2465119375087,928.9349907996582
189473684.21052632,930.6786646770308,934.1695204844435,899.7694821268568,933.6009480550349,933.5148004947276,933.7847598226447,932.0530266441467,934.3641659163372,932.9002662484336,933.5561129779367
200000000.0,934.57046162141,933.5670548583332,933.4538626106162,935.1987604404751,932.8743542119076,934.2973447410684,931.868939609904,934.9184174914109,930.5993395447731,929.6236240424608
