steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22
0.0,9.193887710571289,16.221399307250977,414.947021484375,3.5185930728912354,1.5071172714233398,0.1479184925556183,201.14501953125,169.6434326171875,141.6273193359375,439.029296875,4.105600833892822,262.1741943359375,3.496725559234619,417.8021240234375,154.05160522460938,3.782482147216797,50.335968017578125,31.082046508789062,437.46331787109375,48.988372802734375,66.0417251586914,0.13650347292423248,266.63446044921875
2631578.947368421,23.284670964667683,28.36914399736807,417.7253496270431,23.05270924654448,1.605856666439458,0.1955166909549582,217.52222372356215,187.15094074450042,157.8259372711182,448.6628108777498,13.253634900638941,276.56583936590897,18.611840074783892,424.1551621085719,162.7565333215814,4.173459674182691,68.76914039411045,50.58830178411385,444.9522250326056,70.1259342494764,80.27451769929185,17.68315791924437,271.36487499036286
5263157.894736842,519.5046703940943,454.0276847638582,526.0426364697909,711.4519408376593,10.607094498057121,1.7630741435446236,786.9812543768631,799.5911305076197,729.5378528394198,787.1279561896073,358.03378356130503,781.0465712296335,556.6021198473479,651.7379164444773,483.551785318475,53.984393697035976,717.1092491149902,737.2496948242188,714.0628595854107,804.0201375860917,580.5075567145096,635.8105111373098,445.80204853258635
7894736.842105264,645.5948206249037,523.2181214784322,735.5550967768619,871.0737791563336,140.09545102872357,0.2743050958716163,792.9118147398297,862.7237798791183,876.2726066990903,848.646125793457,811.2481208600497,852.7235468814248,776.3749387640703,771.2609943590667,796.2812924636038,681.0565573039809,845.8919611479107,854.3630208467182,863.987370240061,793.5162023243151,682.2250199568899,779.3218265332674,633.7928337297942
10526315.789473685,854.7709699931897,686.7525626734683,861.5376450388055,895.7582240857575,538.0456904361123,64.6643662483089,835.1552658081055,855.3852302149722,897.3262007863898,863.1280814722965,832.9583555522718,856.5256126805356,872.1146758230109,842.9807703118576,857.9146182411596,845.1808142411081,857.6317034269634,592.9575323807566,876.6704543264289,857.1173212151779,743.5818557739258,839.9407754195364,852.1030546489515
13157894.736842105,884.1804518448679,883.7724047209088,858.1051939914101,871.7488076059442,645.1953335812217,607.1148093374152,822.027876602976,880.9257025467722,889.5313959623638,854.7074635154322,865.9644604733115,767.9363630194413,899.1721905156186,890.1770566639148,838.8837601511102,809.4688732749537,799.7802152131733,858.8846408442447,807.7484180048892,884.4086256529156,428.27997418453816,786.4650692186857,861.7248329363372
15789473.684210528,847.4829260173597,886.2417899683902,826.3256637171695,876.4795459948087,796.8638592770225,800.0933440359015,855.2091891640111,881.56470208419,892.5773901688425,866.6917684454667,856.3555556849429,828.8896201284309,891.3003698650159,823.0656987240437,890.232693923147,902.4254156413831,875.7439563148899,896.165505057887,841.1326936420642,875.1849309017784,811.3930158113178,896.8279973080283,597.9377589978669
18421052.63157895,829.4563529365942,881.3425343162135,893.7345516807154,775.9460824665271,835.109071932341,850.6512751328318,885.1816293816818,886.8202035803544,888.0243317453485,876.1834811160438,867.3028324528744,901.624526575992,884.195293326127,507.81227011429655,876.8588163476242,900.494774768227,859.2485326465808,885.3520496769955,849.4107474276894,900.9629892048083,795.5163756922672,895.9711663095575,599.6083930166145
21052631.57894737,684.0531608179995,848.5935660914371,901.9251468056127,873.4220131321957,899.6624852230674,854.7790880705181,867.4096968801398,893.385428177683,879.2853449771279,804.0422628302323,890.4255965383429,900.371183696546,876.4529732152035,906.7456279553866,848.6482343171772,909.7292898077714,859.5813365735506,802.5573425292969,880.9128160978619,902.8592023347553,799.3822647897821,901.4488107781661,884.0542257208573
23684210.52631579,374.0446368769596,838.1013305061742,906.8256332999781,907.8370494842529,888.1163028917814,897.8043643549869,869.4236094826147,892.8399054878637,892.4314168628894,803.9159938410709,890.8883526450709,904.6335042652331,823.0203611474288,906.9400815461811,887.4367651688425,912.0125728406405,873.034837823165,687.0965806057579,878.8973097550241,878.1779057352167,885.0371538463392,893.5057905096756,904.3105906436318
26315789.47368421,903.0855833354749,880.4033572548315,912.9932152597528,894.616975683915,850.2134447599713,900.8165220963327,818.6873036434775,873.3234901428223,881.3124160766602,894.3186737863641,887.8505666632401,892.3609841999255,864.7657141434519,896.9918399610018,898.7160238968698,843.2983336197702,864.1776890001798,876.6393002961811,887.6814834193179,830.9794570521304,895.8647820322137,893.11521168759,904.0628862882916
28947368.42105263,895.7968357487729,892.9812807785837,890.7264058966385,829.2948777048211,845.6709572641473,848.3801417099802,897.8368124710886,844.4529496243125,856.5689141122918,866.6128733785529,901.2249512923391,836.7414226531982,819.0100926850971,907.5359128650866,889.3767258493524,711.4756992741635,892.722684157522,843.6339800985236,852.9889323585912,881.8172965802644,872.4100821645636,909.2663814143131,885.0920430233605
31578947.368421055,883.5227616962634,900.5861989071494,863.4469680786133,742.4733902780633,903.3784251965975,800.32972877904,896.5586343062552,893.3582060964484,865.4085331967003,851.4868396959807,903.8385853014495,822.7431170814916,825.3714182000409,900.5194943076685,899.0845718383789,856.5641326904298,877.5995282624897,881.4514417146382,841.661446822317,896.0788489893863,858.4224451968545,907.2543860987613,857.7009526302941
34210526.315789476,881.3563055741159,904.5494051481548,898.3514802832352,806.9552964662253,905.8582627145868,793.649203852603,886.3236015721371,866.2492341493305,730.5351472151902,890.2029576552541,901.8594866300884,882.7404897589432,774.2896104109917,872.9304525475753,896.2594964880692,909.9328749807257,800.3525778117931,906.0025875693873,805.1360689464368,739.7885087665755,905.940571634393,848.9339790344236,899.9436951687461
36842105.2631579,845.8391902321264,887.8341767160516,903.5583472000925,908.3587285092002,880.5955320659436,692.5904557077511,863.679909756309,830.5678722983913,609.0431554693928,880.9820853785465,884.0796297976844,862.472556666324,885.8645527488306,872.2570381164551,885.3229580929404,909.9635838960346,772.250632035105,910.2207029242264,852.018883153012,596.5964967828049,895.3710778888903,803.0302296688684,891.626928229081
39473684.21052632,875.9341596302233,802.7326636063424,897.0266920390882,888.0880892904181,878.6099510192871,865.83389703851,789.5295633014879,872.513956170333,807.2066196642422,911.1837608939722,885.424499812879,627.4752497923998,865.7491932919152,901.895817907233,895.8379878997803,910.3746862913433,891.7741356899863,863.9490525095085,835.6659867136101,751.0647992585835,891.680217240986,911.4930497219688,902.801752592388
42105263.15789474,876.2069429096423,800.3438945569491,905.3955206620066,883.1849863152755,881.7298921283923,910.5995226408306,800.9530189915708,852.3486199629934,777.2970773797288,905.8149221319901,905.3954885382401,473.2462583843032,885.5978602359169,901.9793363872327,909.3232036389803,888.4366358706825,890.2008024516858,846.5466918945312,825.9887695312501,832.1008734452098,903.3071610300165,895.2168049059416,906.2236022949219
44736842.10526316,871.632776260376,901.9976042697305,903.4535128944799,905.8623838926617,852.5406667809738,905.5799437071148,838.0777041786595,849.253532409668,900.4573691518683,892.7809477354351,899.3927195699591,751.1598264794601,852.3627303274054,896.6760539004678,908.6120577360455,869.4065977397718,833.6391290363512,891.4057745682566,913.7249816091437,906.0110040965833,899.6884060909873,877.3998790540194,915.4968197471217
47368421.05263158,905.3817951804713,894.8843231201172,879.7252538580643,906.8228000841642,842.6438070598401,887.7881650422748,827.4743588096218,890.3852169639185,905.3499814083701,890.9365202251233,902.4023258811549,892.5776686417429,733.3466859114798,908.9481847662674,909.4936890853079,686.3501729463276,818.3418866207726,888.0302449276572,904.875959095202,903.8150982103849,892.3316469694439,894.8643009788111,910.896145469264
50000000.0,902.4218139648438,879.6566772460938,851.7957763671875,905.087890625,823.0465698242188,876.2797241210938,884.0430908203125,902.1580810546875,902.1574096679688,894.585693359375,904.7728271484375,913.6463623046875,632.4336547851562,911.9163818359375,913.3562622070312,496.93414306640625,870.2939453125,904.62451171875,897.6799926757812,901.28125,884.04345703125,904.9119873046875,904.5594482421875
