steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6
0.0,2.0517919063568115,6.8152923583984375,7.833791732788086,12.221814155578613,2.168628692626953,8.06531810760498,19.445158004760742
63.1578947368421,2.0517919063568115,6.8152923583984375,7.833791732788086,12.221814155578613,2.168628692626953,8.06531810760498,19.445158004760742
126.3157894736842,6.443644163644435,9.607582905739717,7.833791732788086,15.01943302179006,6.88137908823575,9.947978561149098,19.445158004760742
189.4736842105263,14.054264670434145,11.268231755149387,7.833791732788086,16.776528390038848,17.090262412472388,12.24905611184748,19.445158004760742
252.6315789473684,14.088561070885769,17.946358670986463,7.833791732788086,5.796495230018451,12.532530783708307,7.517704652302909,19.445158004760742
315.7894736842105,13.058169941923873,17.63033485682765,7.833791732788086,18.00952048260443,9.950232312554627,22.29739568093244,19.445158004760742
378.9473684210526,18.629946593319865,21.20400299142339,12.238779388259694,19.479156831380454,20.273414567530732,26.695660092962033,15.304136614810286
442.10526315789474,27.634202296985805,14.106042422168052,17.92297483154349,17.649623178090945,16.614859895576178,19.003535520288956,16.562240395125286
505.2631578947368,26.490810002283347,22.92300987858581,13.69264372477604,22.99091008491134,27.854037133197046,26.29764614330555,19.89701455438175
568.421052631579,33.53280284462613,24.770248300785404,21.628502964348577,27.360914441070534,39.47277630144981,35.97829716059093,10.892578638533
631.578947368421,32.09054840213818,31.143831462657303,19.589473753317424,20.82234019728198,43.67922279279762,30.010525414646686,24.866131515186286
694.7368421052631,26.1309398393348,32.41789697634517,29.658586010543615,26.885024193934413,36.65445474988592,32.487303815280136,32.74687506564312
757.8947368421052,14.338208606202233,32.84522892063366,33.30894455427439,23.43925895455265,39.92277560654803,32.150391065521596,31.90532943798995
821.0526315789473,24.179608139386854,33.782579103546375,31.971088564059666,24.220241731392218,41.456241520602006,35.327616697018534,36.83260806097135
884.2105263157895,45.52173024341953,33.59657692774016,35.23792855971323,23.95708166095009,42.413983567924774,52.01032429238531,41.68259686614304
947.3684210526316,24.877640493435603,34.42954556663592,55.11276971013837,24.409090700767422,41.570955504504695,51.51619717858021,45.645586547269076
1010.5263157894736,32.71792305987434,32.226697615402614,42.27247605480084,25.210315286413156,38.96815858713117,48.117439822949144,45.24809712847753
1073.6842105263158,42.59968677920498,30.927802392797485,42.71839659265764,24.629379788040957,42.75635098325396,45.54395472292356,42.62095557870544
1136.842105263158,31.538898468017578,28.340667724609375,26.58073075086511,27.256515502929688,35.64868927001953,49.136924743652344,42.62273001718773
1200.0,31.538898468017578,28.340667724609375,27.911734658561826,27.256515502929688,35.64868927001953,49.136924743652344,43.63084942649639
