steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29
505.2631578947368,985.8777662769108,950.5008854858579,342.1085968235352,195.5750895353404,994.3931074735867,928.6402878261221,238.01893027097827,907.5218369835212,598.7024415331202,987.0438285933974,114.58442618687272,962.8368015969435,933.2858909439889,902.6989527973172,320.3027686357008,238.90341278814833,987.6532102358157,615.2429689522689,640.5464217427792,986.6957143397242,958.1053051679501,256.6479262620657,174.49527362439798,197.64502767343438,956.3465368321752,941.9447157578096,968.6585323164212,438.4467416137896,652.8318962123772,974.1885029822236
568.421052631579,990.9541765776708,980.6201313869892,942.9071816838702,871.621284229491,996.40800814617,929.8640315754432,605.3182202579408,197.41752383622384,857.0409039050846,992.3893414525617,344.2338938601706,979.5981826613264,274.6065213765522,972.7126808258017,924.3175373293162,995.0771302259795,986.4858838002887,152.5521449080186,951.1505885176621,181.49591056160273,995.97703331613,696.3586965691367,951.2719050246903,125.82000038810918,579.7682581190668,980.854812349516,985.4361012452347,941.4431838942419,761.0037516397443,982.375110258895
631.578947368421,989.4936052809451,845.167115641588,991.8137386996638,198.65987952341754,992.2270271802533,931.0877753247642,859.8989065003916,763.3297942819858,992.8832646416915,643.10673347547,725.1795295415916,989.2590822833037,921.872015173309,412.48262642039674,982.9283924008909,751.9809242412341,986.2632631003605,974.3507610183848,902.6836094723631,989.7365506236978,996.4930267712333,973.1272304071279,961.866094393134,987.4773938355216,658.2190198799027,983.9888727037294,879.4423393572682,983.5029454694017,901.9061881972625,989.5235407312736
694.7368421052631,592.2737610708376,984.1565445315113,994.0632630546104,987.3500489805697,974.4176757461219,932.3115190740853,849.2334407383755,379.2328430732211,760.6602074275869,686.819555134871,783.4110341112942,991.539857845958,974.0343263908609,984.7018451744048,734.742361605444,523.0717991963493,554.6995881318801,982.3451454615048,322.37203639348184,973.2934915186725,996.9209443360527,989.8404887815398,974.8643697132471,991.9581531667878,709.2265065277845,987.2196970418995,600.62201084292,987.7547335319886,121.30079324284065,990.3750753013057
757.8947368421052,699.7857447309159,989.8635788834223,991.7997851082548,951.0051789446684,963.8254049493119,933.5352628234062,456.318867875402,746.4702363829433,482.1432169927834,119.00305389863024,921.6961639388549,992.9614193644953,746.9613707458399,988.0464367045646,152.94554609702993,988.5066520765785,699.6841682691711,990.3114753535608,473.98016726700746,390.1883342440465,996.9906688360583,990.3480573492017,236.09901258311436,993.12229191026,900.1059046622752,990.7237592458837,353.67126374424754,988.1900744170927,682.5788898530278,990.4443758969288
821.0526315789473,986.7095694598205,991.6100239639267,995.5165189218184,975.1025839930138,990.1077276715712,934.7590065727273,539.9716591693698,987.1644642127466,325.0289922232655,992.2019178935213,929.0507207161935,993.9129160380991,765.2350487851888,991.5744904590298,859.4136967153312,993.8238266913809,991.901601727397,989.5761545443584,774.3391924197203,868.2874107328064,997.378271741215,89.76811732223018,977.988121703462,992.4482007434,860.8376518478672,992.31714921131,899.2553430060896,120.54122438425782,865.0597686366096,990.3877491908686
884.2105263157895,990.5980041714631,994.7004301736567,289.05304362377524,968.4909069626291,993.8951482041831,935.9827503220483,908.3048477936683,141.10061313887593,918.2271387743024,981.3105804472673,972.3813888932201,985.4392465664312,245.48990598004582,991.8905690030751,994.6047685876553,789.3447087170362,995.148542693936,991.3393307850516,995.8086127286517,995.6817014821409,997.3022209299057,912.2894434168842,989.805509321366,914.9944876281353,932.8349430997373,981.8042544369207,372.6113916466257,986.5561186893486,983.1500436556115,193.39322323966562
947.3684210526316,990.3605661928833,497.99150681673694,996.7685257795287,879.4883116486313,995.3248778765867,937.2064940713694,944.2532134682499,900.9370827868106,996.5651113993692,985.5999332745138,975.1462614416787,995.5716595045595,101.53698992595267,993.1802069033914,993.6822155917305,481.25997261064674,987.8228589323821,992.8293799999794,995.3440477761135,996.3949826409901,997.0654898193801,657.812368864426,994.5775304347447,356.4099156486248,936.5605111637404,988.6162731405703,949.4237501999713,988.003132582533,970.6495610815288,991.5413619142109
1010.5263157894736,989.806548110171,778.8838643667804,996.7569502077951,466.36502096659297,980.3576969043773,938.4302378206905,934.0519773543303,611.1021993423506,994.7263180412214,994.338287261243,981.7386714384713,995.5608439758541,301.17099012478724,990.870481795276,989.7311369268698,992.9219871721747,961.7592659860151,992.9214573850446,556.919722502047,996.503927938734,365.4392921789495,714.6576218584308,996.2902433583303,993.2885268481622,939.8801999956803,931.6982549635766,980.6863649382403,994.2818395978971,987.6586682862194,991.3353251968241
1073.6842105263158,989.427357669125,988.3079223632812,997.427487712417,838.8338141414984,992.2123290005314,939.6539815700115,522.0472949571331,988.0726132325057,995.0844599724365,994.1105753138875,722.5088585247958,995.8797101079144,501.31834651054754,994.1645107202525,659.3376656602238,996.1972132061604,981.4976617262855,992.5223663103015,727.9343261042808,995.8569552163721,893.6163009867012,993.2825179872818,990.5251371504853,237.0475477021531,943.1998888276203,953.0622357177132,982.2241030118159,995.26173788532,871.159380063181,992.4288104393411
1136.842105263158,987.1786499023438,988.3079223632812,997.571044921875,995.9711303710938,983.8744506835938,940.8777253193326,974.2249755859375,969.5400390625,997.5029296875,993.505301074944,993.546630859375,996.7916259765625,968.5602416992188,991.5604858398438,988.0174560546875,994.2127685546875,996.2249755859375,65.92025756835938,994.722412109375,995.3258056640625,993.201171875,995.7978429241749,997.0511581259098,991.5181884765625,946.5195776595602,615.6629028320312,995.19970703125,904.1059568171404,984.6282958984375,992.746826171875
1200.0,987.1786499023438,988.3079223632812,997.571044921875,995.9711303710938,983.8744506835938,942.1014690686536,974.2249755859375,969.5400390625,997.5029296875,464.77256805174375,993.546630859375,996.7916259765625,968.5602416992188,991.5604858398438,988.0174560546875,994.2127685546875,996.2249755859375,65.92025756835938,994.722412109375,995.3258056640625,993.201171875,996.5950768461922,996.3810368351625,991.5181884765625,949.8392664915001,615.6629028320312,995.19970703125,359.7515759915783,984.6282958984375,992.746826171875
