steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14
0.0,922.509765625,910.208984375,878.3037109375,878.55078125,879.0302734375,829.1171875,907.6865234375,935.140625,877.640625,864.0966796875,930.6708984375,904.650390625,896.19921875,912.9072265625,883.4697265625
63.1578947368421,946.7692581740725,910.208984375,941.1405029394977,961.1979778994037,949.6161679188895,958.5550403388137,940.3512527900834,957.8440428261243,958.4042577794461,947.1939627025656,951.1966807393602,958.8145715876493,896.19921875,964.2440899097628,953.5814024056946
126.3157894736842,971.2600015379113,956.085560666171,965.1184219012132,963.2742553596203,960.5448397957454,965.5813272549378,965.7803399292478,967.329005912079,970.9659024379861,960.9852512831591,966.8970960312586,966.3344816270696,954.734881256421,960.3787899817273,967.0103566788714
189.4736842105263,970.1534198147469,964.7040641298706,970.910570206362,969.512855234575,972.3600190337933,975.4977184575727,968.5907372712443,965.5514799499689,970.8569272379026,968.8138598707317,942.9377957976626,971.5453158161241,965.8921783450418,966.5929753339657,969.680869132923
252.6315789473684,975.2111199538748,964.7761228299219,970.9138927666174,968.6870578847193,973.075083434496,972.7278413413236,969.8848066744657,961.6382846991964,972.7459017521593,966.7708746069444,968.9684835398378,975.2393578469574,939.9463669296914,971.3510684883094,968.6762382379349
315.7894736842105,971.2390783179999,971.9007937239447,972.2402756088343,967.6856270545347,972.5760690293531,973.1289133052297,976.5884458327142,970.8995039607441,977.1319680436387,966.5857728497225,973.7986654976447,973.9588374092385,967.8538597949554,970.3766020953537,971.9094750043673
378.9473684210526,977.9443359375,968.4902694795296,972.849609375,958.1484375,977.0224609375,957.220703125,968.583984375,972.4375,977.4951171875,967.556640625,976.154296875,977.26953125,968.2216600731563,972.9970703125,970.7685546875
442.10526315789474,977.9443359375,974.7412109375,972.849609375,958.1484375,977.0224609375,957.220703125,968.583984375,972.4375,977.4951171875,967.556640625,976.154296875,977.26953125,971.6181640625,972.9970703125,970.7685546875
505.2631578947368,977.9443359375,974.7412109375,972.849609375,958.1484375,977.0224609375,957.220703125,968.583984375,972.4375,977.4951171875,967.556640625,976.154296875,977.26953125,971.6181640625,972.9970703125,970.7685546875
568.421052631579,977.9443359375,974.7412109375,972.849609375,958.1484375,977.0224609375,957.220703125,968.583984375,972.4375,977.4951171875,967.556640625,976.154296875,977.26953125,971.6181640625,972.9970703125,970.7685546875
631.578947368421,977.9443359375,974.7412109375,972.849609375,958.1484375,977.0224609375,957.220703125,968.583984375,972.4375,977.4951171875,967.556640625,976.154296875,977.26953125,971.6181640625,972.9970703125,970.7685546875
694.7368421052631,977.9443359375,974.7412109375,972.849609375,958.1484375,977.0224609375,957.220703125,968.583984375,972.4375,977.4951171875,967.556640625,976.154296875,977.26953125,971.6181640625,972.9970703125,970.7685546875
757.8947368421052,977.9443359375,974.7412109375,972.849609375,958.1484375,977.0224609375,957.220703125,968.583984375,972.4375,977.4951171875,967.556640625,976.154296875,977.26953125,971.6181640625,972.9970703125,970.7685546875
821.0526315789473,977.9443359375,974.7412109375,972.849609375,958.1484375,977.0224609375,957.220703125,968.583984375,972.4375,977.4951171875,967.556640625,976.154296875,977.26953125,971.6181640625,972.9970703125,970.7685546875
884.2105263157895,977.9443359375,974.7412109375,972.849609375,958.1484375,977.0224609375,957.220703125,968.583984375,972.4375,977.4951171875,967.556640625,976.154296875,977.26953125,971.6181640625,972.9970703125,970.7685546875
947.3684210526316,977.9443359375,974.7412109375,972.849609375,958.1484375,977.0224609375,957.220703125,968.583984375,972.4375,977.4951171875,967.556640625,976.154296875,977.26953125,971.6181640625,972.9970703125,970.7685546875
1010.5263157894736,977.9443359375,974.7412109375,972.849609375,958.1484375,977.0224609375,957.220703125,968.583984375,972.4375,977.4951171875,967.556640625,976.154296875,977.26953125,971.6181640625,972.9970703125,970.7685546875
1073.6842105263158,977.9443359375,974.7412109375,972.849609375,958.1484375,977.0224609375,957.220703125,968.583984375,972.4375,977.4951171875,967.556640625,976.154296875,977.26953125,971.6181640625,972.9970703125,970.7685546875
1136.842105263158,977.9443359375,974.7412109375,972.849609375,958.1484375,977.0224609375,957.220703125,968.583984375,972.4375,977.4951171875,967.556640625,976.154296875,977.26953125,971.6181640625,972.9970703125,970.7685546875
1200.0,977.9443359375,974.7412109375,972.849609375,958.1484375,977.0224609375,957.220703125,968.583984375,972.4375,977.4951171875,967.556640625,976.154296875,977.26953125,971.6181640625,972.9970703125,970.7685546875
