steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16
0.0,23.2958984375,0.943359375,17.8818359375,1.13671875,5.595703125,1.40625,0.283203125,1.19140625,99.736328125,14.5078125,66.1201171875,164.4658203125,1.2197265625,46.875,4.416015625,44.9052734375,3.37109375
63.1578947368421,322.99777032699956,310.5304380283086,333.51421185443627,51.47261228935993,100.49257209141334,2.586888016049606,20.723787191967716,1.19140625,100.99856187432866,191.6806603677355,284.85249431858324,164.4658203125,67.94439364303898,62.187349812905566,63.400871986436115,150.4880914379088,79.3294856183134
126.3157894736842,343.618830643693,421.1338289330228,446.14578554737807,248.8552612341269,292.23558796868645,70.65478096716889,420.0523867420709,62.22760706909437,265.47483076102543,266.4597074144952,370.65489907482026,77.26530313178546,64.04639682523668,65.56726624920366,68.01859797192662,117.60759866256687,181.33179109329674
189.4736842105263,328.91388888779187,415.1726548309251,472.24375607129264,288.53430076670526,59.85964903160432,64.99175599823832,459.52137971834225,65.4665373145604,344.01112821525805,246.3524021717163,318.1599429408347,57.15333871302472,53.69797224161361,50.12090655926077,74.0397397942984,289.4838943762032,274.4919254648998
252.6315789473684,410.1177524924631,449.23972735517555,481.7559250844301,258.85551449021386,288.75829910516893,324.45252835083346,434.9733061224809,57.26625298946766,384.8894251960972,62.05988051082906,341.9648910485674,66.50042633433544,75.62011517787359,164.91676000253588,293.6271998737385,288.30827105640014,381.46487230603077
315.7894736842105,383.166015625,426.904296875,443.8193359375,265.3134765625,64.826171875,334.875,493.5537109375,65.58174446872027,250.9072265625,69.73046875,387.10546875,71.16412810690639,62.158203125,300.81640625,287.7421875,234.4580078125,68.951171875
378.9473684210526,383.166015625,426.904296875,443.8193359375,265.3134765625,64.826171875,334.875,493.5537109375,292.505859375,250.9072265625,69.73046875,387.10546875,60.21484375,62.158203125,300.81640625,287.7421875,234.4580078125,68.951171875
442.10526315789474,383.166015625,426.904296875,443.8193359375,265.3134765625,64.826171875,334.875,493.5537109375,292.505859375,250.9072265625,69.73046875,387.10546875,60.21484375,62.158203125,300.81640625,287.7421875,234.4580078125,68.951171875
505.2631578947368,383.166015625,426.904296875,443.8193359375,265.3134765625,64.826171875,334.875,493.5537109375,292.505859375,250.9072265625,69.73046875,387.10546875,60.21484375,62.158203125,300.81640625,287.7421875,234.4580078125,68.951171875
568.421052631579,383.166015625,426.904296875,443.8193359375,265.3134765625,64.826171875,334.875,493.5537109375,292.505859375,250.9072265625,69.73046875,387.10546875,60.21484375,62.158203125,300.81640625,287.7421875,234.4580078125,68.951171875
631.578947368421,383.166015625,426.904296875,443.8193359375,265.3134765625,64.826171875,334.875,493.5537109375,292.505859375,250.9072265625,69.73046875,387.10546875,60.21484375,62.158203125,300.81640625,287.7421875,234.4580078125,68.951171875
694.7368421052631,383.166015625,426.904296875,443.8193359375,265.3134765625,64.826171875,334.875,493.5537109375,292.505859375,250.9072265625,69.73046875,387.10546875,60.21484375,62.158203125,300.81640625,287.7421875,234.4580078125,68.951171875
757.8947368421052,383.166015625,426.904296875,443.8193359375,265.3134765625,64.826171875,334.875,493.5537109375,292.505859375,250.9072265625,69.73046875,387.10546875,60.21484375,62.158203125,300.81640625,287.7421875,234.4580078125,68.951171875
821.0526315789473,383.166015625,426.904296875,443.8193359375,265.3134765625,64.826171875,334.875,493.5537109375,292.505859375,250.9072265625,69.73046875,387.10546875,60.21484375,62.158203125,300.81640625,287.7421875,234.4580078125,68.951171875
884.2105263157895,383.166015625,426.904296875,443.8193359375,265.3134765625,64.826171875,334.875,493.5537109375,292.505859375,250.9072265625,69.73046875,387.10546875,60.21484375,62.158203125,300.81640625,287.7421875,234.4580078125,68.951171875
947.3684210526316,383.166015625,426.904296875,443.8193359375,265.3134765625,64.826171875,334.875,493.5537109375,292.505859375,250.9072265625,69.73046875,387.10546875,60.21484375,62.158203125,300.81640625,287.7421875,234.4580078125,68.951171875
1010.5263157894736,383.166015625,426.904296875,443.8193359375,265.3134765625,64.826171875,334.875,493.5537109375,292.505859375,250.9072265625,69.73046875,387.10546875,60.21484375,62.158203125,300.81640625,287.7421875,234.4580078125,68.951171875
1073.6842105263158,383.166015625,426.904296875,443.8193359375,265.3134765625,64.826171875,334.875,493.5537109375,292.505859375,250.9072265625,69.73046875,387.10546875,60.21484375,62.158203125,300.81640625,287.7421875,234.4580078125,68.951171875
1136.842105263158,383.166015625,426.904296875,443.8193359375,265.3134765625,64.826171875,334.875,493.5537109375,292.505859375,250.9072265625,69.73046875,387.10546875,60.21484375,62.158203125,300.81640625,287.7421875,234.4580078125,68.951171875
1200.0,383.166015625,426.904296875,443.8193359375,265.3134765625,64.826171875,334.875,493.5537109375,292.505859375,250.9072265625,69.73046875,387.10546875,60.21484375,62.158203125,300.81640625,287.7421875,234.4580078125,68.951171875
