steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38,trial_39,trial_40,trial_41,trial_42,trial_43,trial_44,trial_45,trial_46,trial_47
0.0,0.8115490674972534,-3.093266487121582,-2.868596315383911,-2.922034740447998,-3.015428304672241,1.0373151302337646,-3.0206940174102783,1.8105783462524414,-2.6443278789520264,-0.10326436907052994,1.6402021646499634,1.2110393047332764,1.0385302305221558,-3.201528549194336,-3.323652744293213,-2.8265292644500732,1.9621611833572388,2.585822820663452,-3.463951349258423,0.9439319968223572,-3.0281381607055664,2.2275352478027344,-3.037766456604004,-3.0938329696655273,-3.1230978965759277,-2.919487714767456,-2.8871703147888184,2.3928563594818115,-3.5172922611236572,0.24620112776756287,3.209318161010742,1.951738715171814,-3.121274471282959,1.5108128786087036,3.813523292541504,2.2260866165161133,-2.928375005722046,3.107880115509033,2.2918856143951416,-2.8822221755981445,-3.088654041290283,2.9543585777282715,-3.026628255844116,3.161616325378418,-3.318138837814331,1.318049669265747,-2.844460964202881,0.4936884343624115
63.1578947368421,0.8115490674972534,-3.093266487121582,-2.868596315383911,-2.922034740447998,-3.015428304672241,1.0373151302337646,-3.0206940174102783,1.8105783462524414,-2.6443278789520264,-0.10326436907052994,1.6402021646499634,1.2110393047332764,1.0385302305221558,-3.201528549194336,-3.323652744293213,-2.8265292644500732,1.9621611833572388,2.585822820663452,-3.463951349258423,0.9439319968223572,-3.0281381607055664,2.2275352478027344,-3.037766456604004,-3.0938329696655273,-3.1230978965759277,-2.919487714767456,-2.8871703147888184,2.3928563594818115,-3.5172922611236572,0.24620112776756287,3.209318161010742,1.951738715171814,-3.121274471282959,1.5108128786087036,3.813523292541504,2.2260866165161133,-2.928375005722046,3.107880115509033,2.2918856143951416,-2.8822221755981445,-3.088654041290283,2.9543585777282715,-3.026628255844116,3.161616325378418,-3.318138837814331,1.318049669265747,-2.844460964202881,0.4936884343624115
126.3157894736842,0.8115490674972534,-3.093266487121582,-2.868596315383911,-2.922034740447998,-3.015428304672241,1.0373151302337646,-3.0206940174102783,1.8105783462524414,-2.6443278789520264,-0.10326436907052994,1.6402021646499634,1.2110393047332764,1.0385302305221558,-3.201528549194336,-3.323652744293213,-2.8265292644500732,1.9621611833572388,2.585822820663452,-3.463951349258423,0.9439319968223572,-3.0281381607055664,2.2275352478027344,-3.037766456604004,-3.0938329696655273,-3.1230978965759277,-2.919487714767456,-2.8871703147888184,2.3928563594818115,-3.5172922611236572,0.24620112776756287,3.209318161010742,1.951738715171814,-3.121274471282959,1.5108128786087036,3.813523292541504,2.2260866165161133,-2.928375005722046,3.107880115509033,2.2918856143951416,-2.8822221755981445,-3.088654041290283,2.9543585777282715,-3.026628255844116,3.161616325378418,-3.318138837814331,1.318049669265747,-2.844460964202881,0.4936884343624115
189.4736842105263,0.8115490674972534,-3.093266487121582,-2.868596315383911,-2.922034740447998,-3.015428304672241,1.0373151302337646,-3.0206940174102783,1.8105783462524414,-2.6443278789520264,-0.10326436907052994,1.6402021646499634,1.2110393047332764,1.0385302305221558,-3.201528549194336,-3.323652744293213,-2.8265292644500732,1.9621611833572388,2.585822820663452,-3.463951349258423,0.9439319968223572,-3.0281381607055664,2.2275352478027344,-3.037766456604004,-3.0938329696655273,-3.1230978965759277,-2.919487714767456,-2.8871703147888184,2.3928563594818115,-3.5172922611236572,0.24620112776756287,3.209318161010742,1.951738715171814,-3.121274471282959,1.5108128786087036,3.813523292541504,2.2260866165161133,-2.928375005722046,3.107880115509033,2.2918856143951416,-2.8822221755981445,-3.088654041290283,2.9543585777282715,-3.026628255844116,3.161616325378418,-3.318138837814331,1.318049669265747,-2.844460964202881,0.4936884343624115
252.6315789473684,0.8115490674972534,-3.093266487121582,-2.868596315383911,-2.922034740447998,-3.015428304672241,1.0373151302337646,-3.0206940174102783,1.8105783462524414,-2.6443278789520264,-0.10326436907052994,1.6402021646499634,1.2110393047332764,1.0385302305221558,-3.201528549194336,-3.323652744293213,-2.8265292644500732,1.9621611833572388,2.585822820663452,-3.463951349258423,0.9439319968223572,-3.0281381607055664,2.2275352478027344,-3.037766456604004,-3.0938329696655273,-3.1230978965759277,-2.919487714767456,-2.8871703147888184,2.3928563594818115,-3.5172922611236572,0.24620112776756287,3.209318161010742,1.951738715171814,-3.121274471282959,1.5108128786087036,3.813523292541504,2.2260866165161133,-2.928375005722046,3.107880115509033,2.2918856143951416,-2.8822221755981445,-3.088654041290283,2.9543585777282715,-3.026628255844116,3.161616325378418,-3.318138837814331,1.318049669265747,-2.844460964202881,0.4936884343624115
315.7894736842105,0.8115490674972534,-3.093266487121582,-2.868596315383911,-2.922034740447998,-3.015428304672241,1.0373151302337646,-3.0206940174102783,1.8105783462524414,-2.6443278789520264,-0.10326436907052994,1.6402021646499634,1.2110393047332764,1.0385302305221558,-3.201528549194336,-3.323652744293213,-2.8265292644500732,1.9621611833572388,2.585822820663452,-3.463951349258423,0.9439319968223572,-3.0281381607055664,2.2275352478027344,-3.037766456604004,-3.0938329696655273,-3.1230978965759277,-2.919487714767456,-2.8871703147888184,2.3928563594818115,-3.5172922611236572,0.24620112776756287,3.209318161010742,1.951738715171814,-3.121274471282959,1.5108128786087036,3.813523292541504,2.2260866165161133,-2.928375005722046,3.107880115509033,2.2918856143951416,-2.8822221755981445,-3.088654041290283,2.9543585777282715,-3.026628255844116,3.161616325378418,-3.318138837814331,1.318049669265747,-2.844460964202881,0.4936884343624115
378.9473684210526,0.8115490674972534,-3.093266487121582,-2.868596315383911,-2.922034740447998,-3.015428304672241,1.0373151302337646,-3.0206940174102783,1.8105783462524414,-2.6443278789520264,-0.10326436907052994,1.6402021646499634,1.2110393047332764,1.0385302305221558,-3.201528549194336,-3.323652744293213,-2.8265292644500732,1.9621611833572388,2.585822820663452,-3.463951349258423,0.9439319968223572,-3.0281381607055664,2.2275352478027344,-3.037766456604004,-3.0938329696655273,-3.1230978965759277,-2.919487714767456,-2.8871703147888184,2.3928563594818115,-3.5172922611236572,0.24620112776756287,3.209318161010742,1.951738715171814,-3.121274471282959,1.5108128786087036,3.813523292541504,2.2260866165161133,-2.928375005722046,3.107880115509033,2.2918856143951416,-2.8822221755981445,-3.088654041290283,2.9543585777282715,-3.026628255844116,3.161616325378418,-3.318138837814331,1.318049669265747,-2.844460964202881,0.4936884343624115
442.10526315789474,2.7888671571320076,-1.3715495632200032,-0.7672846121047026,-0.9865345710343907,-3.015428304672241,3.021581867007929,-1.0605222044784326,3.4665287636318878,-2.6443278789520264,2.1664063003174996,3.5090721647711907,1.2110393047332764,2.8534806847084946,-1.1311230967582082,-1.5084603428513808,-0.7688470700576184,1.9621611833572388,4.157922754310037,-3.463951349258423,0.9439319968223572,-0.9131603476603583,3.80696412101055,-1.16383081913403,-0.8181905065298611,-1.4650095623720532,-0.9251806073672415,-1.5947456091127652,4.087998391975172,-1.3407748343065231,2.406005629669176,4.796822153888334,3.8807794940163225,-1.13985084721931,3.1659488267353115,3.813523292541504,3.896566598293899,-1.1208012475583582,4.613679143151893,4.078047159893821,-2.8822221755981445,-1.2565931199301714,4.53038976875785,-0.732298518712899,4.7982589878934565,-1.5059130039565036,3.257294448108733,-0.9465271839479061,2.6304198024966996
505.2631578947368,5.827530454447469,1.6846338565159895,2.8054939326146595,2.399006268366123,-3.015428304672241,6.211220053335035,2.3642569964852855,6.195440869032165,-2.6443278789520264,5.77016917082172,6.334917469585544,1.2110393047332764,5.804462494927551,2.4811413929467108,2.0714765852353105,2.7514022422929836,1.9621611833572388,6.553235605365451,-3.463951349258423,0.9439319968223572,2.7434911000889786,6.440775914026946,2.074544776744692,3.2011667104143458,1.6879224510137263,2.5852836077382673,0.8074932525594196,6.79181943815538,2.426956943724327,5.796926922561519,7.262240706506634,6.867529251361947,2.191445724288097,5.778210094741595,3.813523292541504,6.6075708838398715,1.9773166961271817,7.01255952313535,6.884031376506988,-2.8822221755981445,2.238795181709553,7.114608279533267,3.167427140041939,7.362068279198072,1.8937281663127896,6.376692705793543,2.340712935461835,6.073585267614101
568.421052631579,8.866193751762934,4.740817276251986,6.378272477334024,5.78454710776664,-3.015428304672241,9.400858239662144,5.789036197449006,8.924352974432445,-2.6443278789520264,9.373932041325945,9.160762774399899,1.2110393047332764,8.75544430514661,6.093405882651632,5.651413513322005,6.271651554643588,1.9621611833572388,8.94854845642087,-3.463951349258423,0.9439319968223572,6.400142547838318,9.074587707043346,5.312920372623418,7.220523927358556,4.840854464399509,6.09574782284378,3.209732114231607,9.49564048433559,6.194688721755179,9.187848215453865,9.727659259124938,9.854279008707572,5.522742295795506,8.39047136274788,3.813523292541504,9.318575169385845,5.075434639812725,9.411439903118808,9.690015593120158,-2.8822221755981445,5.73418348334928,9.698826790308686,7.06715279879678,9.92587757050269,5.293369336582085,9.496090963478355,5.627953054871579,9.516750732731506
