steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7
0.0,34.8441162109375,35.024681091308594,27.207088470458984,33.62006378173828,46.82499694824219,23.996654510498047,18.723386764526367,33.411582946777344
63.1578947368421,34.8441162109375,35.024681091308594,27.207088470458984,33.62006378173828,46.82499694824219,23.996654510498047,18.723386764526367,33.411582946777344
126.3157894736842,40.25654750104347,35.024681091308594,34.55284683556327,41.407004341078576,49.65273235104952,30.996444694937544,25.997090030712087,38.499257558374254
189.4736842105263,67.5354838417781,35.024681091308594,124.09085657507364,73.22962776203556,70.99965305027384,53.838920698673995,45.810419643025305,69.36342464340399
252.6315789473684,223.11411047332857,35.024681091308594,283.95435871665615,125.83192878697403,170.5742792245667,84.2867942217977,59.17553108213956,95.14511102823899
315.7894736842105,908.8822689573814,35.024681091308594,583.5037231345382,281.417838590255,896.1971139956878,116.76911366645477,127.443913723201,78.60056549987291
378.9473684210526,922.3774590463743,37.785838965226596,938.4952382782724,783.4980786583754,903.0658920100417,195.26438709583095,244.68322451836033,157.2063199006353
442.10526315789474,939.3044670959342,50.51248448419649,965.4797491188926,942.7293198757686,931.7743723154551,567.6842692387835,616.868819644605,372.49718736411614
505.2631578947368,960.066286186189,234.9415716181781,979.0139906514671,963.7749095714532,963.3818009555787,873.7484020522442,849.2987183601163,807.870253241427
568.421052631579,970.6330912863001,825.4212451661784,984.9686823971805,977.9278232534829,974.7781247584651,913.8893212286879,902.1933752937937,900.9213766927592
631.578947368421,977.4371281439974,863.9057386147323,913.3558084254324,982.4910009763809,979.2852083411291,942.4886154320861,934.8854708046907,922.4618425726459
694.7368421052631,982.4157732514293,906.8742649859238,316.49821153871073,985.1937578387976,984.727620039729,966.2275843877624,958.5617650246634,954.0982868856091
757.8947368421052,984.913861099856,943.0187241498489,988.9796340441372,987.1256753216443,986.1010785402576,975.8928549036806,969.4390010358079,973.4582762072541
821.0526315789473,985.8158196086899,958.6649716359218,990.5873366811463,988.2417006015222,987.4382961036487,980.1259208800637,975.7454823638033,980.3744222552799
884.2105263157895,987.6207162962043,967.8273926648976,991.6588594098409,988.7901704001792,989.3414693298205,982.9447352722718,977.8397905850096,983.7055036156974
947.3684210526316,987.564904088764,973.9513520020274,991.8561286964523,988.8519788507903,791.1143830738142,983.586715199748,980.530145666852,985.9308806347447
1010.5263157894736,988.0088557947737,977.1334284709911,989.6178497537157,990.1839085284681,989.0747262117953,985.5811950205639,981.9431385277194,986.9514058421671
1073.6842105263158,988.7051705542041,980.7519131335688,991.8822691544066,990.3460992718849,990.1162445815459,986.9371005320263,983.0046397946088,987.549873753028
1136.842105263158,989.0333251953125,982.6394874661297,992.837158203125,990.4105224609375,991.8978271484375,987.384521484375,983.5343017578125,987.9368896484375
1200.0,989.0333251953125,982.9172453292775,992.837158203125,990.4105224609375,991.8978271484375,987.384521484375,983.5343017578125,987.9368896484375
