steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38,trial_39,trial_40
0.0,0.0,0.0,0.0,969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,683.0,0.0,534.0,936.0,0.0,0.0,0.0,0.0,0.0,918.0,0.0,0.0,879.0,0.0,0.0,0.0,0.0,0.0,953.0,0.0
63.1578947368421,252.52527819101167,229.28518899815353,236.22919466264082,954.5899465117686,240.6811636229715,239.41067473983023,216.55212774955172,265.16096759554597,0.0,227.33940058816054,0.0,218.02138970730482,234.5302936566814,0.0,218.9776440511454,238.03126760838845,262.8381135608632,0.0,267.2598092247501,227.70387969146302,644.3316590989975,683.0,257.05453740862004,388.66329476120734,944.0286085051578,220.55975295033866,0.0,0.0,0.0,0.0,930.1029330155674,0.0,0.0,899.6618435463607,0.0,229.12899420432495,0.0,218.92606099374024,0.0,956.8279886037462,271.34796871884294
126.3157894736842,968.7953350904154,519.2530643151946,975.0,975.0,973.2599825603934,975.0,451.419183181168,971.438063643379,0.0,975.0,0.0,940.1794479319896,974.1148671943589,971.8853646319291,975.0,975.0,974.610833249572,0.0,970.6236148650354,969.924853811957,975.0,683.0,974.628980088789,963.5591464673745,975.0,971.0,0.0,0.0,0.0,0.0,975.0,0.0,974.27400002069,974.5320079275392,971.4113932307573,973.5415280433241,974.0,394.352695482901,972.4403184131295,970.4846259400326,972.5126925120852
189.4736842105263,974.8185428714752,971.0,931.6901549141805,975.0,973.2388611949553,974.1397829301183,976.0,974.9336450149285,827.6374666946203,974.8183433116272,804.2985599072359,975.0,975.0,975.0,972.9092946777831,970.6925871003341,975.0,974.0556609462168,975.8544690675549,974.0,969.7509742073634,974.1398829001969,974.9506984533333,974.8426474684076,974.1393232282112,971.0,824.1291039084064,975.0,971.1550811056568,975.0,974.1690118762084,805.7969632849605,975.0,975.0,973.058700395484,975.5448436948222,974.8038387103826,973.5957441895763,972.3844280032747,975.8064222404466,974.9235285457344
252.6315789473684,974.0,968.4017327488134,975.0,974.6338188415529,974.0,975.0,975.1435188467758,974.0,975.0,974.1099549863258,974.1341741128026,975.0,176.04655321733026,974.234861949656,975.0,972.5046288940828,974.2886664517279,972.6146960091774,927.3568291382564,973.5855035282184,975.0,972.7317204110742,975.0,971.4291467276091,975.1675701799672,971.0,964.7303429302867,975.0,975.0,975.0,975.0,974.1266585678318,975.0,975.0,973.1156412308351,876.2001388854571,975.0,975.0,920.7527982495657,975.0,974.6980795623301
315.7894736842105,958.2081993324392,972.6913738077428,975.0,974.675106413999,476.7083828099869,975.0,974.3416389191167,975.0,975.0,974.0,973.310199973793,975.0,974.5060915914748,975.0,974.4173853264133,975.0,974.6260764824808,953.93670950101,973.3282901398891,975.0,972.7022803034794,974.8820947226993,969.6590470865373,974.376548222843,975.4737570907818,973.8746421236044,975.0,973.9446899672946,974.4764324323576,973.7679712590376,975.0,973.5761194107951,971.3232981510806,974.555744857707,975.0,976.0,975.0,975.0,973.9900329981986,975.0,975.0
378.9473684210526,976.0,973.9538232258059,975.0,969.9489312130129,975.175100430891,972.7813906308328,972.2477780716273,972.1520147803593,975.0,975.0,974.0,975.0,974.6126941915425,975.0,974.4376896563297,973.2203804475133,918.0833691565235,975.9498007620473,976.0,973.692473388613,975.0,976.0,976.0,976.0,974.4398248560915,976.0,954.3138207625885,965.4777477369656,974.131295330385,972.2637942645421,974.7356966469406,758.3915822734217,973.9416276403022,975.0,975.0,976.0,975.0,975.0,972.8061426828848,976.0,975.0
442.10526315789474,949.668904699792,974.0405090018189,100.88259007248143,976.0,976.0,975.0,974.0,975.0,44.07864037806419,975.0,975.0,974.0,974.8822218072814,970.0039485175364,975.0,974.8272417734669,975.0,974.0918883609078,975.3518090105555,973.9620516313574,975.0,976.8565573905697,975.6396350702429,938.9115374608423,975.0860594979986,974.0797083442628,975.0,974.4796784922725,975.0,973.4142883183654,975.0,975.0,972.0660024605683,975.0,975.0,976.0685899758922,975.0,974.0951590561015,975.0,976.0,975.0
505.2631578947368,976.0,973.6844571282891,975.0,975.3002971370861,976.0,974.3913661851527,974.7117239382096,975.0,975.0,975.0,975.0,961.3237532350336,975.0,974.3469507775642,974.0,974.6068115002503,975.0,975.4097562678842,976.0,975.0,974.0057553801067,973.3071678706605,976.0,976.0,976.0,976.0,975.0,975.0,975.0,975.0,975.0,936.1244909308809,974.6984630521001,974.638933839415,975.0,977.0,975.0,975.0,975.0,976.0,959.0354953094019
568.421052631579,975.035930143143,975.3545581117673,975.0,976.0,976.0,974.3052328155046,975.6827535309861,972.097520167382,969.6308684233916,975.0,975.0,973.7349829342891,974.7299075265195,973.2448866552861,926.8393044988601,974.0,974.9538591142702,976.0,976.0,974.3622615930306,974.6308149050042,975.4571139637186,976.0,975.0238631181404,976.0,974.9273719473429,975.0,975.0,291.59414153696105,975.0,975.0,950.3022455860946,974.0,974.6658967249843,975.0,973.9593701081834,975.0,970.7332628052721,975.0,974.1449097401247,975.0
631.578947368421,975.0,973.0,975.0,976.0,976.0,975.0,977.0,975.0,976.0,975.0,975.0,971.0,975.0,974.0,969.0,975.0,974.0,974.0,976.0,975.0,975.0,976.0,976.0,976.0,976.0,976.0,975.0,972.4132757546985,847.0,975.0,975.0,974.0,974.0,975.0,975.0,976.0,975.0,975.0,975.0,975.0,975.0
694.7368421052631,975.0,973.0,975.0,976.0,976.0,975.0,977.0,975.0,974.0,975.0,975.0,971.0,975.0,974.0,969.0,975.0,974.0,976.0,976.0,975.0,975.0,976.0,976.0,976.0,976.0,976.0,975.0,975.0,847.0,900.0,975.0,974.0,974.0,975.0,975.0,976.0,975.0,975.0,975.0,975.0,975.0
757.8947368421052,975.0,973.0,975.0,976.0,976.0,975.0,977.0,975.0,974.0,975.0,975.0,971.0,975.0,974.0,969.0,975.0,974.0,976.0,976.0,975.0,975.0,976.0,976.0,976.0,976.0,976.0,975.0,975.0,847.0,900.0,975.0,974.0,974.0,975.0,975.0,976.0,975.0,975.0,975.0,975.0,975.0
821.0526315789473,975.0,973.0,975.0,976.0,976.0,975.0,977.0,975.0,974.0,975.0,975.0,971.0,975.0,974.0,969.0,975.0,974.0,976.0,976.0,975.0,975.0,976.0,976.0,976.0,976.0,976.0,975.0,975.0,847.0,900.0,975.0,974.0,974.0,975.0,975.0,976.0,975.0,975.0,975.0,975.0,975.0
884.2105263157895,975.0,973.0,975.0,976.0,976.0,975.0,977.0,975.0,974.0,975.0,975.0,971.0,975.0,974.0,969.0,975.0,974.0,976.0,976.0,975.0,975.0,976.0,976.0,976.0,976.0,976.0,975.0,975.0,847.0,900.0,975.0,974.0,974.0,975.0,975.0,976.0,975.0,975.0,975.0,975.0,975.0
947.3684210526316,975.0,973.0,975.0,976.0,976.0,975.0,977.0,975.0,974.0,975.0,975.0,971.0,975.0,974.0,969.0,975.0,974.0,976.0,976.0,975.0,975.0,976.0,976.0,976.0,976.0,976.0,975.0,975.0,847.0,900.0,975.0,974.0,974.0,975.0,975.0,976.0,975.0,975.0,975.0,975.0,975.0
1010.5263157894736,975.0,973.0,975.0,976.0,976.0,975.0,977.0,975.0,974.0,975.0,975.0,971.0,975.0,974.0,969.0,975.0,974.0,976.0,976.0,975.0,975.0,976.0,976.0,976.0,976.0,976.0,975.0,975.0,847.0,900.0,975.0,974.0,974.0,975.0,975.0,976.0,975.0,975.0,975.0,975.0,975.0
1073.6842105263158,975.0,973.0,975.0,976.0,976.0,975.0,977.0,975.0,974.0,975.0,975.0,971.0,975.0,974.0,969.0,975.0,974.0,976.0,976.0,975.0,975.0,976.0,976.0,976.0,976.0,976.0,975.0,975.0,847.0,900.0,975.0,974.0,974.0,975.0,975.0,976.0,975.0,975.0,975.0,975.0,975.0
1136.842105263158,975.0,973.0,975.0,976.0,976.0,975.0,977.0,975.0,974.0,975.0,975.0,971.0,975.0,974.0,969.0,975.0,974.0,976.0,976.0,975.0,975.0,976.0,976.0,976.0,976.0,976.0,975.0,975.0,847.0,900.0,975.0,974.0,974.0,975.0,975.0,976.0,975.0,975.0,975.0,975.0,975.0
1200.0,975.0,973.0,975.0,976.0,976.0,975.0,977.0,975.0,974.0,975.0,975.0,971.0,975.0,974.0,969.0,975.0,974.0,976.0,976.0,975.0,975.0,976.0,976.0,976.0,976.0,976.0,975.0,975.0,847.0,900.0,975.0,974.0,974.0,975.0,975.0,976.0,975.0,975.0,975.0,975.0,975.0
