steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8
0.0,20.847049713134766,31.186037063598633,30.737152099609375,37.70793151855469,24.342971801757812,20.958065032958984,25.514204025268555,27.895652770996094,36.572052001953125
63.1578947368421,20.847049713134766,31.186037063598633,30.737152099609375,37.70793151855469,24.342971801757812,20.958065032958984,25.514204025268555,27.895652770996094,36.572052001953125
126.3157894736842,26.481951960722746,35.67458201135794,36.07035831635661,38.09378249406393,30.57459991515601,25.781023223546665,25.514204025268555,33.60501213656386,36.572052001953125
189.4736842105263,47.394443121809964,43.18488762349254,44.74970617659892,39.03188496483179,51.58844449148804,39.13163794142127,25.514204025268555,48.16876426805461,36.572052001953125
252.6315789473684,50.48481027490989,58.46379559862179,51.37539769104137,48.15088197833657,59.909332454479745,53.46274391090998,25.514204025268555,69.45498603870958,36.572052001953125
315.7894736842105,57.26547471815898,51.588741671906725,63.06325185841869,56.22227954911863,64.92980746649351,85.9229113307502,25.514204025268555,73.26832468173355,36.572052001953125
378.9473684210526,65.98233110099704,75.55110802359131,68.65825104170554,58.67538923281258,67.84832280354273,337.0127630489709,24.425145587167673,63.80857122447806,37.78722567571044
442.10526315789474,68.71601974654521,83.09537242097294,76.56846934929929,67.64231273421584,62.25039608462676,942.0952859801049,32.14841388565273,127.64229684168608,44.92395361195862
505.2631578947368,85.32128362499635,89.65245255643788,122.1907877059662,70.48100344402089,102.72858838689544,976.6241683828597,32.174474493385,680.4428484720368,66.0650940645709
568.421052631579,170.06813805986118,808.3796806060554,819.9514036373286,77.33236217317182,155.7473535716925,983.3259817569398,45.804790890386364,942.6679510406216,83.88017679301137
631.578947368421,926.3272219291468,968.817997996682,966.3354901922827,73.4682985600904,393.57882407620156,986.1452399570093,54.21049193088912,956.9134933821578,152.37865650635558
694.7368421052631,970.7789086242817,979.4088207000632,979.7610196958751,75.21279436181399,916.297752987168,986.5460291847558,54.731784956572014,962.6182553992513,600.6864735503897
757.8947368421052,978.1615519572604,983.0294166927064,897.2360540510399,82.15866467688666,954.6627780249539,987.7051860215262,60.30877868067683,969.7297069642784,942.7644997075868
821.0526315789473,983.0849714844536,983.9735979610085,954.9119099887346,77.32351157738131,967.1898160607517,987.5543049842615,72.55890386805531,974.9425346527571,965.467704117973
884.2105263157895,978.3576779693698,983.2172783097438,984.0865221672653,106.30277000273117,966.4670865591057,987.9145710940851,109.90384289053743,978.1980906350392,970.4823781117169
947.3684210526316,985.042774825499,985.295547814397,984.2975552726347,128.83867039341445,981.6704644343449,988.8878682645859,528.4722863397044,978.0625855087442,972.850054717488
1010.5263157894736,984.1692977428556,985.9309733708653,986.8771038453539,208.48763567445374,985.0301559160627,990.3950903856927,954.5731801918054,977.7801249164863,976.5330645787607
1073.6842105263158,984.8149479708635,986.7357024512706,985.0548670856105,631.7241545069945,987.0181873366308,990.5025778593156,975.2977584673364,973.6770589551999,977.5427304806433
1136.842105263158,986.54052734375,986.9550170898438,982.17626953125,45.9832763671875,987.3164672851562,990.0294799804688,983.1724408713332,980.8651123046875,980.0107780308122
1200.0,986.54052734375,986.9550170898438,982.17626953125,45.9832763671875,987.3164672851562,990.0294799804688,985.6275693763014,980.8651123046875,980.6238534065674
