steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11
0.0,436.63983154296875,560.0278930664062,539.5546264648438,495.828125,453.76812744140625,438.9188232421875,375.5819091796875,331.83135986328125,421.291015625,371.8511657714844,457.1610412597656,333.9652099609375
63.1578947368421,436.63983154296875,560.0278930664062,539.5546264648438,495.828125,453.76812744140625,438.9188232421875,375.5819091796875,331.83135986328125,421.291015625,371.8511657714844,457.1610412597656,333.9652099609375
126.3157894736842,754.9178158769641,744.477517258025,735.7729137903339,760.160170035255,743.755758031735,438.9188232421875,375.5819091796875,681.1657532171075,709.0493628854126,731.6502624434008,727.3803023123343,660.9188553646155
189.4736842105263,837.0280586699091,837.682513012795,840.8951505483977,865.4104850029026,861.9695171709942,438.9188232421875,379.8459543742333,790.0817409453834,828.4634747683168,861.8931066541373,810.1490765673166,806.182585503766
252.6315789473684,858.3629233443661,853.4147196474037,861.7312495481373,882.7358486381686,866.834206873885,764.0877319271626,608.3560462152428,824.541812252071,870.122343057794,875.3604154081333,844.0752079568692,834.3228344621957
315.7894736842105,863.7595050446945,874.476778313142,864.3105365968904,884.9203828937251,893.1058384578691,840.4996147040682,741.1631077047342,838.2790936384932,877.830953968104,895.687844322428,845.4397544821385,834.7130324659345
378.9473684210526,883.2977304134553,875.1494791223237,873.7233679217271,905.7924512091992,904.4566658386428,859.6569460254756,795.9304900351901,851.8844737967247,885.228359058368,899.718057570356,847.9412054810899,851.5304609990634
442.10526315789474,896.526458653102,873.9783382124137,875.2265719915142,907.7263263733881,905.8330403868337,866.8624127161547,815.9171496161918,859.793385668086,884.2428984338582,900.5159462067775,861.1881989247703,847.5971131847998
505.2631578947368,900.9304038981003,882.176356402076,880.2816934836673,911.9851041062724,903.941204751377,868.0586568710397,820.3032658705472,859.8683614045801,888.8389679529892,901.9949099873062,863.0813711191495,855.6180631851822
568.421052631579,900.3317371024995,884.0122669682374,879.2112539924882,913.8992435130895,908.0520634054855,872.4182719719457,823.4551086327568,866.8826160395355,886.3999935111689,903.7842247412793,864.6535239096577,847.0721931911704
631.578947368421,904.1931758552015,879.1513842149457,882.6507289624554,915.08944400381,909.2469495060024,880.3931515804994,831.5471035348438,864.1940955364179,897.1954674084323,904.864179143003,865.7177594376137,856.0374139070057
694.7368421052631,903.5710106531346,880.0790750462311,884.9606454488463,915.7458332272781,907.5123222615231,886.20937739575,830.1350524921957,869.4031941919425,907.6299333617533,903.0701226634493,869.80793198434,868.151575287751
757.8947368421052,905.2288130130154,889.8017682613962,886.1735024512209,916.5509235378462,909.9790805777827,885.5211723690405,832.1589004113448,877.7129652067971,909.3562418807119,907.3429608371817,873.031294409291,868.4903870864964
821.0526315789473,908.9571533203125,888.577392578125,887.2714233398438,916.178466796875,911.59423828125,885.2878482215964,834.7524647509691,878.3170776367188,911.1971435546875,911.342041015625,867.3151245117188,873.93798828125
884.2105263157895,908.9571533203125,888.577392578125,887.2714233398438,916.178466796875,911.59423828125,882.3616203790009,836.5915769864174,878.3170776367188,911.1971435546875,911.342041015625,867.3151245117188,873.93798828125
947.3684210526316,908.9571533203125,888.577392578125,887.2714233398438,916.178466796875,911.59423828125,886.4378662109375,815.1253662109375,878.3170776367188,911.1971435546875,911.342041015625,867.3151245117188,873.93798828125
1010.5263157894736,908.9571533203125,888.577392578125,887.2714233398438,916.178466796875,911.59423828125,886.4378662109375,815.1253662109375,878.3170776367188,911.1971435546875,911.342041015625,867.3151245117188,873.93798828125
1073.6842105263158,908.9571533203125,888.577392578125,887.2714233398438,916.178466796875,911.59423828125,886.4378662109375,815.1253662109375,878.3170776367188,911.1971435546875,911.342041015625,867.3151245117188,873.93798828125
1136.842105263158,908.9571533203125,888.577392578125,887.2714233398438,916.178466796875,911.59423828125,886.4378662109375,815.1253662109375,878.3170776367188,911.1971435546875,911.342041015625,867.3151245117188,873.93798828125
1200.0,908.9571533203125,888.577392578125,887.2714233398438,916.178466796875,911.59423828125,886.4378662109375,815.1253662109375,878.3170776367188,911.1971435546875,911.342041015625,867.3151245117188,873.93798828125
