steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23
0.0,0.1767578125,0.2744140625,0.361328125,0.455078125,0.30078125,0.5244140625,0.0634765625,0.0986328125,0.2626953125,0.6044921875,0.5205078125,0.1982421875,0.302734375,0.2197265625,0.232421875,0.25390625,0.08984375,0.564453125,0.982421875,0.45703125,0.0859375,0.2568359375,0.24609375,0.2705078125
63.1578947368421,0.2194104060693924,0.5346752552322713,0.3499530128854858,0.3886698165353617,0.3021063350462006,0.3790602952388499,0.0634765625,0.7023278369099222,0.9445516325511601,0.4125799801457642,1.358050342441608,0.1982421875,0.8494963974238708,0.4093985488347418,0.9746695328409832,1.1181714387778743,0.23463075016033114,0.564453125,0.9939374921233675,3.3780943031282424,1.3161637643320905,1.5574097370918187,0.42269461976295897,1.4475042821431714
126.3157894736842,0.18665360475208043,1.5197979486554372,0.23468701423601682,0.29335472597115203,0.13997082754355822,0.2226339738062397,0.19303386909282513,0.37464698703068006,0.6275567496197605,0.24242539234544747,0.4151857337442612,0.6081863051194081,0.7140486318220314,0.5830562991553228,1.3402245073622563,0.3909691421581755,0.6586894401639019,0.7165572117853423,0.5560178365016345,0.30789991132641475,1.536711988904092,1.1620448806356016,0.17412542136255532,0.7047609487646935
189.4736842105263,0.23412503513920302,0.44912266764121944,0.4196207316619619,0.29700380557992045,0.22044507464663277,1.3028530045791107,0.2977889016274906,0.5054905805805672,1.4123462224024235,0.6652856364508672,0.19810504493764358,0.9042809877782808,0.6762567914543014,0.5024938523050874,0.7799308407156609,0.3961164645100236,1.384349163520381,0.2931987205795624,0.5281505944948688,0.41516322442304154,0.5680821231783044,0.8886322475570606,0.383358974570715,0.837311142024415
252.6315789473684,0.38550467493366597,2.8055001629762217,0.6139089886250187,0.4841351935869183,0.2691918427864064,1.7800691025996205,0.2883434854351028,2.9818696844836086,1.6038428714553365,0.5292927081994969,0.7837229554764924,2.5860604557568236,0.8030724033139335,0.8467064182494675,1.555018522083493,0.4931950313433703,1.1809065557780738,0.5413588668591257,0.5645083272681184,0.328033289417457,0.6115811507715927,1.5700240667923429,0.5047704357479299,0.43118892562824657
315.7894736842105,1.4745214744842636,4.943866755452665,0.6036777230054101,0.33939855767408117,0.31385257367736097,7.373661023515555,0.3778444964424278,0.7427358836336456,1.362712539152094,0.3306024332088219,0.4130859375,3.60284029459685,0.40772763510967497,0.35364760904896925,4.540573378382765,0.22458022798785088,0.6665118074772771,0.8345488843797402,1.5670144335787581,0.2610353777127749,0.5577776765734468,0.984375,0.7452650309939824,0.7874823256537891
378.9473684210526,0.3974609375,3.775390625,0.611328125,0.1708984375,0.32421875,4.8818359375,0.8388671875,2.4130859375,1.5009765625,0.55859375,0.4130859375,3.990234375,0.1923828125,0.265625,3.63671875,0.1572265625,0.7275390625,0.61328125,1.634765625,0.7265625,1.1181640625,0.984375,0.2822265625,0.8349609375
442.10526315789474,0.3974609375,3.775390625,0.611328125,0.1708984375,0.32421875,4.8818359375,0.8388671875,2.4130859375,1.5009765625,0.55859375,0.4130859375,3.990234375,0.1923828125,0.265625,3.63671875,0.1572265625,0.7275390625,0.61328125,1.634765625,0.7265625,1.1181640625,0.984375,0.2822265625,0.8349609375
505.2631578947368,0.3974609375,3.775390625,0.611328125,0.1708984375,0.32421875,4.8818359375,0.8388671875,2.4130859375,1.5009765625,0.55859375,0.4130859375,3.990234375,0.1923828125,0.265625,3.63671875,0.1572265625,0.7275390625,0.61328125,1.634765625,0.7265625,1.1181640625,0.984375,0.2822265625,0.8349609375
568.421052631579,0.3974609375,3.775390625,0.611328125,0.1708984375,0.32421875,4.8818359375,0.8388671875,2.4130859375,1.5009765625,0.55859375,0.4130859375,3.990234375,0.1923828125,0.265625,3.63671875,0.1572265625,0.7275390625,0.61328125,1.634765625,0.7265625,1.1181640625,0.984375,0.2822265625,0.8349609375
