steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7
0.0,10.174402236938477,12.000531196594238,10.066781997680664,18.48487091064453,10.084236145019531,11.599361419677734,12.976011276245117,83.61565399169922
63.1578947368421,10.174402236938477,12.000531196594238,10.066781997680664,18.48487091064453,10.084236145019531,11.599361419677734,12.976011276245117,83.61565399169922
126.3157894736842,23.13169731763358,12.648180433672787,11.804096161633318,18.48487091064453,17.631079671524947,13.439153161943585,58.21515045041696,114.48015574959715
189.4736842105263,35.92593119971487,22.60304569757383,23.66928115377866,18.48487091064453,102.31634996884885,44.61024443802854,169.6848631502479,176.04285915802726
252.6315789473684,34.46376350112385,104.35253425391357,94.8522487548723,18.48487091064453,172.95647097340407,42.88844982134124,197.87783277385887,224.70552698847868
315.7894736842105,169.29513093677576,231.6345637033845,64.95986603344446,18.48487091064453,194.11710747249225,145.49407670581397,268.8100939840624,283.86538504780356
378.9473684210526,206.13941162560783,332.94113793466335,181.58236130255972,22.464397053943223,233.0440833984804,142.18531383381517,223.42757667617303,358.94031294847656
442.10526315789474,260.48066679211246,511.0031771904232,223.87254937920932,100.03390320596078,250.13702773524943,188.28047460889368,427.2089502343623,392.9501646631923
505.2631578947368,208.0413912030389,608.9963229350544,303.08902656147524,107.92996180307716,445.9122792420672,225.75067417506642,518.7482352016547,419.35230789735755
568.421052631579,284.2797319003958,641.2479569003088,382.6314448857464,185.0041950760251,486.92269021634604,308.39418266514895,572.5394849914439,452.13172685464065
631.578947368421,587.0725902597826,675.8404780401625,439.61986195596455,220.77303609706289,500.91593162756743,305.8707969344754,617.1623639037895,490.98565089607143
694.7368421052631,681.4567795676445,692.5915494153875,480.7062181860996,286.4367139110084,512.3279683410864,384.4782057095314,655.5979601647027,540.68373172308
757.8947368421052,715.3215429313229,705.5691356044543,528.3635030045178,410.701491541684,516.6442967930237,397.3732267256483,669.0232460614831,582.0568026381643
821.0526315789473,736.612591016854,729.1742036256842,562.1093307972774,474.8451853324189,513.8749929459468,394.4955168656755,652.7377910499007,633.2522025669072
884.2105263157895,758.8277334700263,764.1263513417534,589.6808801431135,607.5404778517295,522.8395507728477,400.3803902065285,697.9471418573544,680.6284174832288
947.3684210526316,801.5809304819977,760.4375505940641,606.0107637383985,684.8606050035457,530.3813038064889,401.15350912722687,756.0173479677973,731.088926073066
1010.5263157894736,833.2135300278443,796.3060003459864,623.5948082137445,733.173301208369,528.5745197875941,403.08592424921335,771.0454523416599,768.9908803192683
1073.6842105263158,850.1426976215339,827.0492897085481,626.517946110153,743.8843014002881,530.7906350396422,396.5862164605473,786.8332215040147,805.33238006274
1136.842105263158,869.3798828125,851.0311279296875,641.3301391601562,773.5135818979863,529.9693603515625,401.2254333496094,809.1756591796875,838.364501953125
1200.0,869.3798828125,851.0311279296875,641.3301391601562,813.792758523098,529.9693603515625,401.2254333496094,809.1756591796875,838.364501953125
