steps,trial_0,trial_1,trial_2
0.0,37.38887405395508,61.8302116394043,38.396034240722656
63.1578947368421,37.38887405395508,61.8302116394043,38.396034240722656
126.3157894736842,51.73411665651945,57.01433154078416,59.2993408606287
189.4736842105263,136.7471202583293,50.632862673395884,78.21604021721866
252.6315789473684,739.7662950543839,109.42604341932179,660.2554319017456
315.7894736842105,882.3392002302473,876.2998528682099,724.6695473021679
378.9473684210526,925.7409812473412,928.3524102034013,908.1873191921716
442.10526315789474,878.3721561649128,945.7665189449768,908.6608940443809
505.2631578947368,843.4829686583197,975.6582191925615,949.1844754766856
568.421052631579,953.5640521065703,979.7996760534141,984.8177817280989
631.578947368421,951.1612659383788,980.7831328438962,988.1457225589209
694.7368421052631,853.3537976183508,988.485302641743,990.3936878657156
757.8947368421052,597.5767838511492,990.6684532047335,991.3549512107895
821.0526315789473,898.4577098704974,981.7411271288896,992.2417815933248
884.2105263157895,998.6670749120791,984.8735318013986,993.7021810954221
947.3684210526316,999.282245494687,991.163181091281,992.991209151867
1010.5263157894736,999.4265525688656,993.3367699787503,995.4090919395594
1073.6842105263158,999.2495325925381,998.0107421875,995.2567971359291
1136.842105263158,997.9857788085938,998.0107421875,996.5894165039062
1200.0,997.9857788085938,998.0107421875,996.5894165039062
