steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26
0.0,16.99676513671875,23.366069793701172,30.693056106567383,34.52169418334961,23.363529205322266,26.426837921142578,26.89680290222168,41.16697311401367,19.612974166870117,17.98522186279297,35.39486312866211,24.614524841308594,22.86302375793457,33.18231964111328,35.26322555541992,23.809955596923828,18.85647964477539,31.921926498413086,23.126996994018555,22.811294555664062,25.80777931213379,34.156410217285156,18.741605758666992,15.91567325592041,7.132430076599121,33.30141830444336,12.690299034118652
63.1578947368421,16.99676513671875,23.366069793701172,30.693056106567383,34.52169418334961,23.363529205322266,26.426837921142578,26.89680290222168,41.16697311401367,19.612974166870117,17.98522186279297,35.39486312866211,24.614524841308594,22.86302375793457,33.18231964111328,35.26322555541992,23.809955596923828,18.85647964477539,31.921926498413086,23.126996994018555,22.811294555664062,25.80777931213379,34.156410217285156,18.741605758666992,15.91567325592041,7.132430076599121,33.30141830444336,12.690299034118652
126.3157894736842,25.935755300484043,21.604720757500708,37.798075779320286,33.92305934003816,27.110601198677394,26.674904085560257,33.458233657576784,39.72396564840704,24.969039777288906,23.206301456361828,37.797402466639255,42.12110784555155,29.927752699591604,37.14171222349501,35.93461707889183,30.072318805284667,21.892706299627868,34.139537367596375,25.55426730655765,30.632083937685447,30.570390874218713,57.83578954926896,26.01480062973406,15.91567325592041,7.132430076599121,32.462356167960586,26.76751660718911
189.4736842105263,51.578726324079604,32.41569126056597,54.99492148559944,46.73857841882554,39.522027278037974,41.720455579852455,56.50837476203759,45.60970178519642,41.64997641629486,44.24564894226524,48.17930707004567,352.3847543263857,45.12770765119076,44.165688640741685,51.38248760809849,43.543931315057364,33.5610427183916,44.69459651315225,39.970905989469,48.7200590595422,41.44025098923999,305.08841393612,40.67925606470705,15.91567325592041,7.132430076599121,35.360987636739665,54.47523369753264
252.6315789473684,55.55141867099215,52.01513827316364,99.59837808099623,58.449609187406594,44.69043538846957,55.74193983910264,84.79091664970564,71.13462738763553,50.59768631172728,51.975650983857186,59.43092272337615,825.4985344111664,70.83218398597974,53.43626107168122,49.607525210820896,43.439221276010514,51.10446927862945,57.431257484892406,59.113965894543675,63.07005330979942,53.876287290411085,825.9332184636733,47.201584542299585,15.91567325592041,7.132430076599121,44.674324005137265,53.809779582364236
315.7894736842105,64.68366079329769,47.778016191486806,309.2023593693117,98.35304939023561,58.3875408080651,65.83834084395005,122.37295930973147,135.20663338836067,86.5271806172729,82.49396293409744,63.79050508469195,966.845345216235,79.83119010216414,50.02184785220651,71.28069199616037,75.84407789524272,64.29985121070612,57.43630200500398,63.66603259115548,63.85193075218368,40.83820459095975,977.2951312216582,56.669915954395805,15.91567325592041,7.132430076599121,51.48067156360088,57.26172639242902
378.9473684210526,93.18534660514638,184.71883291461623,919.570223880254,162.7787799107715,76.1177512361865,69.8418177586607,872.8595594140743,466.8806807581593,562.4729555215717,98.45456957315479,67.4590871286588,904.1881164637043,244.8345232494511,58.11951189345692,108.81552069887508,102.7235737107783,69.77652365042232,109.4658770276765,38.53404146006611,78.73925647203156,51.486550090910384,981.5524617168743,74.57182940974724,26.185901669097525,7.142963577035482,78.07549388578212,54.63942652794418
442.10526315789474,136.87375277679374,820.3484209356432,931.685981285247,634.7609877817229,82.76828072912636,93.68938219589168,919.6848852961958,580.0989628025063,906.4694823628743,109.80982458913368,74.71027835011951,676.4059949512772,800.5792383721559,124.7518071417972,154.74713279005826,403.1060764825801,71.33704499428987,189.56150503726295,79.17044526059976,174.56100590463728,71.38900017310002,984.5017159783041,365.07580319279873,38.10586636946579,5.667628954786272,409.64531015828993,51.944376155319745
505.2631578947368,570.5310706457626,916.7073986923504,963.8246628445057,667.0564298222138,301.98285619678137,151.90273528222133,938.253742088904,545.2063779401647,915.3952780562382,150.92850460400047,80.02633290205668,983.7021592060245,900.3767372207295,254.72398567328398,343.5432343186585,840.0885966864053,73.75556642888414,328.7047710283,73.08045894248619,640.7320054989802,77.90817610635773,949.9027991658951,906.6180292626332,51.386757850624555,17.861796745150023,806.9474599062473,84.95749317125097
568.421052631579,703.8309200054196,923.62359501701,350.4969864061785,909.9953369388862,742.5752866245782,662.2686180080927,318.09109554721215,956.0931497243765,944.8585255589717,307.414829745095,89.68233035527332,369.21063939108444,909.9168868623652,366.5981180070893,798.8820385048354,199.14034896116073,86.47829122288775,587.1694009566809,84.58085849096406,905.788782358792,97.03713137441636,967.5403865977354,920.1803388540108,60.44178100865646,56.270307119129754,235.6225173432382,109.53603790438916
