steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9
0.0,891.0,0.0,0.0,0.0,968.0,0.0,959.0,0.0,960.0,0.0
63.1578947368421,911.3041259487513,234.31606110541526,0.0,236.81549592976384,968.9999517551965,241.9037496266187,962.0489067816062,243.93314506180496,962.3594946617601,0.0
126.3157894736842,976.0,974.5529664524913,971.5499465896945,971.2294256362783,971.5653721817027,969.660618469197,971.151688711197,974.5625025999108,965.4546812818184,0.0
189.4736842105263,975.5616286023399,973.5701798822915,973.8557861590035,975.0,974.8781096345873,971.4265261502472,974.8847679723834,972.6161134777258,974.853908309327,973.5974836372114
252.6315789473684,975.0,975.0,975.1600795299419,975.0,975.0,974.0,975.0,973.1803560690342,974.5173159383689,975.0
315.7894736842105,976.0,975.0,975.0,972.4664214471946,975.0,975.4754695900272,975.0,975.022815063052,974.0618851512847,973.8958944736357
378.9473684210526,971.4243650701376,975.0,976.0,974.1921080143094,974.184807187351,975.2151046733885,972.6217910890218,975.0,974.222242370072,975.0
442.10526315789474,976.0,972.2030697297816,976.0,975.0,975.0,975.4405986904509,974.1419587430156,976.0,975.0,975.0
505.2631578947368,976.0,975.0,973.7507068815562,975.0,974.0,976.0,975.0,975.4121555379749,975.0,974.4863378639662
568.421052631579,976.0,975.0,975.6775723732851,972.7496497550997,975.0,975.0,974.2326287720092,975.2796890805777,975.0,961.2035586987015
631.578947368421,976.0,975.0,976.0,974.0,975.0,976.0,975.0,976.0,975.0,975.0
694.7368421052631,976.0,975.0,976.0,974.0,975.0,976.0,975.0,976.0,975.0,975.0
757.8947368421052,976.0,975.0,976.0,974.0,975.0,976.0,975.0,976.0,975.0,975.0
821.0526315789473,976.0,975.0,976.0,974.0,975.0,976.0,975.0,976.0,975.0,975.0
884.2105263157895,976.0,975.0,976.0,974.0,975.0,976.0,975.0,976.0,975.0,975.0
947.3684210526316,976.0,975.0,976.0,974.0,975.0,976.0,975.0,976.0,975.0,975.0
1010.5263157894736,976.0,975.0,976.0,974.0,975.0,976.0,975.0,976.0,975.0,975.0
1073.6842105263158,976.0,975.0,976.0,974.0,975.0,976.0,975.0,976.0,975.0,975.0
1136.842105263158,976.0,975.0,976.0,974.0,975.0,976.0,975.0,976.0,975.0,975.0
1200.0,976.0,975.0,976.0,974.0,975.0,976.0,975.0,976.0,975.0,975.0
