steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5
0.0,28.218002319335938,31.32965087890625,30.42982292175293,27.18592071533203,25.889442443847656,34.34917068481445
63.1578947368421,28.218002319335938,31.32965087890625,30.42982292175293,27.18592071533203,25.889442443847656,34.34917068481445
126.3157894736842,42.94318456609121,32.081048895853876,44.38796920106499,39.31152250407433,30.902916165523255,34.34917068481445
189.4736842105263,227.27548598160084,39.81699617702061,109.4787732604403,63.093334719743915,79.51637065736108,34.34917068481445
252.6315789473684,587.9953533853477,46.81651165863942,742.1072487805396,164.53793886659747,631.6362109896912,34.34917068481445
315.7894736842105,895.8906979483328,77.25637048241289,916.6834772041441,894.4462189454342,939.8856738310325,34.34917068481445
378.9473684210526,960.1416173805837,530.2660340967554,934.2113162835293,926.819708515859,953.0464538448604,40.7227113194346
442.10526315789474,980.7359308035947,911.9381422926938,965.6042213975869,931.1148604867743,971.6094884322945,52.7876889010068
505.2631578947368,984.7128718301522,916.4679222154268,980.2296002566943,952.7471246727022,983.4844751815489,71.97588972920535
568.421052631579,986.5652151213706,941.1052458081939,984.2821808265231,973.5994653420713,983.7416898969918,877.1101578696297
631.578947368421,988.5918073420846,972.8227226519,985.9199940038758,981.831680974737,987.7955866739017,934.0235553152523
694.7368421052631,987.9596901549698,981.2396400123422,987.3359824145488,985.4706688224238,988.2327488429103,935.3270716811293
757.8947368421052,990.3374539637963,983.852220834112,988.1464845971341,986.8857749870323,988.9961493378194,961.196399885236
821.0526315789473,991.1013932912828,986.9115592302592,988.8663473661766,987.5305030954785,989.81546294903,982.8571617640857
884.2105263157895,990.9770271418193,989.8864538464519,989.7136499121232,989.2223928710744,990.6381638323489,987.8507759496188
947.3684210526316,991.2897757427634,990.4938416756252,989.9648645124039,989.7606940148913,990.7715854517221,989.9448854992219
1010.5263157894736,991.6159291852331,990.8681704522185,989.9248909229086,988.9861297841375,991.9928035725148,991.1443751833592
1073.6842105263158,991.0128525073791,991.7821465109021,990.562639596887,989.6628550503817,991.1330541427254,991.6329079976999
1136.842105263158,990.1534423828125,992.968017578125,991.152099609375,990.8881225585938,992.0160522460938,992.5816464577568
1200.0,990.1534423828125,992.968017578125,991.152099609375,990.8881225585938,992.0160522460938,992.8789218229745
