steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38
0.0,929.0,954.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,0.0,0.0,936.0,0.0,0.0,0.0,837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0
63.1578947368421,929.0,956.9787467346009,0.0,0.0,0.0,0.0,246.7217787705038,0.0,575.124460399873,0.0,0.0,946.8791343841115,289.4991252888651,270.2851840374793,276.9154987634239,616.3670058723956,86.3835490169071,213.68064250015132,0.0,20.530232325742716,214.6073944409188,260.29100309355414,0.0,0.0,0.0,0.0,0.0,250.78173750734706,0.0,201.54137110258995,0.0,0.0,0.0,203.98565748452916,0.0,0.0,259.0282146638361,270.2038103741613,0.0
126.3157894736842,929.0,973.4411647335613,973.6543483849204,965.343147201136,0.0,0.0,969.5654572101564,965.1093367478001,973.7333610648611,971.2999196970269,611.3724634937088,971.8215862565157,616.9484215192326,974.6267731094471,974.6487991887581,974.174337415772,972.8924541465022,964.950456443519,914.2871972690249,852.1543393022354,938.723627665848,971.4487792956713,971.2042551158896,0.0,618.2983060112966,0.0,0.0,834.0777042289158,0.0,970.6658551701917,0.0,0.0,975.0,959.2029081409721,964.5866975049661,0.0,667.6847424975131,960.2819359049842,0.0
189.4736842105263,974.0573366329053,975.0,974.0161265227727,945.1185851736757,968.0463635231752,0.0,969.2404180374582,975.0,972.4313765481222,975.0,974.9765606487038,975.0,950.1969552533783,27.42102653502036,973.9903146658091,90.55148161054774,866.131298990288,975.0,72.11579891864699,973.7082080618887,974.0136714486246,975.0,974.0659454781431,0.0,974.9844466932149,0.0,0.0,975.0,954.1852032068236,798.7940651772324,0.0,970.4504964811466,975.0,85.85526972918899,974.9893726429865,964.3014810012706,974.9038086279205,975.0,0.0
252.6315789473684,396.270586845624,975.0,974.3795076521201,973.1240439583894,976.77265941421,0.0,976.0,974.2401015295067,973.795257377526,974.2716232044071,970.3724250373922,975.0,974.3844353550913,972.9616039699213,972.256695610313,973.4497175223611,955.5638974124639,975.2130543541816,975.0,976.0,974.6674698170866,974.4565560833242,975.0,0.0,974.2534112553222,0.0,0.0,680.2312538993949,974.3258888780721,969.6084261330326,0.0,975.0,974.17003598587,740.1216267237902,974.344799930716,975.0,975.0,973.3103805890281,0.0
315.7894736842105,958.2803783156995,975.0,974.4850209047411,974.0,958.3816468885431,0.0,976.0,973.7068969731755,503.88112571844164,974.3976461766455,945.9431887088539,973.8777249828642,249.39720024310043,974.9994608419412,976.0,975.0,973.5738511513235,968.6686765959516,975.0,976.2616291472534,975.0,974.3929529812634,973.8295137394633,0.0,976.0,0.0,0.0,975.0,621.8019256813062,973.8017441468377,0.0,239.36657821514927,975.0,970.5719908396646,974.699840464906,975.0,963.9222012940435,976.0,0.0
378.9473684210526,975.0,974.0332545980826,975.0,974.9637763440239,970.7197203993422,0.0,972.4321099652676,976.0,976.0,975.0,934.9255420697597,975.0,975.0,976.0,974.906759297569,975.0,975.1604829562373,975.0,974.5943386659146,974.6964700943527,965.1902331331729,975.0,975.0,0.0,976.0,0.0,0.0,909.868814409562,973.1028907912782,966.5973262778726,0.0,0.0,975.0,973.3045120029371,974.8885419487831,0.0,975.0,976.0,0.0
442.10526315789474,975.0,975.0,975.0,975.0,976.0,0.0,975.5680825122165,975.2281539022737,976.0,951.527320351026,937.1411179465872,974.5611301628057,975.0,974.7182806527278,974.6403717084249,975.0,976.0,974.1682231539287,975.0,976.0,975.0,975.0,975.0,0.0,974.5884974350377,0.0,0.0,975.0,251.35552752938358,975.0,0.0,0.0,975.0,972.667915373471,975.0,920.0546376098263,975.0,974.6410058924732,0.0
505.2631578947368,975.0,975.0,890.4276311604932,975.0,975.5341448484048,0.0,973.4610963771521,440.1398525054516,976.0,957.2978350271441,939.3566938234147,974.2019287439956,975.0,976.0,975.4379047016517,974.5028590297723,972.2521689687767,975.0,975.0,976.0,922.2046717306695,380.6185369670768,975.0,0.0,975.0,0.0,0.0,975.0,974.1382736325231,975.0,0.0,0.0,572.8419606285393,960.6315096196035,974.3097476694787,974.289461304416,974.4846755191807,974.6356172586654,0.0
568.421052631579,975.0,974.9806539259846,976.0,974.0,976.0,0.0,975.4552020458775,974.8675758183232,975.7630619082054,974.9205807917992,941.5722697002421,969.0,975.0,976.0,976.0,968.4794468185262,975.7858572559869,975.0,974.7513097793166,965.577451714964,974.0,54.215727412990645,970.3946422069397,818.0264770975239,975.0,0.0,0.0,0.0,970.5797822369988,975.0,0.0,0.0,973.1802408115007,976.0,974.0,974.6946768209272,196.15475928138915,976.0,0.0
631.578947368421,975.0,975.0,976.0,975.0,976.0,0.0,976.0,975.0,0.0,975.0,943.7878455770697,969.0,975.0,976.0,976.0,975.0,976.0,0.0,975.0,935.0,974.0,975.0,975.0,973.0,975.0,0.0,0.0,0.0,974.0119182829844,0.0,0.0,0.0,977.0,969.0,974.0,285.40236735790154,975.0,976.0,0.0
694.7368421052631,847.0,975.0,976.0,975.0,976.0,0.0,976.0,975.0,0.0,975.0,946.0034214538972,969.0,975.0,976.0,976.0,975.0,976.0,0.0,975.0,935.0,974.0,975.0,975.0,973.0,975.0,0.0,0.0,0.0,975.0,0.0,0.0,0.0,977.0,969.0,974.0,974.0,975.0,976.0,0.0
757.8947368421052,847.0,975.0,976.0,975.0,976.0,0.0,976.0,975.0,0.0,975.0,948.2189973307247,969.0,975.0,976.0,976.0,975.0,976.0,0.0,975.0,935.0,974.0,975.0,975.0,973.0,975.0,0.0,0.0,0.0,975.0,0.0,0.0,0.0,977.0,969.0,974.0,974.0,975.0,976.0,0.0
821.0526315789473,847.0,975.0,976.0,975.0,976.0,0.0,976.0,975.0,0.0,975.0,950.4345732075523,969.0,975.0,976.0,976.0,975.0,976.0,0.0,975.0,935.0,974.0,975.0,975.0,973.0,975.0,0.0,0.0,0.0,975.0,0.0,0.0,0.0,977.0,969.0,974.0,974.0,975.0,976.0,0.0
884.2105263157895,847.0,975.0,976.0,975.0,976.0,0.0,976.0,975.0,0.0,975.0,952.6501490843798,969.0,975.0,976.0,976.0,975.0,976.0,0.0,975.0,935.0,974.0,975.0,975.0,973.0,975.0,0.0,0.0,0.0,975.0,0.0,0.0,0.0,977.0,969.0,974.0,974.0,975.0,976.0,0.0
947.3684210526316,847.0,975.0,976.0,975.0,976.0,0.0,976.0,975.0,0.0,975.0,954.8657249612073,969.0,975.0,976.0,976.0,975.0,976.0,0.0,975.0,935.0,974.0,975.0,975.0,973.0,975.0,0.0,0.0,0.0,975.0,0.0,0.0,0.0,977.0,969.0,974.0,974.0,975.0,976.0,0.0
1010.5263157894736,847.0,975.0,976.0,975.0,976.0,0.0,976.0,975.0,0.0,975.0,957.0813008380348,969.0,975.0,976.0,976.0,975.0,976.0,0.0,975.0,935.0,974.0,975.0,975.0,973.0,975.0,0.0,0.0,0.0,975.0,0.0,0.0,0.0,977.0,969.0,974.0,974.0,975.0,976.0,0.0
1073.6842105263158,847.0,975.0,976.0,975.0,976.0,0.0,976.0,975.0,0.0,975.0,959.2968767148624,969.0,975.0,976.0,976.0,975.0,976.0,0.0,975.0,935.0,974.0,975.0,975.0,973.0,975.0,0.0,0.0,0.0,975.0,0.0,0.0,0.0,977.0,969.0,974.0,974.0,975.0,976.0,0.0
1136.842105263158,847.0,975.0,976.0,975.0,976.0,0.0,976.0,975.0,0.0,975.0,961.5124525916899,969.0,975.0,976.0,976.0,975.0,976.0,0.0,975.0,935.0,974.0,975.0,975.0,973.0,975.0,0.0,0.0,0.0,975.0,0.0,0.0,0.0,977.0,969.0,974.0,974.0,975.0,976.0,0.0
1200.0,847.0,975.0,976.0,975.0,976.0,0.0,976.0,975.0,0.0,975.0,963.7280284685174,969.0,975.0,976.0,976.0,975.0,976.0,0.0,975.0,935.0,974.0,975.0,975.0,973.0,975.0,0.0,0.0,0.0,975.0,0.0,0.0,0.0,977.0,969.0,974.0,974.0,975.0,976.0,0.0
