steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9990234375,0.9990234375,1.0,0.9990234375,0.9990234375,0.9970703125,0.998046875,1.0,1.0,0.9990234375,0.9990234375,0.994140625,1.0
63.1578947368421,1.0,1.0,1.0,1.0,1.0,1.0,0.9990234375,0.9990234375,1.0,0.9990234375,0.9990234375,0.9970703125,0.998046875,1.0,1.0,0.9990234375,0.9990234375,0.994140625,1.0
126.3157894736842,1.0,1.0,1.0,1.0,1.0,1.0,0.9990234375,0.9990234375,1.0,0.9990234375,0.9990234375,0.9970703125,0.998046875,1.0,1.0,0.9990234375,0.9990234375,0.994140625,1.0
189.4736842105263,1.0,1.0,1.0,1.0,1.0,1.0,0.9990234375,0.9990234375,1.0,0.9990234375,0.9990234375,0.9970703125,0.998046875,1.0,1.0,0.9990234375,0.9990234375,0.994140625,1.0
252.6315789473684,1.0,1.0,1.0,1.0,1.0,1.0,0.9990234375,0.9990234375,1.0,0.9990234375,0.9990234375,0.9970703125,0.998046875,1.0,1.0,0.9990234375,0.9990234375,0.994140625,1.0
315.7894736842105,1.0,1.0,1.0,1.0,1.0,1.0,0.9990234375,0.9990234375,1.0,0.9990234375,0.9990234375,0.9970703125,0.998046875,1.0,1.0,0.9990234375,0.9990234375,0.994140625,1.0
378.9473684210526,1.0,1.0,1.0,1.0,1.0,1.0,0.9990234375,0.9990234375,1.0,0.9990234375,0.9990234375,0.9970703125,0.998046875,1.0,1.0,0.9990234375,0.9990234375,0.994140625,1.0
442.10526315789474,1.0,1.0,1.0,1.0,0.9999466800408842,1.0,0.9990467492584323,0.9990735075807158,1.0,0.9990646734072717,0.9990575454735775,0.9971958738030411,0.9981928017572601,1.0,1.0,0.9990659279249661,0.9990815051502182,0.9945293992898017,1.0
505.2631578947368,1.0,1.0,1.0,1.0,0.9997498351982551,1.0,0.9992353177204197,0.9992633163827704,1.0,0.999259533642685,0.9992522133892648,0.9977710138873942,0.9985879924951525,1.0,1.0,0.9992577891888443,0.9992749982027626,0.9956944129245993,1.0
568.421052631579,1.0,1.0,1.0,1.0,0.9995529903556262,1.0,0.9994238861824073,0.9994531251848252,1.0,0.9994543938780984,0.9994468813049521,0.9983461539717472,0.9989831832330448,1.0,1.0,0.9994496504527227,0.9994684912553068,0.9968594265593969,1.0
631.578947368421,1.0,1.0,1.0,1.0,0.9993561455129971,1.0,0.9996124546443949,0.9996429339868799,1.0,0.9996492541135119,0.9996415492206393,0.9989212940561003,0.9993783739709371,1.0,1.0,0.999641511716601,0.9996619843078511,0.9980244401941946,1.0
694.7368421052631,1.0,1.0,1.0,1.0,0.9991593006703682,1.0,0.9998010231063824,0.9998327427889346,1.0,0.9998441143489253,0.9998362171363265,0.9994964341404533,0.9997735647088295,1.0,1.0,0.9998333729804794,0.9998554773603954,0.9991894538289922,1.0
757.8947368421052,1.0,1.0,1.0,1.0,0.9990234375,1.0,0.9999895915683699,1.0,1.0,1.0,0.9999691047819926,1.0,1.0,1.0,1.0,1.0,1.0,0.999940266197358,1.0
821.0526315789473,1.0,1.0,1.0,1.0,0.9990234375,1.0,1.0,1.0,1.0,1.0,0.9997743727902351,1.0,1.0,1.0,1.0,1.0,1.0,0.9997439415649298,1.0
884.2105263157895,1.0,1.0,1.0,1.0,0.9990234375,1.0,1.0,1.0,1.0,1.0,0.9995796407984775,1.0,1.0,1.0,1.0,1.0,1.0,0.9995476169325017,1.0
947.3684210526316,1.0,1.0,1.0,1.0,0.9990234375,1.0,1.0,1.0,1.0,1.0,0.9993849088067199,1.0,1.0,1.0,1.0,1.0,1.0,0.9993512923000735,1.0
1010.5263157894736,1.0,1.0,1.0,1.0,0.9990234375,1.0,1.0,1.0,1.0,1.0,0.9991901768149624,1.0,1.0,1.0,1.0,1.0,1.0,0.9991549676676453,1.0
1073.6842105263158,1.0,1.0,1.0,1.0,0.9990987847182281,1.0,1.0,1.0,1.0,1.0,0.999051765909696,1.0,1.0,1.0,1.0,1.0,1.0,0.99908824913586,1.0
1136.842105263158,1.0,1.0,1.0,1.0,0.9992973124980503,1.0,1.0,1.0,1.0,1.0,0.9992488334386002,1.0,1.0,1.0,1.0,1.0,1.0,0.9992846257959641,1.0
1200.0,1.0,1.0,1.0,1.0,0.9994958402778725,1.0,1.0,1.0,1.0,1.0,0.9994459009675043,1.0,1.0,1.0,1.0,1.0,1.0,0.9994810024560683,1.0
