steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38,trial_39,trial_40,trial_41,trial_42,trial_43,trial_44,trial_45,trial_46,trial_47
0.0,-2.4881064891815186,-2.618497848510742,-2.6136603355407715,-2.7709715366363525,-2.82771635055542,-2.4455552101135254,-2.5748720169067383,-2.6145167350769043,-2.5601754188537598,-2.5357584953308105,-2.5080151557922363,-2.501506805419922,-2.5760560035705566,-2.5285491943359375,-2.576951742172241,-2.5831053256988525,-2.692216157913208,-2.7044670581817627,-2.4398062229156494,-2.698375701904297,-2.5525870323181152,-2.485729217529297,-2.7268097400665283,-2.494248867034912,-2.4315619468688965,-2.5131099224090576,-2.552187204360962,-2.3997256755828857,-3.232844114303589,-2.5501229763031006,-2.6559834480285645,-3.025829315185547,-2.370410203933716,-2.589308261871338,-2.5335276126861572,-2.665475606918335,-3.3480324745178223,-2.3113937377929688,-3.045319080352783,-2.6653943061828613,-2.577866315841675,-2.5986154079437256,-2.589775562286377,-2.5050458908081055,-2.5438485145568848,-2.631903648376465,-2.427238702774048,-2.5288140773773193
63.1578947368421,-2.4881064891815186,-2.618497848510742,-2.6136603355407715,-2.7709715366363525,-2.82771635055542,-2.4455552101135254,-2.5748720169067383,-2.6145167350769043,-2.5601754188537598,-2.5357584953308105,-2.5080151557922363,-2.501506805419922,-2.5760560035705566,-2.5285491943359375,-2.576951742172241,-2.5831053256988525,-2.692216157913208,-2.7044670581817627,-2.4398062229156494,-2.698375701904297,-2.5525870323181152,-2.485729217529297,-2.7268097400665283,-2.494248867034912,-2.4315619468688965,-2.5131099224090576,-2.552187204360962,-2.3997256755828857,-3.232844114303589,-2.5501229763031006,-2.6559834480285645,-3.025829315185547,-2.370410203933716,-2.589308261871338,-2.5335276126861572,-2.665475606918335,-3.3480324745178223,-2.3113937377929688,-3.045319080352783,-2.6653943061828613,-2.577866315841675,-2.5986154079437256,-2.589775562286377,-2.5050458908081055,-2.5438485145568848,-2.631903648376465,-2.427238702774048,-2.5288140773773193
126.3157894736842,-2.4881064891815186,-2.618497848510742,-2.6136603355407715,-2.7709715366363525,-2.82771635055542,-2.4455552101135254,-2.5748720169067383,-2.6145167350769043,-2.5601754188537598,-2.5357584953308105,-2.5080151557922363,-2.501506805419922,-2.5760560035705566,-2.5285491943359375,-2.576951742172241,-2.5831053256988525,-2.692216157913208,-2.7044670581817627,-2.4398062229156494,-2.698375701904297,-2.5525870323181152,-2.485729217529297,-2.7268097400665283,-2.494248867034912,-2.4315619468688965,-2.5131099224090576,-2.552187204360962,-2.3997256755828857,-3.232844114303589,-2.5501229763031006,-2.6559834480285645,-3.025829315185547,-2.370410203933716,-2.589308261871338,-2.5335276126861572,-2.665475606918335,-3.3480324745178223,-2.3113937377929688,-3.045319080352783,-2.6653943061828613,-2.577866315841675,-2.5986154079437256,-2.589775562286377,-2.5050458908081055,-2.5438485145568848,-2.631903648376465,-2.427238702774048,-2.5288140773773193
189.4736842105263,-2.4881064891815186,-2.618497848510742,-2.6136603355407715,-2.7709715366363525,-2.82771635055542,-2.4455552101135254,-2.5748720169067383,-2.6145167350769043,-2.5601754188537598,-2.5357584953308105,-2.5080151557922363,-2.501506805419922,-2.5760560035705566,-2.5285491943359375,-2.576951742172241,-2.5831053256988525,-2.692216157913208,-2.7044670581817627,-2.4398062229156494,-2.698375701904297,-2.5525870323181152,-2.485729217529297,-2.7268097400665283,-2.494248867034912,-2.4315619468688965,-2.5131099224090576,-2.552187204360962,-2.3997256755828857,-3.232844114303589,-2.5501229763031006,-2.6559834480285645,-3.025829315185547,-2.370410203933716,-2.589308261871338,-2.5335276126861572,-2.665475606918335,-3.3480324745178223,-2.3113937377929688,-3.045319080352783,-2.6653943061828613,-2.577866315841675,-2.5986154079437256,-2.589775562286377,-2.5050458908081055,-2.5438485145568848,-2.631903648376465,-2.427238702774048,-2.5288140773773193
252.6315789473684,-2.4881064891815186,-2.618497848510742,-2.6136603355407715,-2.7709715366363525,-2.82771635055542,-2.4455552101135254,-2.5748720169067383,-2.6145167350769043,-2.5601754188537598,-2.5357584953308105,-2.5080151557922363,-2.501506805419922,-2.5760560035705566,-2.5285491943359375,-2.576951742172241,-2.5831053256988525,-2.692216157913208,-2.7044670581817627,-2.4398062229156494,-2.698375701904297,-2.5525870323181152,-2.485729217529297,-2.7268097400665283,-2.494248867034912,-2.4315619468688965,-2.5131099224090576,-2.552187204360962,-2.3997256755828857,-3.232844114303589,-2.5501229763031006,-2.6559834480285645,-3.025829315185547,-2.370410203933716,-2.589308261871338,-2.5335276126861572,-2.665475606918335,-3.3480324745178223,-2.3113937377929688,-3.045319080352783,-2.6653943061828613,-2.577866315841675,-2.5986154079437256,-2.589775562286377,-2.5050458908081055,-2.5438485145568848,-2.631903648376465,-2.427238702774048,-2.5288140773773193
315.7894736842105,-2.4881064891815186,-2.618497848510742,-2.6136603355407715,-2.7709715366363525,-2.82771635055542,-2.4455552101135254,-2.5748720169067383,-2.6145167350769043,-2.5601754188537598,-2.5357584953308105,-2.5080151557922363,-2.501506805419922,-2.5760560035705566,-2.5285491943359375,-2.576951742172241,-2.5831053256988525,-2.692216157913208,-2.7044670581817627,-2.4398062229156494,-2.698375701904297,-2.5525870323181152,-2.485729217529297,-2.7268097400665283,-2.494248867034912,-2.4315619468688965,-2.5131099224090576,-2.552187204360962,-2.3997256755828857,-3.232844114303589,-2.5501229763031006,-2.6559834480285645,-3.025829315185547,-2.370410203933716,-2.589308261871338,-2.5335276126861572,-2.665475606918335,-3.3480324745178223,-2.3113937377929688,-3.045319080352783,-2.6653943061828613,-2.577866315841675,-2.5986154079437256,-2.589775562286377,-2.5050458908081055,-2.5438485145568848,-2.631903648376465,-2.427238702774048,-2.5288140773773193
378.9473684210526,-2.4881064891815186,-2.618497848510742,-2.6136603355407715,-2.7709715366363525,-2.82771635055542,-2.4455552101135254,-2.5748720169067383,-2.6145167350769043,-2.5601754188537598,-2.5357584953308105,-2.5080151557922363,-2.501506805419922,-2.5760560035705566,-2.5285491943359375,-2.576951742172241,-2.5831053256988525,-2.692216157913208,-2.7044670581817627,-2.4398062229156494,-2.698375701904297,-2.5525870323181152,-2.485729217529297,-2.7268097400665283,-2.494248867034912,-2.4315619468688965,-2.5131099224090576,-2.552187204360962,-2.3997256755828857,-3.232844114303589,-2.5501229763031006,-2.6559834480285645,-3.025829315185547,-2.370410203933716,-2.589308261871338,-2.5335276126861572,-2.665475606918335,-3.3480324745178223,-2.3113937377929688,-3.045319080352783,-2.6653943061828613,-2.577866315841675,-2.5986154079437256,-2.589775562286377,-2.5050458908081055,-2.5438485145568848,-2.631903648376465,-2.427238702774048,-2.5288140773773193
442.10526315789474,-0.06103707455154961,-2.1619610106249807,-2.4987975447874207,-0.21156063519777657,-0.2859560757465007,-2.388474127956236,-2.5200636145491475,-2.6145167350769043,-2.5601754188537598,-2.5357584953308105,0.03395883683431977,-2.461887210308715,-0.18580520694306246,-0.10343833065654051,-2.2910520773525085,-0.26441975263592754,-2.692216157913208,-0.4189861684487335,-2.3794395159526367,-0.19977528928220112,-2.4931861789792564,-2.467097722625266,-2.0974092159487405,-2.456167405356224,0.08257147212452631,-2.4430647729962294,-2.5125166530251115,-2.2813644821086405,-0.41687763070893036,-2.377278887946401,-0.2085815578776411,-0.26471886018020196,-2.191512648142113,-0.303483674284164,-2.3676243078586987,-0.10397008327231338,-0.8827190185251106,-2.33904850046738,-0.5934863507895929,-2.6653943061828613,-0.19762924333284015,-0.18014916394052483,-2.589775562286377,-2.5050458908081055,-2.5438485145568848,-0.021953223645607256,-2.2780471213793074,-2.496145159897774
505.2631578947368,3.545638239601736,-1.4929720860824096,-2.311337992707928,3.6257757741458683,3.5560495909175023,-2.294597108608425,-2.4339972917824433,-2.6145167350769043,-2.5601754188537598,-2.5357584953308105,3.8349944587472935,-2.400680837435645,3.4250461506693206,3.558277366576556,-1.8349555804425295,3.212412974966923,-2.692216157913208,3.0156061064074002,-2.2861456787791523,3.5486942516288256,-2.397286241555244,-2.437713211188378,-1.063848273279399,-2.393760864023268,3.8112097717988584,-2.3311930199530395,-2.4539057033629468,-2.1085637086291253,3.8331040577010134,-2.098794547801012,3.4586414510739507,3.7929661284131493,-1.9061322025654779,3.13876136074024,-2.1074692860724746,3.688840435871768,2.8274592358376465,-2.3822025951599235,3.091573546788311,-2.6653943061828613,3.310796255486264,3.4344992054716874,-2.589775562286377,-2.5050458908081055,-2.5438485145568848,3.8950543171577685,-2.0601165833249233,-2.4476164617482317
568.421052631579,7.152313553755025,-0.8239831615398381,-2.1238784406284354,7.4631121834895175,7.398055257581509,-2.200720089260614,-2.3479309690157386,-2.6145167350769043,-2.5601754188537598,-2.5357584953308105,7.6360300806602694,-2.3394744645625756,7.035897508281707,7.219993063809657,-1.3788590835325498,6.689245702569776,-2.692216157913208,6.450198381263537,-2.192851841605668,7.297163792539857,-2.301386304131232,-2.408328699751489,-0.030287330610056173,-2.331354322690312,7.539848071473193,-2.2193212669098497,-2.395294753700782,-1.9357629351496104,8.08308574611096,-1.8203102076556226,7.125864460025545,7.850651117006505,-1.620751756988842,6.581006395764646,-1.8473142642862501,7.481650955015851,6.537637490200407,-2.4253566898524674,6.776633444366219,-2.6653943061828613,6.819221754305371,7.049147574883902,-2.589775562286377,-2.5050458908081055,-2.5438485145568848,7.812061857961147,-1.8421860452705396,-2.399087763598689
