steps,trial_0,trial_1,trial_2
0.0,0.4296875,0.2314453125,0.314453125
63.1578947368421,0.5328204127699251,0.2314453125,1.1028228163951586
126.3157894736842,0.631909552339117,0.8194036819028616,2.2199756015174157
189.4736842105263,0.42543373044126,1.1030876525988569,1.5952606659870219
252.6315789473684,2.171628502247769,0.2457824975674056,1.4725540706839757
315.7894736842105,6.4951171875,0.4060946450090594,0.642578125
378.9473684210526,6.4951171875,0.359375,0.642578125
442.10526315789474,6.4951171875,0.359375,0.642578125
505.2631578947368,6.4951171875,0.359375,0.642578125
568.421052631579,6.4951171875,0.359375,0.642578125
631.578947368421,6.4951171875,0.359375,0.642578125
694.7368421052631,6.4951171875,0.359375,0.642578125
757.8947368421052,6.4951171875,0.359375,0.642578125
821.0526315789473,6.4951171875,0.359375,0.642578125
884.2105263157895,6.4951171875,0.359375,0.642578125
947.3684210526316,6.4951171875,0.359375,0.642578125
1010.5263157894736,6.4951171875,0.359375,0.642578125
1073.6842105263158,6.4951171875,0.359375,0.642578125
1136.842105263158,6.4951171875,0.359375,0.642578125
1200.0,6.4951171875,0.359375,0.642578125
