steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26
0.0,-4.168879985809326,-4.021660804748535,-4.271144866943359,-4.232089519500732,-4.289373397827148,-4.230018615722656,-4.134415626525879,-4.163210391998291,-4.301175117492676,-4.213574409484863,-4.088438987731934,-4.21884822845459,-4.286022663116455,-4.2601494789123535,-4.3716044425964355,-4.231351375579834,-4.380284786224365,-4.083819389343262,-4.199569225311279,-4.024718284606934,-4.053806304931641,-4.1823954582214355,-4.203868865966797,-4.242565155029297,-4.191359996795654,-4.254055023193359,-4.145085334777832
63.1578947368421,-4.168879985809326,-4.021660804748535,-4.271144866943359,-4.232089519500732,-4.289373397827148,-4.230018615722656,-4.134415626525879,-4.163210391998291,-4.301175117492676,-4.213574409484863,-4.088438987731934,-4.21884822845459,-4.286022663116455,-4.2601494789123535,-4.3716044425964355,-4.231351375579834,-4.380284786224365,-4.083819389343262,-4.199569225311279,-4.024718284606934,-4.053806304931641,-4.1823954582214355,-4.203868865966797,-4.242565155029297,-4.191359996795654,-4.254055023193359,-4.145085334777832
126.3157894736842,-4.168879985809326,-4.021660804748535,-4.271144866943359,-4.232089519500732,-4.289373397827148,-4.230018615722656,-4.134415626525879,-4.163210391998291,-4.301175117492676,-4.213574409484863,-4.088438987731934,-4.21884822845459,-4.286022663116455,-4.2601494789123535,-4.3716044425964355,-4.231351375579834,-4.380284786224365,-4.083819389343262,-4.199569225311279,-4.024718284606934,-4.053806304931641,-4.1823954582214355,-4.203868865966797,-4.242565155029297,-4.191359996795654,-4.254055023193359,-4.145085334777832
189.4736842105263,-4.168879985809326,-4.021660804748535,-4.271144866943359,-4.232089519500732,-4.289373397827148,-4.230018615722656,-4.134415626525879,-4.163210391998291,-4.301175117492676,-4.213574409484863,-4.088438987731934,-4.21884822845459,-4.286022663116455,-4.2601494789123535,-4.3716044425964355,-4.231351375579834,-4.380284786224365,-4.083819389343262,-4.199569225311279,-4.024718284606934,-4.053806304931641,-4.1823954582214355,-4.203868865966797,-4.242565155029297,-4.191359996795654,-4.254055023193359,-4.145085334777832
252.6315789473684,-4.168879985809326,-4.021660804748535,-4.271144866943359,-4.232089519500732,-4.289373397827148,-4.230018615722656,-4.134415626525879,-4.163210391998291,-4.301175117492676,-4.213574409484863,-4.088438987731934,-4.21884822845459,-4.286022663116455,-4.2601494789123535,-4.3716044425964355,-4.231351375579834,-4.380284786224365,-4.083819389343262,-4.199569225311279,-4.024718284606934,-4.053806304931641,-4.1823954582214355,-4.203868865966797,-4.242565155029297,-4.191359996795654,-4.254055023193359,-4.145085334777832
315.7894736842105,-4.168879985809326,-4.021660804748535,-4.271144866943359,-4.232089519500732,-4.289373397827148,-4.230018615722656,-4.134415626525879,-4.163210391998291,-4.301175117492676,-4.213574409484863,-4.088438987731934,-4.21884822845459,-4.286022663116455,-4.2601494789123535,-4.3716044425964355,-4.231351375579834,-4.380284786224365,-4.083819389343262,-4.199569225311279,-4.024718284606934,-4.053806304931641,-4.1823954582214355,-4.203868865966797,-4.242565155029297,-4.191359996795654,-4.254055023193359,-4.145085334777832
378.9473684210526,-4.081314127975253,-3.9628607224753587,-4.192885088858582,-4.111792303313554,-4.1691010746378,-4.141020165078144,-4.134415626525879,-4.034955220184217,-4.1649998795894465,-4.158982288444659,-4.088438987731934,-4.159849106340984,-4.178545619340114,-4.203180210879817,-4.288403490867996,-4.192449182146093,-4.380284786224365,-4.0191562507928404,-4.134024276381517,-3.8933773517740793,-3.9637108258806215,-4.114020180564827,-4.203868865966797,-4.17451583116752,-4.072147153398322,-4.119746435211119,-4.066196968200646
442.10526315789474,-3.847064338045243,-3.801838349190578,-3.986107885513945,-3.7845481630171696,-3.8548375785629485,-3.900553931679646,-4.134415626525879,-3.6975318742812395,-3.8054987521655264,-4.014445364951928,-4.088438987731934,-4.00089731091839,-3.890181850827112,-4.054440088127859,-4.055775270776294,-4.086971216154657,-4.380284786224365,-3.8426735222451383,-3.956918205708594,-3.543873517829462,-3.726050888976328,-3.930036834099914,-4.203868865966797,-3.9852874216313303,-3.7487038245303848,-3.749326538690307,-3.8535407878825447
505.2631578947368,-3.6128145481152325,-3.6408159759057965,-3.7793306821693085,-3.4573040227207845,-3.5405740824880967,-3.6600876982811483,-4.134415626525879,-3.3601085283782623,-3.4459976247416066,-3.869908441459196,-4.088438987731934,-3.8419455154957958,-3.601818082314111,-3.9056999653759013,-3.823147050684594,-3.9814932501632208,-4.380284786224365,-3.666190793697436,-3.779812135035672,-3.1943696838848448,-3.4883909520720344,-3.746053487635001,-4.203868865966797,-3.796059012095141,-3.425260495662448,-3.378906642169495,-3.640884607564444
568.421052631579,-3.3526113500533485,-3.4835053650907404,-3.557733821644744,-3.163811890089512,-3.3151251039595087,-3.3785750509479278,-4.134415626525879,-3.1089924251235463,-3.1730102521731167,-3.64998917298442,-4.088438987731934,-3.632929060126101,-3.399599975778877,-3.668945845293131,-3.5430935895627247,-3.7298418007676473,-4.380284786224365,-3.427054221555703,-3.5604856105331084,-3.028426750570954,-3.2502829583784916,-3.464090634215684,-4.203868865966797,-3.4778317476245024,-3.132257064398769,-3.1553782204312766,-3.372103288573172
631.578947368421,-3.0748883639580074,-3.3288045033007987,-3.3263678913632924,-2.894050731993956,-3.1464420761673395,-3.0684940298489947,-4.134415626525879,-2.9139840848510503,-2.9564943864853155,-3.380457017384502,-4.088438987731934,-3.389717489587153,-3.255473953225634,-3.375715040322426,-3.228633609672795,-3.375384213429932,-4.380284786224365,-3.1433440017230376,-3.3124555679349608,-2.983790663393735,-3.011882070519745,-3.1148145355959245,-4.203868865966797,-3.067694868284609,-2.8605256427856363,-3.0367144890951545,-3.0655757975055327
694.7368421052631,-2.797165377862666,-3.1741036415108574,-3.0950019610818407,-2.6242895738984,-2.977759048375171,-2.758413008750062,-4.134415626525879,-2.7189757445785543,-2.7399785207975142,-3.110924861784585,-4.088438987731934,-3.146505919048205,-3.11134793067239,-3.0824842353517212,-2.9141736297828653,-3.020926626092217,-4.380284786224365,-2.8596337818903725,-3.064425525336813,-2.9391545762165165,-2.7734811826609986,-2.7655384369761644,-4.203868865966797,-2.657557988944715,-2.5887942211725035,-2.918050757759033,-2.759048306437893
757.8947368421052,-1.1327765459793215,-1.237553358902729,-1.3107145887435698,-0.4385467610974678,-1.0774986206319581,-1.1075702911867356,-4.134415626525879,-0.7971012831509232,-1.9196612348122128,-0.7883847714229271,-4.088438987731934,-1.452391573597701,-0.5373882694181997,-1.2305400131656639,-0.9480582868290641,-1.2592598028603492,-4.380284786224365,-0.7473067820640846,-0.9308907162332427,-1.2809322446741962,-1.1786567724451227,-1.1716072739986416,-4.203868865966797,-1.251785154249847,-0.9667855070022477,-1.0024860672622233,-0.6303271437723006
821.0526315789473,0.8358113434757888,1.1201544823827296,0.8005424834474808,2.2056523186525947,1.1606557166843956,0.8575264442138839,-4.031750196179435,1.4807534967216114,-0.9766663206532009,1.9614937068732496,-3.993869456416831,0.5681555278994348,2.5628443555452867,0.9296472343697246,1.429516096952379,0.8407671914831809,-4.230206255440114,1.8169592401581678,1.6148810836014977,0.7106008342624972,0.6940795781214488,0.7070618934742612,-4.08044692739996,0.39220892560554654,0.975157856895116,1.352629498917877,1.8852139947785753
884.2105263157895,2.800266339888683,3.4589107009363125,2.9174645876053167,4.822513448437707,3.3757883197393075,2.822240101719708,-3.7526667821897557,3.7353753572676593,0.05386425598106945,4.643095821988712,-3.833660941240326,2.5865310467701237,5.578341799775137,3.0944858358669602,3.795309408465904,2.9308388504417127,-3.948170440947732,4.3614010024345236,4.123125349741994,2.7095519903603185,2.552939461101512,2.5930871004599183,-3.83867254628951,2.05275589065793,2.9183604877964475,3.689593730087399,4.372591025685916
947.3684210526316,4.673150727374156,5.200839899922168,5.144251198780179,6.397303677509382,5.244865757819244,4.774550369600325,-3.4735833682000763,5.584204079381378,2.533809868294542,6.087144069297673,-3.6734524260638213,4.550178210532101,6.848096770506659,5.331551325528979,5.647258351939933,4.631193206918807,-3.66613462645535,5.8777503604757815,5.845465008225894,4.837199149815034,4.172529628402006,4.689912387232841,-3.59689816517906,4.255330728759954,4.905213380564547,5.246218974072651,6.34730897350706
1010.5263157894736,6.546035114859629,6.942769098908023,7.371037809955039,7.9720939065810565,7.11394319589918,6.726860637480941,-3.2135697770078373,7.433032801495097,5.013755480608014,7.531192316606633,-3.4609559376406276,6.513825374294078,8.11785174123818,7.568616815190997,7.499207295413963,6.331547563395901,-3.4072539000594326,7.3940997185170385,7.567804666709792,6.964846309269751,5.792119795702501,6.7867376740057646,-3.4577767732610454,6.45790556686198,6.892066273332645,6.802844218057903,8.322026921328202
1073.6842105263158,8.176044129761916,8.4894121801236,9.255968128719003,9.4091270233367,8.67821160752023,8.419584961796836,-2.9666523846180963,8.972524433353877,7.170256475688934,8.837851770192358,-3.235960690636015,8.275597029477083,9.247777994386169,9.417673068374935,9.0876577626049,7.879150199389524,-3.156001156732096,8.77283092285812,9.018262771947649,8.698969462726623,7.377279621905138,8.553791623343903,-3.355994714858557,8.309170269577036,8.619887002759835,8.309943693366124,9.951224700936496
1136.842105263158,9.136916385436773,9.459650326129978,10.225073831477616,10.420710886037499,9.494067596763582,9.330127430034107,-2.7197349922283554,9.712321547546235,8.506970057220279,9.7859340816399,-2.9540288201943885,9.463484745701415,10.000025643251924,10.293936030666252,9.861245133675443,8.952793823839588,-2.9047484134047603,9.704235315536204,9.73613712272131,9.42251900104443,8.873689130765902,9.353885867100722,-3.254212656456069,9.120022169554094,9.56046263795661,9.662127394069229,10.683578253426083
1200.0,10.09778864111163,10.429888472136357,11.194179534236227,11.4322947487383,10.309923586006933,10.24066989827138,-1.1058491225671299,10.452118661738595,9.843683638751624,10.734016393087439,-0.5217503278677369,10.651372461925744,10.75227329211768,11.17019899295757,10.634832504745987,10.026437448289652,-0.00784477513138615,10.635639708214288,10.454011473494969,10.146068539362238,10.370098639626665,10.153980110857539,-0.06771807766644056,9.93087406953115,10.501038273153384,11.014311094772332,11.41593180591567
