steps,trial_0,trial_1,trial_2,trial_3
0.0,8.360383987426758,10.502959251403809,9.267459869384766,11.933201789855957
63.1578947368421,8.360383987426758,10.502959251403809,9.267459869384766,11.933201789855957
126.3157894736842,11.11551971409072,12.91081209817416,13.09116235657903,11.933201789855957
189.4736842105263,25.991297563482526,38.94224538977755,32.413484846480586,11.933201789855957
252.6315789473684,64.9455180507517,149.412523969983,172.72311677870567,11.933201789855957
315.7894736842105,231.9843370761682,192.80417056903562,225.9670283313884,11.933201789855957
378.9473684210526,295.0210127708132,237.84742432660207,301.8877417684979,13.325138520497763
442.10526315789474,376.5687768955389,292.84117340643854,332.7683944517823,75.42980893373414
505.2631578947368,467.28905710134757,355.7730092149965,356.1461687115695,217.77374393605555
568.421052631579,513.2934962517836,419.576841335019,368.88947059729804,291.10546757939414
631.578947368421,551.4650955914361,465.22449347082807,377.8368151771179,311.8123931471899
694.7368421052631,585.337245396207,491.08729062780935,390.4224207236696,321.4910380984516
757.8947368421052,607.6169380582991,533.558882832349,412.5220963106315,323.43056119418304
821.0526315789473,632.4243047848588,552.182588797437,435.7433880984175,485.77922682916073
884.2105263157895,650.1253531643575,582.6123301017476,454.16147595010267,543.854239040191
947.3684210526316,666.0110269901865,603.404059243268,481.62338817979196,573.8528706264074
1010.5263157894736,678.6779286425553,626.3794930562408,499.1385263111337,607.213655883101
1073.6842105263158,690.2574141995876,643.1534694376614,520.5001604449665,629.7572641199432
1136.842105263158,702.2547607421875,666.1591796875,552.3441162109375,642.5197007258909
1200.0,702.2547607421875,666.1591796875,552.3441162109375,661.9159904582151
