steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33
631.578947368421,969.5387130497528,980.3496115178425,972.269712055998,981.7584915106161,961.7201469892004,980.3213594717068,982.5684444765959,940.2552019359032,979.1876896967548,898.4381674178317,971.3799798048135,826.1407752097527,980.0016543502971,975.679190541963,934.5520357531885,105.76935065535349,938.7227871750998,978.1229669247585,218.2709716026958,979.2864261873768,979.1086776514446,972.1874951351987,929.249648724581,975.2220762431431,965.997105074417,972.119773382152,977.5925396242297,981.0555543676745,944.3995885928663,979.4126863578236,961.4062306499695,955.8956322377389,35.255035895396645,978.567210878788
694.7368421052631,611.1978105481544,213.5291767081119,976.9208780787742,980.5660465747677,820.2936546994658,132.83800768319878,984.4941477439863,960.3337619872566,977.5376194459908,972.7922271748421,975.1115420263401,960.8397437884709,981.9641599342619,973.0869536838569,949.7635860125481,980.8484443308255,983.1260719073861,980.9791835869762,942.5035925725373,981.6653516809508,981.8049878148283,975.3216211199065,935.4894590508896,979.2988843251903,962.7645226058695,962.9051486998527,977.9030676644477,203.55250419912142,982.0449840441638,985.3809978461207,970.6117131219631,959.9613069408007,978.8696070285802,975.4075903883098
757.8947368421052,976.5895817907278,954.3181843151132,978.9554398560234,985.7281425696905,391.0354921384515,773.0429742350616,983.9547996036467,320.23087233104627,979.6920352652446,974.3690891737851,980.0398352866519,964.8216706826122,982.0340318881356,977.3054717756246,647.3957230133899,983.2320829469993,983.0985980573197,983.6466729041136,797.9769382602809,980.6726459281138,982.9353914657953,978.2103546234398,951.6583577003205,976.9146218056916,971.3905126196811,817.7122155065599,978.2135957046656,983.3902505493131,982.2786290929508,984.1479568068636,976.6641988008605,964.0273591753171,982.8121185190968,724.9900213910149
821.0526315789473,423.07709356364353,361.26623892159466,979.980118365716,985.8894417295269,951.801038197557,931.7147805870493,985.679513209841,881.9154588527387,979.1111744290054,974.6719266089931,980.7161813897188,970.4135653235454,982.9921864735809,978.5098244036348,529.3993680468133,982.8427699000537,983.9086565673063,689.348511056666,386.55702918708334,595.9253415990518,983.0867232139934,980.7273156013656,958.14973929401,976.146872433772,974.0827528524737,861.0631645308977,978.5241237448836,984.6049427744922,983.3852682722785,986.3843978119887,980.0983208431194,677.0539466595419,984.6780114707897,480.3338018982788
884.2105263157895,775.1699795388207,834.3104301613756,984.2975730829866,988.3126863236363,962.0105556017013,234.394533945469,986.8930112354377,126.80370820156094,981.8555496555807,972.9058468009971,982.6286061653241,970.4410199913582,984.2693782808323,981.4465007097351,961.7974726582311,983.9211196509725,985.2536082690126,900.2223199652631,967.9514422092144,598.5679847541453,983.3185619081345,193.86108916428282,966.5615382182027,980.9751195913907,974.8816713621266,888.5292023209727,978.8346517851015,987.9588425189081,985.0882031870005,988.3988491184178,81.880619428773,844.3777774302491,985.570216953591,345.8844223525134
947.3684210526316,984.0239429476092,927.8068671084161,983.7666158499295,988.1385202688158,971.2495849446606,937.2483211955924,987.2242987313617,981.3667727534249,981.8764080774982,976.8242513884651,984.7832944653347,973.0356687643467,29.482177302102286,985.2145874670201,965.0226970281238,987.2834322789678,984.7998117271408,986.3336148885148,971.5757045374123,986.3084101896079,982.8090090220203,981.0703118900975,975.7259843452864,983.5188549036142,977.0436828578727,982.7332978286397,979.1451798253195,40.43717015147304,986.1025634208064,983.9526243015074,854.5770666041814,67.76544793439564,987.7203865684264,862.346422765067
1010.5263157894736,350.7474132397591,326.6763907427886,986.0979001982558,220.55589518074467,976.1912952973413,972.6375928980807,988.2000774775635,981.4481761340967,982.3590259128837,978.8881717669404,841.2141808446246,975.2288440565316,985.1869482313601,951.2123082631258,966.1957722886619,985.1467366527145,984.9035452145253,985.0829430775452,971.8754415421738,987.4256162167494,984.9928179665861,864.466042607699,979.8144266696111,983.6851214931958,979.910167609248,984.7804366503182,979.4557078655374,795.7889033427299,795.0240710221772,759.5201080549696,347.6744017162559,878.7277369432009,985.8488937685079,985.5483144607196
1073.6842105263158,979.2525068392537,983.6561050303281,983.8511413013986,988.6982533188843,978.2664257483782,640.2798931346526,989.7477935604009,981.1735731518557,984.28722070616,979.9039561950456,981.8842405361121,977.6733228557589,983.0952040284651,969.9931109692698,750.2426191267716,989.1708069331438,986.7845688803756,986.741996362642,894.8908797977691,185.75939995872605,984.6499963642469,695.4478704350893,980.4483731640718,981.312323575919,981.0277655075012,984.1895128885184,979.7662359057554,166.24639892578125,414.769314829677,452.03365569916,987.7615641577786,621.2695082593787,986.6779346917817,987.7457668226244
1136.842105263158,983.41015625,979.548095703125,984.4462280273438,989.4163208007812,983.3072509765625,976.3970947265625,985.3943481445312,771.1407690701526,985.7178955078125,852.7574462890625,984.86328125,979.8152465820312,987.36474609375,978.623291015625,969.4259033203125,989.1168212890625,987.8179931640625,985.9437255859375,976.258544921875,988.150634765625,988.2865600585938,979.8221435546875,982.0409578147576,983.5340576171875,978.5570068359375,983.8250732421875,980.0767639459732,166.24639892578125,987.8737182617188,989.703125,989.209097786133,955.8570556640625,988.6378784179688,987.9517822265625
1200.0,983.41015625,979.548095703125,984.4462280273438,989.4163208007812,983.3072509765625,976.3970947265625,985.3943481445312,983.4353786424218,985.7178955078125,852.7574462890625,984.86328125,979.8152465820312,987.36474609375,978.623291015625,969.4259033203125,989.1168212890625,987.8179931640625,985.9437255859375,976.258544921875,988.150634765625,988.2865600585938,979.8221435546875,983.3619404284443,983.5340576171875,978.5570068359375,983.8250732421875,980.3872919861911,166.24639892578125,987.8737182617188,989.703125,988.326028327304,955.8570556640625,988.6378784179688,987.9517822265625
