steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22
0.0,0.6220703125,0.1162109375,0.029296875,0.0009765625,0.48046875,0.322265625,0.0517578125,0.10546875,0.5048828125,0.0048828125,0.0,0.0,0.0478515625,0.0,0.0,0.0,0.0,0.0,0.0,0.251953125,0.0,0.0,0.53125
63.1578947368421,0.6220703125,0.1162109375,0.029296875,0.0009765625,0.48046875,0.322265625,0.0517578125,0.10546875,0.5048828125,0.0048828125,0.0,0.0,0.0478515625,0.0,0.0,0.0,0.0,0.0,0.0,0.251953125,0.0,0.0,0.53125
126.3157894736842,0.6220703125,0.1162109375,0.029296875,0.0009765625,0.48046875,0.322265625,0.0517578125,0.10546875,0.5048828125,0.0048828125,0.0,0.0,0.0478515625,0.0,0.0,0.0,0.0,0.0,0.0,0.251953125,0.0,0.0,0.53125
189.4736842105263,0.6220703125,0.1162109375,0.029296875,0.0009765625,0.48046875,0.322265625,0.0517578125,0.10546875,0.5048828125,0.0048828125,0.0,0.0,0.0478515625,0.0,0.0,0.0,0.0,0.0,0.0,0.251953125,0.0,0.0,0.53125
252.6315789473684,0.6220703125,0.1162109375,0.029296875,0.0009765625,0.48046875,0.322265625,0.0517578125,0.10546875,0.5048828125,0.0048828125,0.0,0.0,0.0478515625,0.0,0.0,0.0,0.0,0.0,0.0,0.251953125,0.0,0.0,0.53125
315.7894736842105,0.6220703125,0.1162109375,0.029296875,0.0009765625,0.48046875,0.322265625,0.0517578125,0.10546875,0.5048828125,0.0048828125,0.0,0.0,0.0478515625,0.0,0.0,0.0,0.0,0.0,0.0,0.251953125,0.0,0.0,0.53125
378.9473684210526,0.6220703125,0.1162109375,0.029296875,0.0009765625,0.48046875,0.322265625,0.0517578125,0.10546875,0.5048828125,0.0048828125,0.0,0.0,0.0478515625,0.0,0.0,0.0,0.0,0.0,0.0,0.251953125,0.0,0.0,0.53125
442.10526315789474,0.6156435155764424,0.1267429116457127,0.05438246276044492,0.019995694113439055,0.4754353036400015,0.3030314328940227,0.06321288300841807,0.11727416950658726,0.5014294583242913,0.011613823428170054,0.04037980730139914,0.00032694050086951016,0.05898269865112002,0.013304264215083596,0.01432069841110505,0.005925868321093171,0.007528621041142953,0.008928973371771311,4.444390465093769e-05,0.2601851884931656,0.026328798657441817,0.014110068979888235,0.4982641152231051
505.2631578947368,0.5895240016460501,0.17214508397278333,0.1295490519450857,0.07394252540078851,0.46108318154976213,0.23912039572775176,0.09545670261272046,0.15323047874033793,0.40790413597690234,0.030394342421610782,0.14511642017696416,0.0017136647702063964,0.09088635712884273,0.05915202720496804,0.0784879127918214,0.038715640721872724,0.03253513535668425,0.031716059157917746,0.00024003792116087386,0.2900713077368657,0.11574950824918193,0.0683800650475946,0.39446736484903205
568.421052631579,0.5634044877156579,0.217547256299854,0.2047156411297265,0.127889356688138,0.44673105945952274,0.17520935856148082,0.12770052221702288,0.1891867879740886,0.31437881362951337,0.04917486141505153,0.24985303305252926,0.003100389039543284,0.12279001560656547,0.10499979019485253,0.14265512717253778,0.07150541312265231,0.05754164967222557,0.054503144944064205,0.0004356319376708102,0.31995742698056573,0.20517021784092213,0.12265006111530102,0.2906706144749589
