steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7
0.0,13.252826690673828,7.933536529541016,11.379343032836914,8.379398345947266,15.559191703796387,9.512137413024902,9.060708045959473,16.362699508666992
63.1578947368421,13.252826690673828,7.933536529541016,11.379343032836914,8.379398345947266,15.559191703796387,9.512137413024902,9.060708045959473,16.362699508666992
126.3157894736842,13.252826690673828,8.966002703443728,12.797641463191654,9.887138436176368,15.896849975921851,17.708156197730432,10.23728887224834,17.418766597205092
189.4736842105263,13.252826690673828,13.590577866663164,43.51098282629348,73.29775580933708,32.44432581057727,116.1456151669086,36.667234791870314,29.208327511624137
252.6315789473684,13.252826690673828,108.52746721102382,187.31008281021954,190.78966113072232,150.4516324923129,244.98632306546222,171.88492089413236,182.6092619657648
315.7894736842105,13.252826690673828,211.18709531758543,272.5494961949651,271.67951365703277,232.48544620986712,153.37530734395267,226.003644117216,279.3323425147932
378.9473684210526,14.246136104164844,298.98754489776303,322.67040630250693,305.28009465516465,310.29636208808387,397.72728043867903,275.14904872774173,280.0612811516213
442.10526315789474,27.900727007437787,399.5186354075484,458.62447205374934,430.0617275347174,370.266478196842,511.8117216074406,352.0802237850721,426.3951070361947
505.2631578947368,134.39254669013582,479.2794708099746,528.9374043446836,490.8434082369681,412.67551240496334,583.5385578721406,427.16061293365755,487.87477309783804
568.421052631579,196.16978733798223,530.2273106595937,585.6528331992872,622.659229503784,451.3878645666302,631.5798923870177,482.87401781905396,533.073439959453
631.578947368421,228.68787196287994,562.4279694771631,620.9467671739214,652.8619251322441,496.4742895813278,671.5851660309739,528.0061091922794,569.242592439605
694.7368421052631,275.3569700067695,590.3031822497322,659.5150029919012,683.6841969439612,533.3810594502252,695.2089491900095,562.0468527326736,604.3731931122775
757.8947368421052,330.79213207910414,610.2084418112896,693.879504425097,701.8815226408398,564.3840064280624,723.1891373045149,597.656644024952,629.4800542373551
821.0526315789473,383.40627210999236,628.9233353727564,720.3554215818169,748.0146282085209,589.2665394760365,737.8434259652764,626.0224174304776,648.8992464172
884.2105263157895,427.90766417143277,651.9601772236882,745.3904350737682,788.6004646896923,612.3018748677755,761.5234997372423,651.6783915644581,666.0288438669734
947.3684210526316,499.3694172108457,672.4723308487869,769.1566845930048,831.4101925183597,632.0416932733567,772.6474815055806,669.3027689510205,676.4751701615315
1010.5263157894736,538.7666669377824,688.4094985436574,787.2565016975059,846.4155836002714,646.8384707735876,800.6300498496743,686.6711677422087,698.3983032472935
1073.6842105263158,568.1831052365499,710.7148094683713,817.4897456678699,861.7308564807357,656.8621967130761,810.2166365013278,698.5398072188613,727.2849069314769
1136.842105263158,586.6458187504332,739.1736450195312,846.1922607421875,869.2164916992188,664.8759765625,824.9620361328125,707.39013671875,767.0753173828125
1200.0,599.1307232199065,739.1736450195312,846.1922607421875,869.2164916992188,664.8759765625,824.9620361328125,707.39013671875,767.0753173828125
