steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8
0.0,11.193059921264648,10.745084762573242,11.357275009155273,13.78915786743164,14.58220100402832,12.767563819885254,10.435615539550781,12.13975715637207,9.582939147949219
63.1578947368421,11.193059921264648,10.745084762573242,11.357275009155273,13.78915786743164,14.58220100402832,12.767563819885254,10.435615539550781,12.13975715637207,9.582939147949219
126.3157894736842,12.888284800533626,10.745084762573242,11.518355265305319,14.05780957822274,13.704872148291814,16.4113091562497,10.435615539550781,13.583423478569282,11.558063557576004
189.4736842105263,28.582757198194027,10.745084762573242,12.83457689569749,36.511524471537484,79.19153174765968,100.57166492868646,10.435615539550781,14.570997980564337,52.983457170403625
252.6315789473684,96.73336104998847,10.745084762573242,22.342753082126308,31.092003801450915,160.5237270231642,172.85179800953023,10.435615539550781,12.642758351974885,152.27925375462394
315.7894736842105,188.389532930318,10.745084762573242,161.0514556275967,18.889040968525368,171.5724537911088,181.61945583744034,10.435615539550781,164.12084743075692,174.28827737785807
378.9473684210526,299.90784355860615,15.123395093629394,166.4304169708002,42.744900567001395,191.40369608335826,193.208460155551,13.043826866940815,159.8828018136935,185.68146582845515
442.10526315789474,371.3242422633325,17.04029393833109,178.90041393441203,142.2747098231151,236.9026861116826,220.2869569659752,17.665787223343173,174.40747083866964,194.10036438205006
505.2631578947368,338.6678147197369,23.433985147118054,214.05740099263608,235.95938127708965,325.1501387672018,265.7251341803976,17.297775023543707,183.2216089099249,200.34676339720565
568.421052631579,409.7524241708008,24.024511901274234,294.0185725246934,236.3424897439482,387.8196934647068,314.3498205033722,19.907871017628295,201.95380399930912,208.1726070990499
631.578947368421,577.3641528898804,52.257611476343,372.4071685485229,318.1799170650693,452.989027422611,355.0914757207593,69.94389508441219,231.29357638929574,216.63698622731255
694.7368421052631,649.9969970956902,196.30453781040995,433.5652182972182,365.96410741711196,523.2994859465475,392.4182906146977,156.72596279481758,266.03204733023455,226.26188308767524
757.8947368421052,663.7435747230526,329.9110242405759,502.75195305141045,562.0836917705788,559.9517670309109,429.3910985159866,168.42354986535247,316.94421399706016,240.32203595792882
821.0526315789473,683.982755648924,386.72841547072824,548.2632894952814,612.9442457281535,589.8158995026627,465.1991725413475,192.81122907059995,360.2494773364422,261.57677136284553
884.2105263157895,699.9739343599591,421.8011088369677,579.8383070013336,656.5903877281377,617.2221662184636,500.22750058120283,234.88279998275948,390.6100225953494,286.3027022430792
947.3684210526316,722.5836464132354,451.7676988191441,604.0336200825158,658.7150479712977,642.5297367366484,529.2289905723277,285.1549565357028,449.6612712004945,309.1281887233898
1010.5263157894736,729.8140963155138,474.39204502313635,631.9273563462357,723.8358968551231,675.2887082584053,569.6965174678298,343.25190577161885,502.7652590613848,331.4873614998332
1073.6842105263158,745.3607811686064,489.4052900084935,666.5969613654012,738.1896413859424,699.6587057779133,612.0520252511977,336.56068613767303,550.0410302277468,352.2588574615495
1136.842105263158,754.9727783203125,504.50395830519335,702.1766357421875,710.7846069335938,722.7416381835938,664.235107421875,296.4445979856183,617.0567626953125,368.18157958984375
1200.0,754.9727783203125,523.343489291402,702.1766357421875,710.7846069335938,722.7416381835938,664.235107421875,355.2276642900527,617.0567626953125,368.18157958984375
