steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21
0.0,0.22265625,0.0205078125,0.0166015625,0.1708984375,0.0009765625,0.0087890625,0.212890625,0.1015625,0.0,0.1904296875,0.0634765625,0.0009765625,0.0,0.2509765625,0.0,0.0244140625,0.0,0.0068359375,0.0068359375,0.0,0.0,0.0
63.1578947368421,0.22265625,0.0205078125,0.0166015625,0.1708984375,0.0009765625,0.0087890625,0.212890625,0.1015625,0.0,0.1904296875,0.0634765625,0.0009765625,0.0,0.2509765625,0.0,0.0244140625,0.0,0.0068359375,0.0068359375,0.0,0.0,0.0
126.3157894736842,0.22265625,0.0205078125,0.0166015625,0.1708984375,0.0009765625,0.0087890625,0.212890625,0.1015625,0.0,0.1904296875,0.0634765625,0.0009765625,0.0,0.2509765625,0.0,0.0244140625,0.0,0.0068359375,0.0068359375,0.0,0.0,0.0
189.4736842105263,0.22265625,0.0205078125,0.0166015625,0.1708984375,0.0009765625,0.0087890625,0.212890625,0.1015625,0.0,0.1904296875,0.0634765625,0.0009765625,0.0,0.2509765625,0.0,0.0244140625,0.0,0.0068359375,0.0068359375,0.0,0.0,0.0
252.6315789473684,0.22265625,0.0205078125,0.0166015625,0.1708984375,0.0009765625,0.0087890625,0.212890625,0.1015625,0.0,0.1904296875,0.0634765625,0.0009765625,0.0,0.2509765625,0.0,0.0244140625,0.0,0.0068359375,0.0068359375,0.0,0.0,0.0
315.7894736842105,0.22265625,0.0205078125,0.0166015625,0.1708984375,0.0009765625,0.0087890625,0.212890625,0.1015625,0.0,0.1904296875,0.0634765625,0.0009765625,0.0,0.2509765625,0.0,0.0244140625,0.0,0.0068359375,0.0068359375,0.0,0.0,0.0
378.9473684210526,0.22265625,0.0205078125,0.0166015625,0.1708984375,0.0009765625,0.0087890625,0.212890625,0.1015625,0.0,0.1904296875,0.0634765625,0.0009765625,0.0,0.2509765625,0.0,0.0244140625,0.0,0.0068359375,0.0068359375,0.0,0.0,0.0
442.10526315789474,0.22041050268662146,0.022160095637335116,0.016450388640811473,0.17049049473916256,0.005097626435429149,0.016118453879545802,0.21329093557871545,0.10381298432191842,0.0010632122831427185,0.1891698997798882,0.0634765625,0.009813820164687322,0.007793722518366261,0.23078149941352277,0.005981610897084912,0.02336790761474656,0.005604211165287412,0.03832646950551696,0.009584397061893488,0.0012034099245728626,0.016396500994001688,0.0
505.2631578947368,0.21354751781466094,0.027368840167356707,0.015547253038809345,0.1684432078369374,0.0174783533957831,0.0436750161170622,0.21582612876910667,0.12066408024597494,0.004055417006363594,0.1828293263806994,0.0634765625,0.053052220750948884,0.02783541241095282,0.18181953186211247,0.03929274964275086,0.018720328602106772,0.04397378213688031,0.17318297081286088,0.021862535714445304,0.004559314634500972,0.06051568601534321,0.0
568.421052631579,0.20668453294270042,0.0325775846973783,0.014644117436807215,0.16639592093471223,0.029859080356137057,0.07123157835457863,0.2183613219594979,0.13751517617003145,0.007047621729584472,0.1764887529815106,0.0634765625,0.09629062133721049,0.0478771023035394,0.13285756431070214,0.07260388838841685,0.014072749589466978,0.08234335310847324,0.30803947212020494,0.03414067436699714,0.007915219344429084,0.10463487103668477,0.0
631.578947368421,0.19982154807073993,0.037786329227399884,0.013740981834805087,0.16434863403248706,0.042239807316491004,0.09878814059209502,0.22089651514988912,0.154366272094088,0.010039826452805347,0.1701481795823218,0.0634765625,0.13952902192347205,0.06791879219612595,0.08389559675929187,0.1059150271340828,0.00942517057682719,0.12071292408006613,0.44289597342754883,0.046418813019548956,0.011271124054357193,0.1487540560580263,0.0
694.7368421052631,0.1929585631987794,0.042995073757421474,0.012837846232802957,0.16230134713026187,0.054620534276844955,0.1263447028296114,0.22343170834028034,0.17121736801814447,0.013032031176026223,0.163807606183133,0.0634765625,0.18276742250973363,0.08796048208871252,0.03493362920788157,0.13922616587974873,0.004777591564187399,0.15908249505165903,0.5777524747348928,0.058696951672100775,0.014627028764285302,0.19287324107936782,0.0
757.8947368421052,0.19298778972499417,0.048203818287443065,0.01193471063080083,0.1602540602280367,0.07342486002163849,0.1539012650671278,0.22596690153067156,0.188068463942201,0.02898657682520141,0.1574670327839442,0.0634765625,0.22600582309599518,0.13445882436205592,0.0,0.1725373046254147,0.00013001255154761193,0.19745206602325194,0.7126089760422367,0.07097509032465259,0.03412740631380101,0.24949289066015196,0.023773530548927786
821.0526315789473,0.2966778688632048,0.053412562817464655,0.10986877605375535,0.2790045454847643,0.1364101630006504,0.2613037148628895,0.3046706345485155,0.2524363101484842,0.1291293078808099,0.2004260905133691,0.0634765625,0.3155938710076067,0.2176780251360051,0.0,0.272059922680661,0.04373192549159182,0.3083793280601428,0.7503743867184628,0.17061941372633233,0.1713226841913857,0.34196265297628625,0.08194061937676833
884.2105263157895,0.40036794800141556,0.05862130734748625,0.23886471825406638,0.4038157637564751,0.1993954659796624,0.37289042583880705,0.4067637206304661,0.35263333377072686,0.2292720389364186,0.25509565701505915,0.0634765625,0.4118519103983368,0.3008972259099545,0.0,0.3896791745762281,0.08872242664913582,0.44344810204569207,0.7694531046307194,0.2900486547229136,0.30851796206897064,0.4344324152924207,0.140107708204609
947.3684210526316,0.5040580271396262,0.06383005187750784,0.36786066045437715,0.5286269820281857,0.2623807689586743,0.4844771368147244,0.5088568067124166,0.45283035739296934,0.3294147699920271,0.3097652235167491,0.0634765625,0.5081099497890667,0.38411642668390367,0.0,0.507298426471795,0.13371292780667976,0.5785168760312411,0.7885318225429758,0.4094778957194946,0.4457132399465553,0.526902177608555,0.19827479703244955
1010.5263157894736,0.6077481062778367,0.06903879640752941,0.49685660265468795,0.6534382002998963,0.3253660719376862,0.5960638477906417,0.6109498927943671,0.5530273810152118,0.4295575010476356,0.36443479001843904,0.0634765625,0.6043679891797965,0.46733562745785284,0.0,0.6249176783673619,0.17870342896422367,0.7135856500167902,0.8076105404552323,0.5289071367160756,0.58290851782414,0.6193719399246893,0.2564418858602901
1073.6842105263158,0.7114381854160475,0.10131984313118285,0.625852544854999,0.7782494185716071,0.3883513749166982,0.7076505587665592,0.7130429788763176,0.6532244046374545,0.5297002321032442,0.4191043565201291,0.0634765625,0.7006260285705266,0.5420741793983629,0.0,0.742536930262929,0.2236939301217677,0.8486544240023395,0.8266892583674887,0.6483363777126568,0.7201037957017249,0.7118417022408237,0.3143567147030241
1136.842105263158,0.7502952646784738,0.1776782783692851,0.7166850469406416,0.8475907351536026,0.4274461818575137,0.764070741564572,0.7910353982307935,0.7534214282596969,0.5699850804588917,0.4788966359160402,0.0741319951917352,0.7718499284915697,0.5638826021534296,0.0,0.8117799806512056,0.25506251650010553,0.9481659084146646,0.8312536803040124,0.7285145276791046,0.7622317559673071,0.7087005405199578,0.3713820212743961
1200.0,0.7605703027825444,0.25403671360738733,0.7383437118104775,0.8787925340433508,0.45631799141703144,0.7814318999684046,0.8327063219850932,0.7600592506326852,0.587133453972483,0.5454437680181513,0.20090704318427718,0.8187657138117632,0.5856910249084962,0.0,0.8049005012889455,0.2798953648445583,0.9581997374372544,0.8151791914108256,0.7483373169016189,0.7696004370864669,0.6966466915824676,0.42840732784576807
