steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38,trial_39,trial_40,trial_41,trial_42,trial_43,trial_44,trial_45,trial_46,trial_47,trial_48,trial_49,trial_50,trial_51,trial_52,trial_53,trial_54,trial_55,trial_56,trial_57,trial_58,trial_59,trial_60,trial_61,trial_62
0.0,6.7073750495910645,191.43922424316406,5.569443225860596,6.702444076538086,5.530986785888672,6.140721321105957,5.7813873291015625,5.9969377517700195,5.534999847412109,6.10794734954834,6.400876998901367,6.123469829559326,6.127422332763672,5.860415458679199,6.176629066467285,5.759397983551025,6.330118179321289,5.609292507171631,5.938729763031006,5.832910537719727,5.880240440368652,4.889890193939209,4.981476306915283,5.505969524383545,6.120944023132324,5.981485843658447,6.2335734367370605,6.316807270050049,5.437633991241455,5.662240505218506,7.128227233886719,5.355752468109131,6.101330757141113,5.721970558166504,5.89506721496582,6.1664886474609375,5.82180118560791,5.9620561599731445,5.840090751647949,6.0019402503967285,6.234440803527832,6.012454032897949,5.981014728546143,5.683842182159424,6.111255645751953,5.8735432624816895,5.518129348754883,5.556639194488525,6.596920967102051,6.954207897186279,5.114057540893555,5.4832634925842285,5.772510528564453,206.51388549804688,5.9351372718811035,5.810575008392334,30.292980194091797,6.482303142547607,5.8363752365112305,6.341888427734375,6.452628135681152,5.030661106109619,5.613663673400879
63.1578947368421,6.7073750495910645,191.43922424316406,5.569443225860596,6.702444076538086,5.530986785888672,6.140721321105957,5.7813873291015625,5.9969377517700195,5.534999847412109,6.10794734954834,6.400876998901367,6.123469829559326,6.127422332763672,5.860415458679199,6.176629066467285,5.759397983551025,6.330118179321289,5.609292507171631,5.938729763031006,5.832910537719727,5.880240440368652,4.889890193939209,4.981476306915283,5.505969524383545,6.120944023132324,5.981485843658447,6.2335734367370605,6.316807270050049,5.437633991241455,5.662240505218506,7.128227233886719,5.355752468109131,6.101330757141113,5.721970558166504,5.89506721496582,6.1664886474609375,5.82180118560791,5.9620561599731445,5.840090751647949,6.0019402503967285,6.234440803527832,6.012454032897949,5.981014728546143,5.683842182159424,6.111255645751953,5.8735432624816895,5.518129348754883,5.556639194488525,6.596920967102051,6.954207897186279,5.114057540893555,5.4832634925842285,5.772510528564453,206.51388549804688,5.9351372718811035,5.810575008392334,30.292980194091797,6.482303142547607,5.8363752365112305,6.341888427734375,6.452628135681152,5.030661106109619,5.613663673400879
126.3157894736842,6.480763496381055,191.43922424316406,5.184507537608399,7.180692128244528,4.992928193983785,6.140721321105957,5.0414534686506824,7.699783341433036,6.164962739852042,6.599706839198827,5.568602731081532,6.4536700183389195,6.419911287576464,5.198866328484936,6.440733577877645,5.638248164593769,6.843098851297778,5.7362033816783535,5.787123859463382,7.85377634054486,6.326312118820468,10.319920693295094,5.602559463518248,5.202631091476668,5.310442838264652,5.981485843658447,6.2335734367370605,6.279473772685921,4.644653355599594,5.642559938416345,6.02555947793225,4.830286569554065,6.115276142452896,6.319084288937272,5.902581258055765,6.1664886474609375,6.512532377681516,5.9620561599731445,5.786834801669309,6.0019402503967285,6.234440803527832,6.269715552495257,5.997462812989546,5.683842182159424,6.083028274575356,5.843850445979292,5.712234734156019,5.574436616672796,6.576325688401722,6.536904155198927,4.744676331216461,5.6005202219788615,5.3177093526976975,280.9108724819896,5.781056783670456,5.810575008392334,58.35770689062174,8.170179591992285,6.025582732754305,6.730266147709256,6.639874937336772,5.645344160142398,5.87292006144492
189.4736842105263,3.852017762504004,191.43922424316406,3.305349689005729,4.574059451224693,3.2104363906676303,6.140721321105957,3.174054678260797,5.608701551260301,6.717193988271787,6.911689191762251,3.1350894954925437,5.17635790632671,3.6976294918574566,3.138582891760932,6.528745990361923,3.2550521471975538,7.024161283100005,4.390491173297651,4.0292309813832246,4.521176443995981,5.199336429469437,6.964383825169074,5.74829645444727,3.1736638018168954,3.007182653050159,5.981485843658447,6.2335734367370605,4.0385350740159325,2.9468383735767842,3.632038043586877,3.2751421881105705,3.064658992109046,4.154733491847976,3.8408937851750937,3.4828390572896217,6.1664886474609375,4.04912652513266,5.9620561599731445,3.430242935514698,6.0019402503967285,6.234440803527832,3.5686643887597165,4.558925555462737,5.683842182159424,4.669573009535002,6.213132413934553,6.043010221879158,6.044730859864922,3.843737087507812,4.077611447232442,3.093605650785895,3.6090273234581653,3.1224174222410888,332.65093900086765,3.489148133529559,5.810575008392334,162.80835835043277,4.793102770937622,3.8427977939773625,3.5857858728214245,6.349905495448768,3.5665966930291977,4.04201749908553
252.6315789473684,2.9078847727564323,247.22442753169662,2.568769302494313,2.6507075036308922,2.7449795128370473,5.664287475763796,2.660487378478694,2.9639624170150087,3.900758923015182,2.9324995355036596,2.862376082327446,2.6017904990470164,2.5839368506216083,2.6316078152330706,3.503933058964299,2.9087308952180675,3.5044428774403658,2.6801490646495756,2.622678990072121,2.769525643123045,2.5813404419236625,3.676329568709205,4.862934946422815,2.742598310356418,2.7068359937390563,6.408427550164652,5.774444831697426,2.738577367409139,2.984072285380121,2.641692247486683,2.834553964471499,2.593698081923028,2.63922549554304,2.81501487005301,2.794216669987481,6.227194434876887,2.9092664991623023,6.555370374188752,2.7352662299948043,6.3068270085093605,6.001097685119982,2.590329746163996,2.665188793339388,5.565216959123601,2.8390987722071865,3.0134904928274397,5.586405933253311,3.908489295098148,2.6867514872358913,2.76226285798946,2.8730545828157497,2.336234671143874,2.776020697623644,271.5926323333528,2.6240020361163836,5.488303753272156,191.279918407349,2.9349057015716826,2.8355790790992046,2.7766197279707794,3.4236965022028967,2.8365337050975485,2.60164222821832
315.7894736842105,2.4477953563520387,350.5605226627745,2.6172884024756127,2.780431822335595,2.6687340888839057,3.567259534082563,2.8799836691394853,2.6502591929786066,2.7231881298051213,2.7991833935404076,2.763883777100829,2.6636995720663053,2.791140319049368,2.833589958548425,3.0203286329533605,2.603510391746489,2.7092721336387835,2.681794862084828,2.880116537939006,2.574289153913762,2.6915028994034684,3.5145398506092547,2.538803127507717,2.5878752293398395,2.5885492994368318,4.7224059612618685,2.641129738936005,2.706534614100406,2.8426702754675133,2.5933862878175282,2.7468781186072424,2.6347191473506832,2.626079890837387,2.6876792977278683,2.795932545297278,6.358546974288202,3.0481092190440333,24.774021046708125,2.8290029030627366,4.215346413935623,3.4897469150680887,2.8136733181755913,2.474281704408007,3.7475823100922243,2.9146332064288436,2.8357691677505503,2.8745531927762755,2.700993661272152,2.9028290884080614,2.6514290544495194,2.737727966347314,2.6398207347270994,2.6934104443895936,328.0235035770059,2.8810452370540443,3.4511823233236925,190.66242081607513,2.7249234641371984,2.745871375364877,2.870847793949989,2.8401060587838005,2.752980785478465,2.665781308047071
378.9473684210526,1.6441330759506032,658.7771999709549,2.6292053008370777,2.6218889347216257,2.618075874749584,2.949228097212104,2.7829138843379533,2.786758173252993,2.57491739415994,2.8544394008839182,2.787825763256118,2.705026572301986,2.5329424314703575,2.635156705660428,3.0639612951221227,2.727653229189835,2.904379138723683,2.595989030302191,2.7603703574066443,2.6083611819387373,2.721419450987018,3.371996467256545,2.5134749494460853,2.633739446874874,2.601595851043156,2.8364044185057278,1.7147125971927397,2.71344089446089,2.9971864113914988,2.6320954929649782,2.8538357916759347,2.595214612098251,2.580776499092741,2.896910958719791,2.674057649971089,3.3918565049867433,2.97341461030601,17.076615087838263,2.7998921194964863,3.08168399349178,2.526335452857539,2.743659046391697,2.6781479453908132,2.7376509149259953,2.7311227610648805,2.616786895949194,2.755448908661202,2.6890884263719768,2.787857937537482,2.767682644487136,2.7783916931525625,2.612712902798304,2.7220412629423243,298.99337408662365,2.645282042016607,2.6488721791981344,167.54006797017848,2.724853466206021,2.7281350851596513,2.530779653446003,2.9780801701226096,2.554383742619912,2.612413973829586
442.10526315789474,1.7995918666224702,675.0133780197128,2.6370344039123323,2.553693467208893,2.7076556275771204,2.8354963481802216,2.7833201597391968,2.9850856265229604,2.6483913335947085,2.741361360693534,3.0515923685555366,2.733876127709274,2.7262715884530304,2.7470576801807236,3.1106734222949903,2.518290326342288,2.7453455669581097,2.598256939756276,2.5984013069817804,2.761004280757856,2.6455349845384597,3.1834936997108194,2.3480362231489886,2.7751908754643004,2.6582395252751487,2.67123655519312,1.7901602979871993,2.697119418329771,2.719303135051747,2.7475750111277604,2.718722862863797,2.4782723677783904,2.642883390405139,2.675040270065188,2.505017998311657,2.7750247785563618,2.776514795334087,9.512528503079812,2.8114676285883595,2.8530179206201027,2.79740540904163,2.731773738012433,2.6813688221940697,2.932834515827518,2.649788535433917,2.6137264474465782,2.835292152153224,2.5841508106842053,2.7487643823293366,2.8947312323741867,2.345682191388244,2.6702267871275556,2.852133442958574,286.1376609473148,2.806573591209536,2.693819311189013,150.9151696026189,2.9040082981089936,2.673390038117774,2.4631917866002775,2.9131313337477063,2.7053686681810944,2.799697562189569
505.2631578947368,1.792551020729813,683.1500651688377,2.5926374995975623,2.77217609740313,2.6144852480322243,3.0005745274283813,2.806090689189237,2.8954160145961034,2.5393383138160943,2.741743440236339,2.7377815284628753,2.689538628838513,2.4498944681410886,2.7783807734827444,2.9230041587613185,3.1118944910709034,2.524243146625264,2.5384860866048724,2.837916782356497,2.9201030119426936,2.7148569980716704,3.3505314141026212,2.512874657544656,2.636887492170967,2.6766491319413617,2.6758483848734516,1.7728566679438833,2.6686542484470546,2.6736196386514672,2.7194281658218085,2.710773045573636,2.5934114749506896,2.681728686389661,2.680115889007197,2.747179136343892,2.755970408593935,2.6950337153075044,9.299127004837008,2.8857537137241587,2.7690663015985555,2.6110110630738417,2.842230445748997,2.6642220286901197,2.6597442692554645,2.6159271716682797,2.687528964820262,2.7275070181666976,2.6837967514715113,2.9758656919444864,2.663761633587635,2.7017489797682415,2.7109091709069415,2.8760326058562726,249.10999360997508,2.509343864282862,2.6362956418486325,131.76223751917536,2.8028970910719906,2.920031260339613,2.758507620158367,2.462288115004532,2.6098521010257585,2.6247365623686965
568.421052631579,1.8421366248566258,684.7659056480061,2.67208758712623,2.8195907151388226,2.4050258402064593,2.87019432863006,2.7168407081604413,2.9628079651070145,2.6061186759219153,2.7444558508919714,2.682799977776555,2.698015511552794,2.568796269415326,2.6079287313286534,2.904076466389573,2.802950851217619,2.7518189565207054,2.5778994938067017,2.6078758967844187,2.6627190004767596,2.7456980054596776,3.3422144124463653,2.528546207333113,2.6240545469750285,2.6048804392570633,2.652492756006857,1.7737102603674062,2.713493725344092,2.6643973932051708,2.791385836637384,2.668032692519853,2.624750340166857,2.784334829700373,2.749301177266378,2.576323418530709,2.716610823089472,2.801181077758915,9.159399026197553,2.8753655480217044,2.5550172397703275,2.7232451925477377,2.7766216554494676,2.683275613358533,2.633135012647511,2.694740169965478,2.701981576768632,2.7164940538364992,2.72625618645117,2.78782464166061,2.71261106488297,2.58441613382131,2.6704793199549397,2.7090594951167644,218.3397814324915,2.616333959926193,2.50425907333221,131.38321628732612,2.9300047213099982,2.87976644148966,2.6193336745490896,2.7256946452416417,2.6970814731658623,2.576493411363789
