steps,trial_0,trial_1,trial_2
0.0,16.31616973876953,5.682991981506348,9.696382522583008
63.1578947368421,16.31616973876953,5.682991981506348,9.696382522583008
126.3157894736842,16.31616973876953,8.222546184911291,8.13685313481131
189.4736842105263,16.31616973876953,8.769566824248017,8.106045977884925
252.6315789473684,16.31616973876953,16.984958718002396,27.368251449411595
315.7894736842105,16.31616973876953,11.644109946281704,16.6814398085384
378.9473684210526,13.748002145635528,15.083282101332347,17.123099675901678
442.10526315789474,17.27979161053849,15.077449992932227,18.243569703125747
505.2631578947368,24.693563680143214,16.88318952589236,30.504353409230355
568.421052631579,9.237755871441982,20.403823017185264,36.18816444423324
631.578947368421,11.635324126678416,13.81906417926389,31.577425010921214
694.7368421052631,15.894420321650175,18.620657766978166,30.541025100570824
757.8947368421052,34.29274935090693,10.532851990571052,26.038530911114442
821.0526315789473,17.064692932264233,10.998669979414563,29.49232067079833
884.2105263157895,26.27864670085974,10.393608650807323,26.443158411784026
947.3684210526316,31.61568935254433,11.017666813625512,26.525916029734237
1010.5263157894736,26.287121156244076,12.426730647696148,26.077211657857656
1073.6842105263158,32.545413160755245,12.819840827054442,26.17766530580296
1136.842105263158,30.654142219541164,13.017446517944336,24.8065242767334
1200.0,23.390045349366034,13.017446517944336,24.8065242767334
