steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7
0.0,12.208672523498535,25.710594177246094,24.926990509033203,15.013505935668945,16.267681121826172,29.082399368286133,14.520853996276855,14.733367919921875
63.1578947368421,12.208672523498535,25.710594177246094,24.926990509033203,15.013505935668945,16.267681121826172,29.082399368286133,14.520853996276855,14.733367919921875
126.3157894736842,26.619944155080255,31.32028544935587,51.5171278883397,74.30975645447597,16.267681121826172,62.79591309687442,42.74783103558978,30.746032385850388
189.4736842105263,114.19364143236228,130.0383828209769,122.41221620756411,191.24312509800166,16.267681121826172,151.1102434136495,128.31655313043072,131.81975238594157
252.6315789473684,235.58579251053126,205.56742057287818,276.49729595264273,206.67308243435778,16.267681121826172,157.56748044683616,166.32025228179617,246.41656760675164
315.7894736842105,287.876578193901,234.90813138717863,268.7054425840804,216.58193993701434,16.267681121826172,160.79182501349743,144.74173915281477,288.2038292550617
378.9473684210526,331.72942522417094,269.7881928491944,198.9403263822977,235.89305053830353,25.249503657168347,168.71861797889898,206.08838069579505,309.8868594359282
442.10526315789474,362.45402529921455,305.07937917796437,109.15422773459827,260.76232652263064,99.0746701036247,181.05885764565957,234.1789182930122,335.92816306073973
505.2631578947368,390.02646572245675,337.8488348866387,71.33855720220116,273.3936557917598,210.78758781675566,189.0418794163288,262.3158154214053,351.7316299868422
568.421052631579,422.5444344349793,356.2720120212194,295.7128579425193,309.6949460620052,12.835068676104047,213.50448282391753,203.0019886589264,359.5078228955309
631.578947368421,424.49563145489105,356.3746083759278,228.8320025938428,355.2892743267576,92.1931409786601,244.11786269187357,309.9141584341348,359.51648942553857
694.7368421052631,415.37507807499713,357.2154999610669,170.25056613466592,381.47894511116573,243.18542602311715,285.0088696330354,289.5301519407134,364.1523250686746
757.8947368421052,344.16419127625,357.1871539287762,29.01192017303598,398.5382854746691,290.51459667534704,184.8960827946683,162.53766795751125,179.97462324516448
821.0526315789473,324.1678185843032,382.72436795203674,258.1579576223579,417.37193139160314,370.849505437375,118.00754458773616,121.10184957240637,291.42420653825104
884.2105263157895,20.451996143285612,392.95237426365435,347.61597150934574,446.33659661461513,295.7793124098779,119.92230835662008,205.35805877295672,389.5829011906475
947.3684210526316,54.64837770937041,392.89362137552394,404.87717533158593,453.4078498538435,191.03633500643684,85.56930882608856,87.95864551658006,383.0557064724375
1010.5263157894736,262.8195011309085,395.03425906801704,419.8593606206473,464.1787698208891,392.87626226865325,114.98065159785028,153.8666815649419,364.08053275686905
1073.6842105263158,332.4870338482326,406.45955574509486,438.303785545496,466.94271103354856,406.0732348105434,129.52308928519088,72.88648652022627,344.0592425600188
1136.842105263158,383.72357177734375,419.9404296875,476.1072998046875,476.00927734375,405.88769392863026,212.17230224609375,289.761474609375,310.3204345703125
1200.0,383.72357177734375,419.9404296875,476.1072998046875,476.00927734375,391.65093214144565,212.17230224609375,289.761474609375,310.3204345703125
