steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16
0.0,904.619140625,940.5537109375,889.5869140625,909.6279296875,941.1240234375,929.205078125,932.4921875,940.076171875,951.44921875,935.52734375,865.76953125,959.3525390625,876.4013671875,955.322265625,858.1826171875,923.576171875,898.880859375
63.1578947368421,957.7429811322348,946.4642498963465,939.794222342943,949.9067287487198,963.2488723006135,962.1637181760367,955.4826156999665,940.076171875,966.5732743035227,968.1832829203152,965.6599613798741,960.922352811482,922.0359041334965,962.60084064649,937.2138584781185,946.6335405957075,898.880859375
126.3157894736842,966.9334970575248,970.9795633515072,965.4397141403302,973.4394355851532,974.0466995369816,963.3386315255285,964.4674890958279,954.060854163093,973.4506256740134,972.4718556112027,974.4223185449597,975.6809598965613,967.6930429469074,973.2918939235758,966.9030655143752,972.2398851778725,963.1712976045175
189.4736842105263,975.493933554381,963.7751765082224,967.4803146885939,974.5548332603593,968.9122200076704,966.8822477178669,969.436473731683,964.4786704834792,972.9263505121693,976.5286361131365,973.5926941932429,957.8520973794374,973.0199962036966,962.2262962594909,972.5634280405538,979.2785657101373,953.3484799970568
252.6315789473684,958.3536437065598,970.7328229721319,971.083402551257,974.5112706703799,974.8553234639459,969.8714850730704,973.6651097761138,975.5221619331096,975.9549378936622,973.9613753197923,957.2674362154871,979.133943078086,974.4000713519041,962.7496523803859,970.7589318136511,975.3828143082959,966.3350345188007
315.7894736842105,972.580746655143,973.9575873975767,961.098737483978,975.7088906220204,971.6778019936323,975.3826690349867,978.4025382913107,971.7291968571931,974.3045694149694,977.7296649101082,977.0659670375976,976.6033744680581,972.6286527493799,969.4206086052804,970.8245110593978,977.0258116493088,968.6554284949806
378.9473684210526,969.6552734375,979.875,974.341796875,974.466796875,977.703125,970.12109375,973.630859375,968.2193614983248,975.685546875,974.541015625,979.33984375,980.79296875,973.4013671875,979.634765625,976.884765625,976.9990234375,973.8848079369923
442.10526315789474,969.6552734375,979.875,974.341796875,974.466796875,977.703125,970.12109375,973.630859375,975.3701171875,975.685546875,974.541015625,979.33984375,980.79296875,973.4013671875,979.634765625,976.884765625,976.9990234375,971.6767578125
505.2631578947368,969.6552734375,979.875,974.341796875,974.466796875,977.703125,970.12109375,973.630859375,975.3701171875,975.685546875,974.541015625,979.33984375,980.79296875,973.4013671875,979.634765625,976.884765625,976.9990234375,971.6767578125
568.421052631579,969.6552734375,979.875,974.341796875,974.466796875,977.703125,970.12109375,973.630859375,975.3701171875,975.685546875,974.541015625,979.33984375,980.79296875,973.4013671875,979.634765625,976.884765625,976.9990234375,971.6767578125
631.578947368421,969.6552734375,979.875,974.341796875,974.466796875,977.703125,970.12109375,973.630859375,975.3701171875,975.685546875,974.541015625,979.33984375,980.79296875,973.4013671875,979.634765625,976.884765625,976.9990234375,971.6767578125
694.7368421052631,969.6552734375,979.875,974.341796875,974.466796875,977.703125,970.12109375,973.630859375,975.3701171875,975.685546875,974.541015625,979.33984375,980.79296875,973.4013671875,979.634765625,976.884765625,976.9990234375,971.6767578125
757.8947368421052,969.6552734375,979.875,974.341796875,974.466796875,977.703125,970.12109375,973.630859375,975.3701171875,975.685546875,974.541015625,979.33984375,980.79296875,973.4013671875,979.634765625,976.884765625,976.9990234375,971.6767578125
821.0526315789473,969.6552734375,979.875,974.341796875,974.466796875,977.703125,970.12109375,973.630859375,975.3701171875,975.685546875,974.541015625,979.33984375,980.79296875,973.4013671875,979.634765625,976.884765625,976.9990234375,971.6767578125
884.2105263157895,969.6552734375,979.875,974.341796875,974.466796875,977.703125,970.12109375,973.630859375,975.3701171875,975.685546875,974.541015625,979.33984375,980.79296875,973.4013671875,979.634765625,976.884765625,976.9990234375,971.6767578125
947.3684210526316,969.6552734375,979.875,974.341796875,974.466796875,977.703125,970.12109375,973.630859375,975.3701171875,975.685546875,974.541015625,979.33984375,980.79296875,973.4013671875,979.634765625,976.884765625,976.9990234375,971.6767578125
1010.5263157894736,969.6552734375,979.875,974.341796875,974.466796875,977.703125,970.12109375,973.630859375,975.3701171875,975.685546875,974.541015625,979.33984375,980.79296875,973.4013671875,979.634765625,976.884765625,976.9990234375,971.6767578125
1073.6842105263158,969.6552734375,979.875,974.341796875,974.466796875,977.703125,970.12109375,973.630859375,975.3701171875,975.685546875,974.541015625,979.33984375,980.79296875,973.4013671875,979.634765625,976.884765625,976.9990234375,971.6767578125
1136.842105263158,969.6552734375,979.875,974.341796875,974.466796875,977.703125,970.12109375,973.630859375,975.3701171875,975.685546875,974.541015625,979.33984375,980.79296875,973.4013671875,979.634765625,976.884765625,976.9990234375,971.6767578125
1200.0,969.6552734375,979.875,974.341796875,974.466796875,977.703125,970.12109375,973.630859375,975.3701171875,975.685546875,974.541015625,979.33984375,980.79296875,973.4013671875,979.634765625,976.884765625,976.9990234375,971.6767578125
