steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38,trial_39,trial_40,trial_41,trial_42,trial_43,trial_44,trial_45,trial_46,trial_47,trial_48,trial_49,trial_50,trial_51
631.578947368421,404.357421875,332.5426025390625,428.47662353515625,342.1387023925781,452.1605224609375,330.5440368652344,443.7915344238281,415.1536865234375,430.69793701171875,411.6326904296875,465.6643981933594,443.9825134277344,406.21063232421875,339.944091796875,416.96295166015625,417.08642578125,423.04498291015625,339.9678649902344,380.969970703125,448.974853515625,467.5947265625,443.5274658203125,394.86956787109375,332.4056091308594,388.0370178222656,422.12420654296875,428.4129638671875,433.985107421875,307.3096923828125,398.5780944824219,386.09027099609375,418.8638000488281,378.30877685546875,337.19586181640625,394.53314208984375,344.34649658203125,416.4061279296875,454.4632568359375,419.1055908203125,368.9156799316406,444.7188415527344,416.35321044921875,449.91864013671875,460.7018127441406,428.1214904785156,400.2655334472656,407.6084899902344,416.44195556640625,424.9990234375,376.15753173828125,449.9835510253906,427.1396484375
694.7368421052631,404.357421875,332.5426025390625,428.47662353515625,342.1387023925781,452.1605224609375,330.5440368652344,443.7915344238281,415.1536865234375,430.69793701171875,411.6326904296875,465.6643981933594,443.9825134277344,406.21063232421875,339.944091796875,416.96295166015625,417.08642578125,423.04498291015625,339.9678649902344,380.969970703125,448.974853515625,467.5947265625,443.5274658203125,394.86956787109375,332.4056091308594,388.0370178222656,422.12420654296875,428.4129638671875,433.985107421875,307.3096923828125,398.5780944824219,386.09027099609375,418.8638000488281,378.30877685546875,337.19586181640625,394.53314208984375,344.34649658203125,416.4061279296875,454.4632568359375,419.1055908203125,368.9156799316406,444.7188415527344,416.35321044921875,449.91864013671875,460.7018127441406,428.1214904785156,400.2655334472656,407.6084899902344,416.44195556640625,424.9990234375,376.15753173828125,449.9835510253906,427.1396484375
757.8947368421052,404.357421875,332.5426025390625,428.47662353515625,342.1387023925781,452.1605224609375,330.5440368652344,443.7915344238281,415.1536865234375,430.69793701171875,411.6326904296875,465.6643981933594,443.9825134277344,406.21063232421875,339.944091796875,416.96295166015625,417.08642578125,423.04498291015625,339.9678649902344,380.969970703125,448.974853515625,467.5947265625,443.5274658203125,394.86956787109375,332.4056091308594,388.0370178222656,422.12420654296875,428.4129638671875,433.985107421875,307.3096923828125,398.5780944824219,386.09027099609375,418.8638000488281,378.30877685546875,337.19586181640625,394.53314208984375,344.34649658203125,416.4061279296875,454.4632568359375,419.1055908203125,368.9156799316406,444.7188415527344,416.35321044921875,449.91864013671875,460.7018127441406,428.1214904785156,400.2655334472656,407.6084899902344,416.44195556640625,424.9990234375,376.15753173828125,449.9835510253906,427.1396484375
821.0526315789473,404.357421875,332.5426025390625,428.47662353515625,342.1387023925781,452.1605224609375,330.5440368652344,443.7915344238281,415.1536865234375,430.69793701171875,411.6326904296875,465.6643981933594,443.9825134277344,406.21063232421875,339.944091796875,416.96295166015625,417.08642578125,423.04498291015625,339.9678649902344,380.969970703125,448.974853515625,467.5947265625,443.5274658203125,394.86956787109375,332.4056091308594,388.0370178222656,422.12420654296875,428.4129638671875,433.985107421875,307.3096923828125,398.5780944824219,386.09027099609375,418.8638000488281,378.30877685546875,337.19586181640625,394.53314208984375,344.34649658203125,416.4061279296875,454.4632568359375,419.1055908203125,368.9156799316406,444.7188415527344,416.35321044921875,449.91864013671875,460.7018127441406,428.1214904785156,400.2655334472656,407.6084899902344,416.44195556640625,424.9990234375,376.15753173828125,449.9835510253906,427.1396484375
884.2105263157895,404.357421875,332.5426025390625,428.47662353515625,342.1387023925781,452.1605224609375,330.5440368652344,443.7915344238281,415.1536865234375,430.69793701171875,411.6326904296875,465.6643981933594,443.9825134277344,406.21063232421875,339.944091796875,416.96295166015625,417.08642578125,423.04498291015625,339.9678649902344,380.969970703125,448.974853515625,467.5947265625,443.5274658203125,394.86956787109375,332.4056091308594,388.0370178222656,422.12420654296875,428.4129638671875,433.985107421875,307.3096923828125,398.5780944824219,386.09027099609375,418.8638000488281,378.30877685546875,337.19586181640625,394.53314208984375,344.34649658203125,416.4061279296875,454.4632568359375,419.1055908203125,368.9156799316406,444.7188415527344,416.35321044921875,449.91864013671875,460.7018127441406,428.1214904785156,400.2655334472656,407.6084899902344,416.44195556640625,424.9990234375,376.15753173828125,449.9835510253906,427.1396484375
947.3684210526316,404.357421875,332.5426025390625,428.47662353515625,342.1387023925781,452.1605224609375,330.5440368652344,443.7915344238281,415.1536865234375,430.69793701171875,411.6326904296875,465.6643981933594,443.9825134277344,406.21063232421875,339.944091796875,416.96295166015625,417.08642578125,423.04498291015625,339.9678649902344,380.969970703125,448.974853515625,467.5947265625,443.5274658203125,394.86956787109375,332.4056091308594,388.0370178222656,422.12420654296875,428.4129638671875,433.985107421875,307.3096923828125,398.5780944824219,386.09027099609375,418.8638000488281,378.30877685546875,337.19586181640625,394.53314208984375,344.34649658203125,416.4061279296875,454.4632568359375,419.1055908203125,368.9156799316406,444.7188415527344,416.35321044921875,449.91864013671875,460.7018127441406,428.1214904785156,400.2655334472656,407.6084899902344,416.44195556640625,424.9990234375,376.15753173828125,449.9835510253906,427.1396484375
1010.5263157894736,404.357421875,332.5426025390625,428.47662353515625,342.1387023925781,452.1605224609375,330.5440368652344,443.7915344238281,415.1536865234375,430.69793701171875,411.6326904296875,465.6643981933594,443.9825134277344,406.21063232421875,339.944091796875,416.96295166015625,417.08642578125,423.04498291015625,339.9678649902344,380.969970703125,448.974853515625,467.5947265625,443.5274658203125,394.86956787109375,332.4056091308594,388.0370178222656,422.12420654296875,428.4129638671875,433.985107421875,307.3096923828125,398.5780944824219,386.09027099609375,418.8638000488281,378.30877685546875,337.19586181640625,394.53314208984375,344.34649658203125,416.4061279296875,454.4632568359375,419.1055908203125,368.9156799316406,444.7188415527344,416.35321044921875,449.91864013671875,460.7018127441406,428.1214904785156,400.2655334472656,407.6084899902344,416.44195556640625,424.9990234375,376.15753173828125,449.9835510253906,427.1396484375
1073.6842105263158,404.357421875,332.5426025390625,428.47662353515625,342.1387023925781,452.1605224609375,330.5440368652344,443.7915344238281,415.1536865234375,430.69793701171875,411.6326904296875,465.6643981933594,443.9825134277344,406.21063232421875,339.944091796875,416.96295166015625,417.08642578125,423.04498291015625,339.9678649902344,380.969970703125,448.974853515625,467.5947265625,443.5274658203125,394.86956787109375,332.4056091308594,388.0370178222656,422.12420654296875,428.4129638671875,433.985107421875,307.3096923828125,398.5780944824219,386.09027099609375,418.8638000488281,378.30877685546875,337.19586181640625,394.53314208984375,344.34649658203125,416.4061279296875,454.4632568359375,419.1055908203125,368.9156799316406,444.7188415527344,416.35321044921875,449.91864013671875,460.7018127441406,428.1214904785156,400.2655334472656,407.6084899902344,416.44195556640625,424.9990234375,376.15753173828125,449.9835510253906,427.1396484375
1136.842105263158,404.357421875,332.5426025390625,428.47662353515625,342.1387023925781,452.1605224609375,330.5440368652344,443.7915344238281,415.1536865234375,430.69793701171875,411.6326904296875,465.6643981933594,443.9825134277344,406.21063232421875,339.944091796875,416.96295166015625,417.08642578125,423.04498291015625,339.9678649902344,380.969970703125,448.974853515625,467.5947265625,443.5274658203125,394.86956787109375,332.4056091308594,388.0370178222656,422.12420654296875,428.4129638671875,433.985107421875,307.3096923828125,398.5780944824219,386.09027099609375,418.8638000488281,378.30877685546875,337.19586181640625,394.53314208984375,344.34649658203125,416.4061279296875,454.4632568359375,419.1055908203125,368.9156799316406,444.7188415527344,416.35321044921875,449.91864013671875,460.7018127441406,428.1214904785156,400.2655334472656,407.6084899902344,416.44195556640625,424.9990234375,376.15753173828125,449.9835510253906,427.1396484375
1200.0,404.357421875,332.5426025390625,428.47662353515625,342.1387023925781,452.1605224609375,330.5440368652344,443.7915344238281,415.1536865234375,430.69793701171875,411.6326904296875,465.6643981933594,443.9825134277344,406.21063232421875,339.944091796875,416.96295166015625,417.08642578125,423.04498291015625,339.9678649902344,380.969970703125,448.974853515625,467.5947265625,443.5274658203125,394.86956787109375,332.4056091308594,388.0370178222656,422.12420654296875,428.4129638671875,433.985107421875,307.3096923828125,398.5780944824219,386.09027099609375,418.8638000488281,378.30877685546875,337.19586181640625,394.53314208984375,344.34649658203125,416.4061279296875,454.4632568359375,419.1055908203125,368.9156799316406,444.7188415527344,416.35321044921875,449.91864013671875,460.7018127441406,428.1214904785156,400.2655334472656,407.6084899902344,416.44195556640625,424.9990234375,376.15753173828125,449.9835510253906,427.1396484375
