steps,trial_0,trial_1,trial_2
0.0,15.827186584472656,41.008358001708984,20.326847076416016
63.1578947368421,24.76748166629263,38.43132003679805,20.326847076416016
126.3157894736842,31.823053412760117,46.22071509999452,39.3167526538378
189.4736842105263,46.353343666026696,60.013646983867766,43.09717478334754
252.6315789473684,72.86514518999812,77.42971121906315,65.1928557204813
315.7894736842105,100.72750623315409,169.92657470703125,73.78379265279402
378.9473684210526,85.7480697631836,169.92657470703125,95.64789581298828
442.10526315789474,85.7480697631836,169.92657470703125,95.64789581298828
505.2631578947368,85.7480697631836,169.92657470703125,95.64789581298828
568.421052631579,85.7480697631836,169.92657470703125,95.64789581298828
631.578947368421,85.7480697631836,169.92657470703125,95.64789581298828
694.7368421052631,85.7480697631836,169.92657470703125,95.64789581298828
757.8947368421052,85.7480697631836,169.92657470703125,95.64789581298828
821.0526315789473,85.7480697631836,169.92657470703125,95.64789581298828
884.2105263157895,85.7480697631836,169.92657470703125,95.64789581298828
947.3684210526316,85.7480697631836,169.92657470703125,95.64789581298828
1010.5263157894736,85.7480697631836,169.92657470703125,95.64789581298828
1073.6842105263158,85.7480697631836,169.92657470703125,95.64789581298828
1136.842105263158,85.7480697631836,169.92657470703125,95.64789581298828
1200.0,85.7480697631836,169.92657470703125,95.64789581298828
