steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9
0.0,670.3134765625,408.137939453125,268.228759765625,480.8162536621094,221.4202423095703,219.33966064453125,257.56121826171875,522.4395751953125,313.00213623046875,758.442626953125
63.1578947368421,851.8983545513171,865.7041407613925,817.5535018021807,860.5975269603942,833.6028421251856,219.33966064453125,794.0413956925761,861.9153298996882,815.8560007435558,847.4470446027934
126.3157894736842,864.7226733030142,866.0064064897881,866.077257399241,868.3814769939084,866.2819753420317,862.8108040911363,859.8826698772396,861.846400962711,863.5140855601836,878.5024929536685
189.4736842105263,866.0181799281587,878.1779281947049,866.696050607435,879.9298508369808,831.2198133744314,865.459078194894,866.8051428563762,866.519967555969,880.4349664932098,876.2639680739827
252.6315789473684,866.3948918852419,880.0521998053598,865.4819638911113,881.2803274278716,866.7842002560914,878.0944363804124,866.9283031938495,866.6953484543596,880.8931387762041,866.8692597091278
315.7894736842105,865.7896248623504,881.4212151848391,866.6263733312982,825.2112647882741,866.9069213801661,880.807257903816,865.7860142622513,866.3496481394077,881.4956433664747,866.256871642041
378.9473684210526,865.8492431640625,879.0849609375,867.0697631835938,881.0281982421875,866.8917236328125,881.1879038269235,866.7302856445312,866.515869140625,881.3917236328125,866.7145385742188
442.10526315789474,865.8492431640625,879.0849609375,867.0697631835938,881.0281982421875,866.8917236328125,881.1099853515625,866.7302856445312,866.515869140625,881.3917236328125,866.7145385742188
505.2631578947368,865.8492431640625,879.0849609375,867.0697631835938,881.0281982421875,866.8917236328125,881.1099853515625,866.7302856445312,866.515869140625,881.3917236328125,866.7145385742188
568.421052631579,865.8492431640625,879.0849609375,867.0697631835938,881.0281982421875,866.8917236328125,881.1099853515625,866.7302856445312,866.515869140625,881.3917236328125,866.7145385742188
631.578947368421,865.8492431640625,879.0849609375,867.0697631835938,881.0281982421875,866.8917236328125,881.1099853515625,866.7302856445312,866.515869140625,881.3917236328125,866.7145385742188
694.7368421052631,865.8492431640625,879.0849609375,867.0697631835938,881.0281982421875,866.8917236328125,881.1099853515625,866.7302856445312,866.515869140625,881.3917236328125,866.7145385742188
757.8947368421052,865.8492431640625,879.0849609375,867.0697631835938,881.0281982421875,866.8917236328125,881.1099853515625,866.7302856445312,866.515869140625,881.3917236328125,866.7145385742188
821.0526315789473,865.8492431640625,879.0849609375,867.0697631835938,881.0281982421875,866.8917236328125,881.1099853515625,866.7302856445312,866.515869140625,881.3917236328125,866.7145385742188
884.2105263157895,865.8492431640625,879.0849609375,867.0697631835938,881.0281982421875,866.8917236328125,881.1099853515625,866.7302856445312,866.515869140625,881.3917236328125,866.7145385742188
947.3684210526316,865.8492431640625,879.0849609375,867.0697631835938,881.0281982421875,866.8917236328125,881.1099853515625,866.7302856445312,866.515869140625,881.3917236328125,866.7145385742188
1010.5263157894736,865.8492431640625,879.0849609375,867.0697631835938,881.0281982421875,866.8917236328125,881.1099853515625,866.7302856445312,866.515869140625,881.3917236328125,866.7145385742188
1073.6842105263158,865.8492431640625,879.0849609375,867.0697631835938,881.0281982421875,866.8917236328125,881.1099853515625,866.7302856445312,866.515869140625,881.3917236328125,866.7145385742188
1136.842105263158,865.8492431640625,879.0849609375,867.0697631835938,881.0281982421875,866.8917236328125,881.1099853515625,866.7302856445312,866.515869140625,881.3917236328125,866.7145385742188
1200.0,865.8492431640625,879.0849609375,867.0697631835938,881.0281982421875,866.8917236328125,881.1099853515625,866.7302856445312,866.515869140625,881.3917236328125,866.7145385742188
