steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13
0.0,379.572265625,731.5400390625,508.7900390625,361.0283203125,517.2080078125,523.814453125,487.275390625,518.2431640625,577.2919921875,536.103515625,566.9287109375,362.6533203125,549.322265625,533.2490234375
63.1578947368421,391.209431470715,786.8776652083866,539.2537244182679,384.5486343056787,540.6035800918019,546.0715402214132,528.8057006902459,547.9796196501648,577.2919921875,536.103515625,586.7510693444136,379.055665172826,562.5611468443443,542.3729179938639
126.3157894736842,466.2270261889936,880.276215938167,595.7728331288898,467.7921430106029,598.9611367481302,597.3449573667441,639.8319787143824,646.2043678862643,577.2919921875,536.103515625,646.5920950943747,464.3642097239083,598.1663738618512,589.0235536214809
189.4736842105263,477.44032260551086,934.5275548402094,602.7459547259432,463.7483897322825,615.992336034072,603.6648980627878,664.9481135790237,657.7336684492797,638.8224703054043,626.8791051549914,650.0203998857298,468.9012867125713,606.6586762407071,602.7759731623312
252.6315789473684,488.31154767388705,946.9422264208106,602.4990953901881,469.4991983476627,622.9383007918427,607.5414411953321,684.9199842232023,673.7665374377361,644.1909585726901,664.6465116606613,647.1838479939984,475.6927308583216,611.382789527607,606.8314286866128
315.7894736842105,486.91194485774963,955.2549905694547,618.6814017299453,478.9204226029696,623.4990155311131,607.9382576389011,705.4323411128149,674.5838393023279,656.6426738981938,642.3200947679577,658.0600313637865,483.97358556179137,624.9054420636011,595.2245207963567
378.9473684210526,490.33400364707165,941.583263747112,618.3196991986601,485.06745630722037,625.0004890598498,607.2164588840222,706.0706442479981,700.2520605254646,669.0969553780154,659.6972577254451,657.4643504062338,488.25718997026706,633.6696586558123,612.2202472932115
442.10526315789474,483.55211015742816,949.378446971283,621.7978015012594,477.6501744551823,631.0763709152053,614.0418571093352,706.792241488639,708.6152358967723,672.2045586889502,659.6731913236027,660.7452614298776,485.38293871725574,633.0577627932449,603.9422370440215
505.2631578947368,482.2989943432451,965.4579531854012,633.4008937989064,490.4647322597955,637.4921598237124,613.1899478624154,718.4754837883104,710.6730837529032,676.9220058800523,660.5217747079779,664.9887238289222,484.86080447195695,633.3082590528666,611.9147936927386
568.421052631579,485.2294921875,957.7080078125,625.908203125,470.9140625,639.5146484375,616.3173828125,710.2587890625,711.091796875,684.3105474234214,677.1985681945062,665.3046875,491.21875,639.462890625,613.044921875
631.578947368421,485.2294921875,957.7080078125,625.908203125,470.9140625,639.5146484375,616.3173828125,710.2587890625,711.091796875,681.4480504791571,687.0556640625,665.3046875,491.21875,639.462890625,613.044921875
694.7368421052631,485.2294921875,957.7080078125,625.908203125,470.9140625,639.5146484375,616.3173828125,710.2587890625,711.091796875,687.009765625,687.0556640625,665.3046875,491.21875,639.462890625,613.044921875
757.8947368421052,485.2294921875,957.7080078125,625.908203125,470.9140625,639.5146484375,616.3173828125,710.2587890625,711.091796875,687.009765625,687.0556640625,665.3046875,491.21875,639.462890625,613.044921875
821.0526315789473,485.2294921875,957.7080078125,625.908203125,470.9140625,639.5146484375,616.3173828125,710.2587890625,711.091796875,687.009765625,687.0556640625,665.3046875,491.21875,639.462890625,613.044921875
884.2105263157895,485.2294921875,957.7080078125,625.908203125,470.9140625,639.5146484375,616.3173828125,710.2587890625,711.091796875,687.009765625,687.0556640625,665.3046875,491.21875,639.462890625,613.044921875
947.3684210526316,485.2294921875,957.7080078125,625.908203125,470.9140625,639.5146484375,616.3173828125,710.2587890625,711.091796875,687.009765625,687.0556640625,665.3046875,491.21875,639.462890625,613.044921875
1010.5263157894736,485.2294921875,957.7080078125,625.908203125,470.9140625,639.5146484375,616.3173828125,710.2587890625,711.091796875,687.009765625,687.0556640625,665.3046875,491.21875,639.462890625,613.044921875
1073.6842105263158,485.2294921875,957.7080078125,625.908203125,470.9140625,639.5146484375,616.3173828125,710.2587890625,711.091796875,687.009765625,687.0556640625,665.3046875,491.21875,639.462890625,613.044921875
1136.842105263158,485.2294921875,957.7080078125,625.908203125,470.9140625,639.5146484375,616.3173828125,710.2587890625,711.091796875,687.009765625,687.0556640625,665.3046875,491.21875,639.462890625,613.044921875
1200.0,485.2294921875,957.7080078125,625.908203125,470.9140625,639.5146484375,616.3173828125,710.2587890625,711.091796875,687.009765625,687.0556640625,665.3046875,491.21875,639.462890625,613.044921875
