steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11
0.0,333.599609375,360.2421875,200.123046875,242.7939453125,262.2041015625,265.099609375,228.5556640625,301.58203125,399.978515625,303.15625,184.4091796875,280.296875
63.1578947368421,445.062762936068,420.9783462769335,200.123046875,484.1588184462514,498.03490648527753,381.60254229221096,341.18026614129616,576.8369842087029,399.978515625,467.2142988287053,282.4535749496995,386.7515406043133
126.3157894736842,756.3389022723478,718.9775412485902,200.123046875,909.5358041963872,846.2757522814999,746.8194234870759,772.5663292597703,909.0253189065775,399.978515625,738.9409972658106,881.0803516153366,727.8935894889665
189.4736842105263,892.5676980675576,922.1748970315202,532.3295845593794,919.1717947005817,891.0203138596801,806.933134599048,923.5695998072371,899.7730072167672,540.1562863647387,805.2351063653974,916.6260253143793,917.4742489739809
252.6315789473684,914.8971819907762,928.8611954446975,778.839832438578,941.399434455225,906.3178187946229,870.9924628317776,902.1763708569168,939.1510014458061,758.0377229501385,849.0512492471116,925.6476827531544,909.2721976373739
315.7894736842105,932.9747028418282,900.5545057709575,780.4427349949266,954.5741250785112,855.6635771577721,888.973824950726,944.9044389835755,919.0604398819636,879.226427310739,920.6312377973941,947.5329178040005,918.3382703944192
378.9473684210526,943.4718334511005,905.3298863650723,935.3057569558616,951.0613502311355,920.0292344848946,898.0671230331448,941.9484884256061,944.7933106182917,923.9785180076294,928.0896488869594,933.2172394413526,921.975936685876
442.10526315789474,945.0421566030348,944.8880831952522,879.1742762886289,947.6170296209434,931.0878255413468,940.543839487418,927.5910652900978,939.8495831144727,935.1427747484281,919.9628826413481,923.4934497641275,912.7327132099525
505.2631578947368,955.6337890625,946.673828125,928.64500503099,939.1803820576667,951.9296875,943.2412109375,922.1915933310823,953.9998382131928,923.9443413582661,850.2373046875,912.572345308154,896.12669048286
568.421052631579,955.6337890625,946.673828125,916.0302078155132,924.93359375,951.9296875,943.2412109375,905.9609375,828.6611328125,905.2042361657785,850.2373046875,939.59765625,940.111328125
631.578947368421,955.6337890625,946.673828125,898.0419921875,924.93359375,951.9296875,943.2412109375,905.9609375,828.6611328125,879.59765625,850.2373046875,939.59765625,940.111328125
694.7368421052631,955.6337890625,946.673828125,898.0419921875,924.93359375,951.9296875,943.2412109375,905.9609375,828.6611328125,879.59765625,850.2373046875,939.59765625,940.111328125
757.8947368421052,955.6337890625,946.673828125,898.0419921875,924.93359375,951.9296875,943.2412109375,905.9609375,828.6611328125,879.59765625,850.2373046875,939.59765625,940.111328125
821.0526315789473,955.6337890625,946.673828125,898.0419921875,924.93359375,951.9296875,943.2412109375,905.9609375,828.6611328125,879.59765625,850.2373046875,939.59765625,940.111328125
884.2105263157895,955.6337890625,946.673828125,898.0419921875,924.93359375,951.9296875,943.2412109375,905.9609375,828.6611328125,879.59765625,850.2373046875,939.59765625,940.111328125
947.3684210526316,955.6337890625,946.673828125,898.0419921875,924.93359375,951.9296875,943.2412109375,905.9609375,828.6611328125,879.59765625,850.2373046875,939.59765625,940.111328125
1010.5263157894736,955.6337890625,946.673828125,898.0419921875,924.93359375,951.9296875,943.2412109375,905.9609375,828.6611328125,879.59765625,850.2373046875,939.59765625,940.111328125
1073.6842105263158,955.6337890625,946.673828125,898.0419921875,924.93359375,951.9296875,943.2412109375,905.9609375,828.6611328125,879.59765625,850.2373046875,939.59765625,940.111328125
1136.842105263158,955.6337890625,946.673828125,898.0419921875,924.93359375,951.9296875,943.2412109375,905.9609375,828.6611328125,879.59765625,850.2373046875,939.59765625,940.111328125
1200.0,955.6337890625,946.673828125,898.0419921875,924.93359375,951.9296875,943.2412109375,905.9609375,828.6611328125,879.59765625,850.2373046875,939.59765625,940.111328125
