steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23
0.0,-2.8224146366119385,-2.4371886253356934,-2.5968527793884277,-2.515354871749878,-2.7803757190704346,-3.138906955718994,-2.4560306072235107,-3.390117883682251,-2.60834002494812,-2.845256805419922,-3.119657516479492,-2.488166570663452,-3.0187160968780518,-2.742305040359497,-3.5021250247955322,-2.4830009937286377,-2.9268264770507812,-2.7373170852661133,-2.8051319122314453,-3.155324697494507,-2.7965712547302246,-3.2002384662628174,-2.59527587890625,-2.433408260345459
63.1578947368421,-2.8224146366119385,-2.4371886253356934,-2.5968527793884277,-2.515354871749878,-2.7803757190704346,-3.138906955718994,-2.4560306072235107,-3.390117883682251,-2.60834002494812,-2.845256805419922,-3.119657516479492,-2.488166570663452,-3.0187160968780518,-2.742305040359497,-3.5021250247955322,-2.4830009937286377,-2.9268264770507812,-2.7373170852661133,-2.8051319122314453,-3.155324697494507,-2.7965712547302246,-3.2002384662628174,-2.59527587890625,-2.433408260345459
126.3157894736842,-2.8224146366119385,-2.4371886253356934,-2.5968527793884277,-2.515354871749878,-2.7803757190704346,-3.138906955718994,-2.4560306072235107,-3.390117883682251,-2.60834002494812,-2.845256805419922,-3.119657516479492,-2.488166570663452,-3.0187160968780518,-2.742305040359497,-3.5021250247955322,-2.4830009937286377,-2.9268264770507812,-2.7373170852661133,-2.8051319122314453,-3.155324697494507,-2.7965712547302246,-3.2002384662628174,-2.59527587890625,-2.433408260345459
189.4736842105263,-2.8224146366119385,-2.4371886253356934,-2.5968527793884277,-2.515354871749878,-2.7803757190704346,-3.138906955718994,-2.4560306072235107,-3.390117883682251,-2.60834002494812,-2.845256805419922,-3.119657516479492,-2.488166570663452,-3.0187160968780518,-2.742305040359497,-3.5021250247955322,-2.4830009937286377,-2.9268264770507812,-2.7373170852661133,-2.8051319122314453,-3.155324697494507,-2.7965712547302246,-3.2002384662628174,-2.59527587890625,-2.433408260345459
252.6315789473684,-2.8224146366119385,-2.4371886253356934,-2.5968527793884277,-2.515354871749878,-2.7803757190704346,-3.138906955718994,-2.4560306072235107,-3.390117883682251,-2.60834002494812,-2.845256805419922,-3.119657516479492,-2.488166570663452,-3.0187160968780518,-2.742305040359497,-3.5021250247955322,-2.4830009937286377,-2.9268264770507812,-2.7373170852661133,-2.8051319122314453,-3.155324697494507,-2.7965712547302246,-3.2002384662628174,-2.59527587890625,-2.433408260345459
315.7894736842105,-2.8224146366119385,-2.4371886253356934,-2.5968527793884277,-2.515354871749878,-2.7803757190704346,-3.138906955718994,-2.4560306072235107,-3.390117883682251,-2.60834002494812,-2.845256805419922,-3.119657516479492,-2.488166570663452,-3.0187160968780518,-2.742305040359497,-3.5021250247955322,-2.4830009937286377,-2.9268264770507812,-2.7373170852661133,-2.8051319122314453,-3.155324697494507,-2.7965712547302246,-3.2002384662628174,-2.59527587890625,-2.433408260345459
378.9473684210526,-2.8224146366119385,-2.4371886253356934,-2.5968527793884277,-2.515354871749878,-2.7803757190704346,-3.138906955718994,-2.4560306072235107,-3.390117883682251,-2.60834002494812,-2.845256805419922,-3.119657516479492,-2.488166570663452,-3.0187160968780518,-2.742305040359497,-3.5021250247955322,-2.4830009937286377,-2.9268264770507812,-2.7373170852661133,-2.8051319122314453,-3.155324697494507,-2.7965712547302246,-3.2002384662628174,-2.59527587890625,-2.433408260345459
442.10526315789474,-0.6127444924477388,-0.22489575133897244,-0.2602894868801031,0.006661684424027481,-0.346953188539727,-0.8860449180392136,-0.28929619062135226,-0.9949316168153071,-2.60834002494812,-0.7033231425922271,-0.4220405238915741,-0.26154059850596934,-0.8204356853363746,-0.4275231565393791,-3.5021250247955322,-0.3925745743154354,-0.6697196127985916,-0.6180581621205317,-2.8051319122314453,-0.7049194048413323,-0.5524174312663295,-0.6978909706972423,-0.08853523113370043,-2.433408260345459
505.2631578947368,2.9547863710560263,3.359032053357936,3.607611738598842,3.8925135263918875,3.3936415724436673,2.740827005127503,3.2129929262783046,2.8691676213749284,-2.60834002494812,2.7459520366274717,3.760723982818459,3.3507232112272414,2.8095694064226286,3.3157727734456612,-3.5021250247955322,2.9424673237745083,3.1618191856120372,2.7919936411541153,-2.8051319122314453,3.2467264710778023,3.0701390441509337,3.150048468137797,3.7621032169474047,-2.433408260345459
568.421052631579,6.522317234559793,6.942959858054849,7.47551296407779,7.7783653683597525,7.134236333427065,6.367698928294223,6.7152820431779645,6.733266859565166,-2.60834002494812,6.195227215847174,7.9434884895284945,6.962987020960455,6.439574498181635,7.059068703430704,-3.5021250247955322,6.277509221864454,6.993357984022669,6.202045444428766,-2.8051319122314453,7.1983723469969405,6.6926955195682005,6.99798790697284,7.612741665028512,-2.433408260345459
631.578947368421,9.191652973787443,9.668970700404104,10.2266740354554,10.418632466983473,9.69823477650199,9.086505218217015,9.32249380643171,9.477319257893026,-2.60834002494812,8.95948388969844,10.574830912839824,9.631732351395163,9.118193660418353,9.780744436636914,-3.5021250247955322,8.883726031931799,9.860560097490547,8.851300310691752,-2.8051319122314453,10.03598245819453,9.41862655858282,9.740364623217523,10.228106648074998,-2.433408260345459
