steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25
0.0,60.10956573486328,77.06163024902344,110.31072235107422,53.235748291015625,81.92259216308594,87.414306640625,52.840553283691406,67.74911499023438,75.32767486572266,58.792144775390625,62.788917541503906,140.98519897460938,44.18408966064453,55.6600341796875,75.927490234375,44.222740173339844,97.6764144897461,43.63063430786133,129.77667236328125,52.4248161315918,73.26566314697266,124.71854400634766,80.63453674316406,47.64809799194336,56.381797790527344,89.0291748046875
63.1578947368421,60.10956573486328,77.06163024902344,110.31072235107422,53.235748291015625,81.92259216308594,87.414306640625,52.840553283691406,67.74911499023438,75.32767486572266,58.792144775390625,62.788917541503906,140.98519897460938,44.18408966064453,55.6600341796875,75.927490234375,44.222740173339844,97.6764144897461,43.63063430786133,129.77667236328125,52.4248161315918,73.26566314697266,124.71854400634766,80.63453674316406,47.64809799194336,56.381797790527344,89.0291748046875
126.3157894736842,63.25115187408853,382.9780587639789,110.31072235107422,70.27473613144211,81.92259216308594,283.4729436249439,61.18263786588286,85.51672853954358,195.12055653336253,104.42266929799706,62.788917541503906,160.1595907964014,68.37400409282901,55.6600341796875,176.90777147779656,78.70702730164973,249.84730678512105,253.23462854281078,383.3687500488433,124.65244189235997,245.07776934510179,218.41271701064943,244.21044957838558,53.661065201339554,134.0877939135696,187.67953692578072
189.4736842105263,176.7226629869304,983.043034879256,110.31072235107422,548.9693025463994,81.92259216308594,860.7898488900595,526.3316230607113,310.20677764787126,719.9410259153651,448.29177037806755,62.788917541503906,614.4856430787077,265.56390675278965,55.6600341796875,679.1330374658044,283.04881840260475,790.5031113117234,832.6403935606305,960.0185843422731,626.8859668452578,600.6061812503821,698.862969127543,799.2212437343203,119.19499107168346,635.8827381353949,710.4507677711601
252.6315789473684,743.928302625317,992.421213400514,110.31072235107422,979.2896690802473,81.92259216308594,990.6656882858815,974.9527581208681,816.5596300630443,977.9826615684318,903.551296587306,62.788917541503906,983.0242023391139,791.1435639664446,55.6600341796875,964.2628291164667,826.2909649222336,986.079642201503,977.8773717646712,987.1654120143451,965.5118560446965,897.4199505250515,882.5058247765656,979.4259329334394,388.3399910769616,973.810685861501,979.9969506671969
315.7894736842105,976.8159884940203,996.3934706689496,110.31072235107422,978.4081680182472,81.92259216308594,996.0336649173562,994.2783710022558,980.072449921946,992.3038839085337,990.9761564201677,62.788917541503906,992.754572601496,979.4909950939054,55.6600341796875,986.8469876033066,977.5418895745871,992.7570027200749,996.4946199681267,995.2707325510063,988.264953894854,989.8235936503849,537.1239106452468,992.076903162736,613.4969452980091,993.9927892183005,990.1295052391822
378.9473684210526,563.1493833286561,996.3066312923113,439.73705361712877,995.2987526783565,132.48182710655658,997.0817606740727,996.432997534828,993.3377127263237,993.5436492706793,554.4267713154792,496.58755883171284,790.9419052571143,994.0004265399484,391.3134484927777,470.47764659280233,908.5224654940978,996.74583444573,995.4721463920864,994.3018889072848,995.8392342722702,996.2992453842111,714.1821630848592,994.3175030381266,535.0466386776397,992.4048966490839,993.5442436355941
442.10526315789474,820.9616318441916,995.9372751841888,937.600801029788,996.6752919313271,460.2836248766844,998.3067200979774,975.0180782238898,977.5423802364285,993.4712339118149,668.6756248126414,978.9377981777282,604.2295022036537,994.9862936082876,906.3789498666979,971.1892843130231,747.3312639303983,932.6239530217574,995.6787506885266,990.9126831574636,862.5226218646992,995.7889979310166,988.3665736960386,992.2073474168312,994.4611494317338,995.8237586493291,991.238795187576
505.2631578947368,992.8442222302486,996.3671669473514,930.3491221228146,996.389408322631,942.0620928649754,998.3355691968444,981.2856260688667,681.270082162797,713.7430498377316,964.0694938725795,930.9484802942939,996.0081966811034,786.305430110156,985.0252663489878,991.6697120717532,995.9212106147161,960.765611606997,997.828727356431,993.2135239519996,884.9735170268544,994.978879847137,997.4659942534167,992.9603899955714,994.2422150135402,525.0172113943713,992.5382056770482
568.421052631579,995.0763334288932,979.7539464110534,988.7473711265372,997.207711141298,985.520061299754,644.4829914030422,995.5031841100403,921.8996689435944,950.400693151704,520.9849380632093,994.4143521432014,995.2754760512479,962.5258347482347,994.935913479651,533.0735248620133,996.5151705972984,998.6527285829981,998.6168031915576,994.3093706493324,997.0011632061029,995.5653474069842,392.7451933987654,996.6441323248926,989.9469954951325,943.2019593377835,997.2721442912224
