steps,trial_0,trial_1,trial_2
0.0,39.639373779296875,39.857757568359375,30.409008026123047
63.1578947368421,39.639373779296875,39.857757568359375,30.409008026123047
126.3157894736842,63.43986936561849,48.259016108247216,53.17115042480883
189.4736842105263,250.26496027290617,439.93092358419517,182.6437139526351
252.6315789473684,391.9570450582822,851.9430056225194,729.4455172084477
315.7894736842105,934.9571499651773,924.9579249200248,795.0125383993103
378.9473684210526,927.8824137615591,936.440014042509,934.8589194351284
442.10526315789474,924.9248399359927,935.7668343964065,932.5487091023346
505.2631578947368,928.3748397681203,935.9411435008732,926.9358980904891
568.421052631579,922.3610820647253,934.6106639051515,933.5549356901196
631.578947368421,881.2019144175204,932.3040678612607,940.8393867982203
694.7368421052631,899.7047571076996,834.8249888755438,934.8654932140098
757.8947368421052,925.5993109800415,773.4088274586751,937.6256893618137
821.0526315789473,922.8934042581786,937.6829436370114,935.7749654142696
884.2105263157895,918.5725464231649,939.5042407095917,941.1883943617554
947.3684210526316,909.639995903496,940.0034166393802,927.7775621647195
1010.5263157894736,902.1899781076233,929.0707206152084,924.91759102955
1073.6842105263158,887.5744735293689,932.6678792537258,926.6995053040822
1136.842105263158,904.179443359375,940.9999389648438,913.6160888671875
1200.0,904.179443359375,940.9999389648438,913.6160888671875
