steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13
0.0,259.03125,270.888671875,254.45703125,351.1806640625,242.9072265625,334.59375,349.2890625,328.228515625,367.9287109375,314.93359375,304.419921875,217.1396484375,273.318359375,290.947265625
63.1578947368421,348.25547717537177,339.64263153543726,254.45703125,434.8851337218932,363.5745243514091,411.2360730872193,447.3838725628056,394.87075224984756,367.9287109375,436.7590461865747,380.38090360690995,338.31910334150996,379.9124634511402,396.1788470496318
126.3157894736842,599.2047698491294,560.5424319132779,254.45703125,815.7757440354653,580.6867166342731,763.8549097110646,691.033894086036,575.1699531055757,367.9287109375,823.5755648145507,845.5427127380375,908.2271667596887,557.7401685828365,659.4537503426614
189.4736842105263,663.0442187009036,921.4192259862973,544.9441327350794,918.5727070725442,918.6100307184166,831.6280511541192,900.8646221748564,858.6952386179107,573.2411393568715,909.1359788186904,929.1498348845353,926.9408026606337,744.1715650649279,820.8955471949336
252.6315789473684,848.406592445019,926.8558222210434,866.4630306230339,925.6821786745046,907.4766942932793,883.848035834433,930.0419756144206,865.8331173256947,800.5620669256201,883.4634907083902,931.091123134287,930.5587385695052,867.7129916369246,900.1726307774168
315.7894736842105,895.6679106666668,920.2462796388379,783.8666362795858,921.8785309189956,941.7761762501215,929.3680591484672,914.8821748327199,868.3157963926767,926.6807847396648,954.0246612945836,930.8047956309052,938.5602087573718,876.4633645029077,895.877075674243
378.9473684210526,900.649195489853,914.0156991913134,943.317469544224,938.2141400615346,942.3090722798624,931.0273046095577,926.8742234242319,924.8774811301473,909.6310781687928,840.2808885464324,953.31589090068,892.2467938744272,895.5976355610223,923.8028946934242
442.10526315789474,922.2541718763291,877.7618741205638,944.5976886281002,944.0230722373614,930.5994617787586,905.3295316630401,944.5470649667268,872.8606217983848,916.9706648026587,952.466150771858,925.5659325344687,945.7683316462343,931.5181983860434,911.4065076951593
505.2631578947368,942.8942299625061,953.4807177291187,908.1134336414834,956.8416257233345,946.978515625,936.2197265625,908.8662109375,921.4839561262493,932.2005585693219,932.8720703125,908.69140625,895.10546875,924.9052734375,915.1787109375
568.421052631579,951.1533203125,912.0341796875,950.6995082695712,936.5849609375,946.978515625,936.2197265625,908.8662109375,929.3740234375,941.8716337590945,932.8720703125,908.69140625,895.10546875,924.9052734375,915.1787109375
631.578947368421,951.1533203125,912.0341796875,889.4609375,936.5849609375,946.978515625,936.2197265625,908.8662109375,929.3740234375,954.0830078125,932.8720703125,908.69140625,895.10546875,924.9052734375,915.1787109375
694.7368421052631,951.1533203125,912.0341796875,889.4609375,936.5849609375,946.978515625,936.2197265625,908.8662109375,929.3740234375,954.0830078125,932.8720703125,908.69140625,895.10546875,924.9052734375,915.1787109375
757.8947368421052,951.1533203125,912.0341796875,889.4609375,936.5849609375,946.978515625,936.2197265625,908.8662109375,929.3740234375,954.0830078125,932.8720703125,908.69140625,895.10546875,924.9052734375,915.1787109375
821.0526315789473,951.1533203125,912.0341796875,889.4609375,936.5849609375,946.978515625,936.2197265625,908.8662109375,929.3740234375,954.0830078125,932.8720703125,908.69140625,895.10546875,924.9052734375,915.1787109375
884.2105263157895,951.1533203125,912.0341796875,889.4609375,936.5849609375,946.978515625,936.2197265625,908.8662109375,929.3740234375,954.0830078125,932.8720703125,908.69140625,895.10546875,924.9052734375,915.1787109375
947.3684210526316,951.1533203125,912.0341796875,889.4609375,936.5849609375,946.978515625,936.2197265625,908.8662109375,929.3740234375,954.0830078125,932.8720703125,908.69140625,895.10546875,924.9052734375,915.1787109375
1010.5263157894736,951.1533203125,912.0341796875,889.4609375,936.5849609375,946.978515625,936.2197265625,908.8662109375,929.3740234375,954.0830078125,932.8720703125,908.69140625,895.10546875,924.9052734375,915.1787109375
1073.6842105263158,951.1533203125,912.0341796875,889.4609375,936.5849609375,946.978515625,936.2197265625,908.8662109375,929.3740234375,954.0830078125,932.8720703125,908.69140625,895.10546875,924.9052734375,915.1787109375
1136.842105263158,951.1533203125,912.0341796875,889.4609375,936.5849609375,946.978515625,936.2197265625,908.8662109375,929.3740234375,954.0830078125,932.8720703125,908.69140625,895.10546875,924.9052734375,915.1787109375
1200.0,951.1533203125,912.0341796875,889.4609375,936.5849609375,946.978515625,936.2197265625,908.8662109375,929.3740234375,954.0830078125,932.8720703125,908.69140625,895.10546875,924.9052734375,915.1787109375
